clip_id,group,scale,n_points,n_raw,n_dil,n_dilation_only
scene-0802_CAM_FRONT_e0372044_76af4456,scene-0802,33.57219890333852,556741,14773,43015,28242
scene-0802_CAM_FRONT_f443bc4e_81c66992,scene-0802,32.057020246478864,566020,16752,49666,32914
scene-0802_CAM_FRONT_2eaa3189_199f19f7,scene-0802,26.528521259014425,509790,13346,38238,24892
scene-0802_CAM_FRONT_95f5d988_f00d1ed5,scene-0802,29.721296347690945,567216,14193,42617,28424
scene-0802_CAM_FRONT_731cf689_38ea2c2f,scene-0802,28.479093590561234,595896,16833,47984,31151
scene-0904_CAM_FRONT_4e04d32a_7d54d3ab,scene-0904,35.32238769531251,332940,7317,22527,15210
scene-0904_CAM_FRONT_ad17bfcf_3d83906b,scene-0904,33.075864473368526,417566,9822,28455,18633
scene-0904_CAM_FRONT_a80271ef_0d2418d9,scene-0904,18.933934872562958,456718,5963,16194,10231
scene-0904_CAM_FRONT_99be6149_93a381ca,scene-0904,22.88540897719817,352398,3536,10820,7284
scene-0904_CAM_FRONT_7166e48f_fe515f0e,scene-0904,19.438792302824947,410644,4253,12759,8506
scene-0904_CAM_FRONT_424d9df7_d0771d94,scene-0904,20.557455067368213,376023,2388,7396,5008
scene-0904_CAM_FRONT_9246f535_666ce192,scene-0904,22.671932388589614,375998,4826,13066,8240
scene-0904_CAM_FRONT_f552524e_4585ac4b,scene-0904,19.930732421875,372243,4370,11379,7009
scene-0905_CAM_FRONT_bc94beb7_75fc8c40,scene-0905,40.92057472637248,335597,6622,18957,12335
scene-0905_CAM_FRONT_8820971b_94657cb3,scene-0905,37.60550929105618,358261,7591,19552,11961
scene-0905_CAM_FRONT_01956caa_cbed17f3,scene-0905,41.089078852970964,391834,11772,32098,20326
scene-0905_CAM_FRONT_a545bf56_84ba798e,scene-0905,38.069178688666206,381162,9546,27262,17716
scene-0905_CAM_FRONT_cc0b96ef_895fb05f,scene-0905,41.15842742380743,476199,13990,39656,25666
scene-0905_CAM_FRONT_d7f45d26_9c9cdfaf,scene-0905,38.9939311594203,558741,13433,37199,23766
scene-0905_CAM_FRONT_67a2888b_311efa82,scene-0905,33.063003367558395,559365,13631,38284,24653
scene-0905_CAM_FRONT_a4b93c94_02f6ae7c,scene-0905,32.947794117647064,401835,11825,32920,21095
scene-0906_CAM_FRONT_2fb7b5d1_7380c8cf,scene-0906,34.295207540536076,410836,12032,32341,20309
scene-0906_CAM_FRONT_14994efc_27ab30ff,scene-0906,38.997254508603575,342908,8826,29460,20634
scene-0906_CAM_FRONT_4739e7db_10bf5ad3,scene-0906,40.463341346153854,362903,11399,31030,19631
scene-0906_CAM_FRONT_f5064bc8_0f546bbb,scene-0906,38.779751171177864,382783,9247,26452,17205
scene-0906_CAM_FRONT_fe2427d4_8938bdb9,scene-0906,37.121262538580254,377325,9644,26621,16977
scene-0906_CAM_FRONT_15bdb200_10fd9395,scene-0906,44.12284944720218,362574,7352,23663,16311
scene-0906_CAM_FRONT_5018e6c1_38b44695,scene-0906,48.477101293103466,381920,10798,32907,22109
scene-0906_CAM_FRONT_0d0f1e7f_04760450,scene-0906,52.665789707977204,418991,18898,51144,32246
scene-0907_CAM_FRONT_e693989d_197990b8,scene-0907,26.566648608576635,560003,12937,37967,25030
scene-0907_CAM_FRONT_ce93f225_20d3ca8e,scene-0907,25.0063410771822,546879,10877,30831,19954
scene-0907_CAM_FRONT_5052ec00_a4ea60cc,scene-0907,24.568425081476033,558265,13503,32454,18951
scene-0907_CAM_FRONT_86a69236_ebd128c8,scene-0907,21.20818138464991,577229,8636,25332,16696
scene-0907_CAM_FRONT_10629cde_fa0391dc,scene-0907,18.208167004289802,526274,6052,15779,9727
scene-0907_CAM_FRONT_ed107801_d20f18ba,scene-0907,14.567084948491932,412075,2539,8426,5887
scene-0907_CAM_FRONT_99df68e7_5a1272e9,scene-0907,15.075953584558821,375847,2190,6104,3914
scene-0907_CAM_FRONT_30507c77_f224f268,scene-0907,15.55396706258766,437738,2371,6824,4453
scene-0908_CAM_FRONT_a4782f7a_10103847,scene-0908,14.344115629254595,421532,2063,6008,3945
scene-0908_CAM_FRONT_3de1d789_c11fe9bc,scene-0908,15.528552827380949,482060,2887,7545,4658
scene-0908_CAM_FRONT_3894f0cc_b82c2ddc,scene-0908,17.671123164533128,545053,5255,13798,8543
scene-0908_CAM_FRONT_7b173aed_3b3703bd,scene-0908,20.572581045045837,581722,7436,18838,11402
scene-0908_CAM_FRONT_f2138747_564de1d8,scene-0908,25.590576304200546,500383,9650,27082,17432
scene-0908_CAM_FRONT_55f7c299_3b3a21ce,scene-0908,38.22780044961114,435035,11260,32067,20807
scene-0908_CAM_FRONT_f2c4526f_e388dd5b,scene-0908,31.260176357501564,537088,15391,42984,27593
scene-0908_CAM_FRONT_7000c2cc_30edd77d,scene-0908,26.95487303495116,559520,13350,39235,25885
scene-0909_CAM_FRONT_3abf81a7_0084b0b7,scene-0909,28.768891962725675,423546,11413,35311,23898
scene-0909_CAM_FRONT_b485d79c_86f3094a,scene-0909,27.49236188616071,338196,6554,19094,12540
scene-0909_CAM_FRONT_8b3831ab_352c344b,scene-0909,27.03126783675799,312075,4850,15006,10156
scene-0909_CAM_FRONT_6a1d73c7_0f5c4067,scene-0909,31.98347614804377,341763,5030,16696,11666
scene-0909_CAM_FRONT_6e9f5f9e_1a175086,scene-0909,44.39056423611112,308802,5710,19172,13462
scene-0909_CAM_FRONT_86c585f2_b9382e94,scene-0909,37.310893841911756,302070,5008,15065,10057
scene-0909_CAM_FRONT_969ab515_60f5b50b,scene-0909,35.33178589876033,321150,3846,12394,8548
scene-0909_CAM_FRONT_0fbeb606_47ae0878,scene-0909,32.00029889511873,315379,3439,10123,6684
scene-0910_CAM_FRONT_43da5026_525a91b1,scene-0910,32.980221549968675,325480,5198,16967,11769
scene-0910_CAM_FRONT_b7750984_7f72c0bb,scene-0910,31.36451707158185,366693,6757,22254,15497
scene-0910_CAM_FRONT_6fc78b00_8119ac63,scene-0910,28.99171065008361,349355,7246,24345,17099
scene-0910_CAM_FRONT_e1d7a25b_dcabeaa4,scene-0910,33.67768724249559,416605,13594,42958,29364
scene-0910_CAM_FRONT_7af93e67_302c9592,scene-0910,35.78304469154737,542363,17959,52556,34597
scene-0910_CAM_FRONT_51d189d9_8e891ad6,scene-0910,40.62580413445892,564540,18417,53282,34865
scene-0910_CAM_FRONT_aa9468f8_0562be5d,scene-0910,36.31375356463878,534025,15496,43466,27970
scene-0910_CAM_FRONT_4299ad6c_254812b1,scene-0910,36.78446283284022,405455,10554,37686,27132
scene-0911_CAM_FRONT_d056b9bd_45df585a,scene-0911,38.73449926244227,579523,14199,39656,25457
scene-0911_CAM_FRONT_c0d6f63b_728c7262,scene-0911,34.482779141407484,597222,15290,41420,26130
scene-0911_CAM_FRONT_36decc5f_74843887,scene-0911,31.185612961998956,539335,13178,35193,22015
scene-0911_CAM_FRONT_51c1eef6_07484c62,scene-0911,34.85356326219512,549103,15017,43436,28419
scene-0911_CAM_FRONT_bbd330e5_2ec05dce,scene-0911,36.10147176803177,570618,16798,48546,31748
scene-0911_CAM_FRONT_157dcf34_8c72fbe5,scene-0911,32.64512478948353,488228,12699,40947,28248
scene-0911_CAM_FRONT_80e281bf_098e9762,scene-0911,35.155653314753316,516219,19912,49219,29307
scene-0911_CAM_FRONT_a7cd913c_93780af3,scene-0911,35.658341847519736,516112,14463,42924,28461
scene-0912_CAM_FRONT_8487e4c9_56a6c249,scene-0912,32.44062451141338,385658,11669,31475,19806
scene-0912_CAM_FRONT_e7afb9a4_60ecb3e1,scene-0912,35.89624732408787,356346,12910,35869,22959
scene-0912_CAM_FRONT_44183eea_2f1fd75c,scene-0912,32.52188412582529,344674,11777,33499,21722
scene-0912_CAM_FRONT_41ce9907_3acae4c6,scene-0912,33.55730179961088,320875,10629,29471,18842
scene-0912_CAM_FRONT_bf066d5f_83d3ee0e,scene-0912,37.56029924665178,336651,6929,20376,13447
scene-0912_CAM_FRONT_cbb78ba0_0412bd89,scene-0912,34.95600160256411,365815,7388,21521,14133
scene-0912_CAM_FRONT_d35d70df_01653ee2,scene-0912,32.9044124584843,451814,6766,17724,10958
scene-0912_CAM_FRONT_2ef0e6bf_66dcc398,scene-0912,28.084111517486154,426572,14629,37344,22715
scene-0913_CAM_FRONT_1f048fa2_1e6f6e90,scene-0913,39.803025460257146,321016,6549,20528,13979
scene-0913_CAM_FRONT_3ace3074_d2bfb598,scene-0913,38.64977660438667,309173,4496,15436,10940
scene-0913_CAM_FRONT_a68a0818_0071536e,scene-0913,32.740315619800334,340271,8560,25118,16558
scene-0913_CAM_FRONT_1ad48393_3608204a,scene-0913,34.99266955634881,273690,4746,13820,9074
scene-0913_CAM_FRONT_81530763_ce9df8d8,scene-0913,44.46407013210481,278727,5139,16163,11024
scene-0913_CAM_FRONT_3b156a67_5e2aad67,scene-0913,49.81353356031128,276789,4359,13456,9097
scene-0913_CAM_FRONT_13783448_e60fea72,scene-0913,56.34329188997481,305297,6303,18859,12556
scene-0913_CAM_FRONT_72fb4e43_98ce1160,scene-0913,53.912212499999995,295740,6022,18377,12355
scene-0914_CAM_FRONT_f8de6e9a_10e6d207,scene-0914,40.75291895604395,479721,8140,22322,14182
scene-0914_CAM_FRONT_f9fe6f80_1424390f,scene-0914,33.75867325220352,500225,15464,41152,25688
scene-0914_CAM_FRONT_9a99dae6_614cb312,scene-0914,26.942009916541643,488945,10669,28572,17903
scene-0914_CAM_FRONT_1c7ffbf1_16767ec4,scene-0914,22.166371191356458,474603,5202,15054,9852
scene-0914_CAM_FRONT_6d1c615e_e0513430,scene-0914,24.55481228298611,393010,5200,14630,9430
scene-0914_CAM_FRONT_a6389047_67fa7b67,scene-0914,21.803541591401743,494052,9411,24715,15304
scene-0914_CAM_FRONT_8a39538c_98605ed7,scene-0914,20.48349828079357,510254,5454,18598,13144
scene-0914_CAM_FRONT_b8a345e3_8a3346bb,scene-0914,20.155557178499237,413553,5300,17669,12369
scene-0915_CAM_FRONT_7f8368b7_7c7be93d,scene-0915,21.355459831620998,504507,8114,26953,18839
scene-0915_CAM_FRONT_a2ef08f7_cce9a021,scene-0915,23.45819604305821,532886,6338,20461,14123
scene-0915_CAM_FRONT_6de71c96_005cfc5e,scene-0915,31.535720017976374,674940,13339,39275,25936
scene-0915_CAM_FRONT_c6cebadf_c943bddd,scene-0915,30.431879393337415,644504,14118,38864,24746
scene-0915_CAM_FRONT_d85a67be_246b21c5,scene-0915,32.09890043304033,658285,16190,43880,27690
scene-0915_CAM_FRONT_87a927d7_666e8405,scene-0915,27.129168725296438,579190,9279,27321,18042
scene-0915_CAM_FRONT_20fac9be_88bbcc1c,scene-0915,37.05983422939067,660705,16209,44312,28103
scene-0915_CAM_FRONT_0a8dee95_cdefb1ef,scene-0915,27.79884688700769,647795,11085,31984,20899
scene-0916_CAM_FRONT_b5989651_ac8b4d49,scene-0916,22.50759055397727,513944,8936,24737,15801
scene-0916_CAM_FRONT_c1eed312_d8251bbc,scene-0916,25.017899305555556,419340,6858,19888,13030
scene-0916_CAM_FRONT_048a45dd_609d5177,scene-0916,21.149532935285052,645037,8325,21478,13153
scene-0916_CAM_FRONT_b1303058_e174cb43,scene-0916,15.82671054826512,480361,6128,19968,13840
scene-0916_CAM_FRONT_6ff9723a_55c25897,scene-0916,20.393013012579242,588064,9634,26818,17184
scene-0916_CAM_FRONT_44237858_e00dc151,scene-0916,20.967048833485823,575578,9891,28818,18927
scene-0916_CAM_FRONT_e63b83b4_e54b784a,scene-0916,23.302325841690553,545630,9489,27944,18455
scene-0916_CAM_FRONT_a1289b27_9cdbf5ff,scene-0916,18.753258208525345,485118,5289,15435,10146
scene-0917_CAM_FRONT_8c5c08c8_f4b1ff82,scene-0917,18.8670673846893,409074,5875,17685,11810
scene-0917_CAM_FRONT_018ef7dd_99d907c5,scene-0917,19.167675082040567,519608,7732,21944,14212
scene-0917_CAM_FRONT_1dba2c2c_49eb8915,scene-0917,15.564542966288593,396501,3898,11559,7661
scene-0917_CAM_FRONT_46285edc_90fbcb8d,scene-0917,18.245952481076536,338958,2839,8939,6100
scene-0917_CAM_FRONT_37fbabc0_5bdba79e,scene-0917,24.86507345993953,350310,3116,10245,7129
scene-0917_CAM_FRONT_19ccc1fa_bf452016,scene-0917,23.780473895444565,300494,1500,4955,3455
scene-0917_CAM_FRONT_5fc28d5d_b34a0291,scene-0917,25.88982362899645,318011,4329,12388,8059
scene-0917_CAM_FRONT_9dc543d8_3ce2de68,scene-0917,24.227314851721943,412218,7222,20034,12812
scene-0919_CAM_FRONT_bd0c2713_9d89067a,scene-0919,23.93774148279549,608141,12994,34400,21406
scene-0919_CAM_FRONT_7110a0d1_9ef03c61,scene-0919,20.06654136241353,658462,10811,29910,19099
scene-0919_CAM_FRONT_67f11693_6d9def1e,scene-0919,21.357707182709653,503298,7869,23072,15203
scene-0919_CAM_FRONT_fc92fca5_1e606cc7,scene-0919,24.863027098141064,599205,10200,32265,22065
scene-0919_CAM_FRONT_1752d62f_3beeafdd,scene-0919,21.447415105154974,552334,7889,24049,16160
scene-0919_CAM_FRONT_a79fa282_72b648d5,scene-0919,21.28217317257786,722861,8245,22679,14434
scene-0919_CAM_FRONT_a9ade377_188fe796,scene-0919,13.933276928604727,599088,4697,12840,8143
scene-0919_CAM_FRONT_0acad604_772f1168,scene-0919,24.113923953201972,422075,5265,16486,11221
scene-0920_CAM_FRONT_e8a25125_b4628dfb,scene-0920,27.685694051972515,393619,6691,19378,12687
scene-0920_CAM_FRONT_dca35073_00ec13f2,scene-0920,21.650870535714287,689473,9127,24620,15493
scene-0920_CAM_FRONT_e84b6659_1c0fdeaa,scene-0920,18.78907091410878,663477,7580,20225,12645
scene-0920_CAM_FRONT_f3a8bec1_6511c90b,scene-0920,17.385351366599792,647065,7278,21254,13976
scene-0920_CAM_FRONT_7a38c623_84f28973,scene-0920,17.464447426226787,626617,9264,29538,20274
scene-0920_CAM_FRONT_278d97e2_07edc519,scene-0920,17.856212241529644,532104,6765,19976,13211
scene-0920_CAM_FRONT_79a42b12_d640474c,scene-0920,19.8826543109079,464610,7967,25315,17348
scene-0920_CAM_FRONT_dcdbe656_d7b4858c,scene-0920,26.498539719626162,575258,14302,43573,29271
scene-0921_CAM_FRONT_852e22db_5737334b,scene-0921,22.000710227272727,407632,8111,25392,17281
scene-0921_CAM_FRONT_dce96ecc_4209f80d,scene-0921,21.802645119287632,398415,6647,21607,14960
scene-0921_CAM_FRONT_94fc83c5_b4f20dcf,scene-0921,24.94660194174757,284500,3051,8050,4999
scene-0921_CAM_FRONT_28715cdf_1ce20a30,scene-0921,22.684814678554943,247976,1249,3319,2070
scene-0921_CAM_FRONT_fc46571b_9c40f85f,scene-0921,21.4393400564266,249527,1218,2852,1634
scene-0921_CAM_FRONT_9742c1ad_05101786,scene-0921,23.174886759324835,255934,1952,4836,2884
scene-0921_CAM_FRONT_8331a249_4fe7d92f,scene-0921,25.87398357780613,338127,5123,15603,10480
scene-0921_CAM_FRONT_a024f1b7_791c46fa,scene-0921,17.91858723958334,389763,5025,15417,10392
scene-0922_CAM_FRONT_73c335a2_54d0e038,scene-0922,25.42343409008244,557594,14388,43498,29110
scene-0922_CAM_FRONT_2fb8e56b_a2b34ea2,scene-0922,24.687280077077748,594175,14189,45013,30824
scene-0922_CAM_FRONT_d659884a_5e3a4619,scene-0922,22.405370492524185,530577,10701,28972,18271
scene-0922_CAM_FRONT_8e2c9989_907f27be,scene-0922,22.937278438854765,500966,9739,31534,21795
scene-0922_CAM_FRONT_90bf8cc6_b7cf1c23,scene-0922,19.847372049148603,517361,5420,17516,12096
scene-0922_CAM_FRONT_b2bb80cb_c3ebdce9,scene-0922,21.131374320072528,516817,7068,20620,13552
scene-0922_CAM_FRONT_85b3158e_af48d5a3,scene-0922,22.432030492974807,546795,10861,32231,21370
scene-0922_CAM_FRONT_5d168d27_b78891c5,scene-0922,22.874023437499993,558660,9177,26809,17632
scene-0923_CAM_FRONT_c07a4800_957eef00,scene-0923,23.919797810798553,469170,10970,34229,23259
scene-0923_CAM_FRONT_9b4c2d1a_2a376dea,scene-0923,32.34733102375566,501017,12706,39537,26831
scene-0923_CAM_FRONT_f96b2fb0_58bb75a7,scene-0923,28.282615681233928,492042,11278,37600,26322
scene-0923_CAM_FRONT_ff9eff43_90314f29,scene-0923,27.016804474708167,520735,9471,34864,25393
scene-0923_CAM_FRONT_84c5a3b5_02e64ee9,scene-0923,28.041017836919586,492010,9880,33087,23207
scene-0923_CAM_FRONT_0bf7d8af_c217c812,scene-0923,28.14715550021423,492329,9744,31120,21376
scene-0923_CAM_FRONT_b6aec949_07562899,scene-0923,33.118299480757486,474209,11416,37039,25623
scene-0923_CAM_FRONT_9a72a012_ddabe094,scene-0923,28.211940111885013,499179,10082,34888,24806
scene-0924_CAM_FRONT_c201dea8_9ed40a1c,scene-0924,21.363589791356183,640220,10616,26089,15473
scene-0924_CAM_FRONT_de7e74c2_d9e3f634,scene-0924,22.01146257427377,593880,10617,30882,20265
scene-0924_CAM_FRONT_6f5980b6_093439cd,scene-0924,20.82939067160701,566979,10434,27547,17113
scene-0924_CAM_FRONT_39eacd41_604687c1,scene-0924,17.60065144793291,524682,7173,18680,11507
scene-0924_CAM_FRONT_77909180_dd3bfc47,scene-0924,22.740288276176955,564172,9516,27127,17611
scene-0924_CAM_FRONT_eb0ce46b_824c67e0,scene-0924,18.53202712367958,514201,6917,20561,13644
scene-0924_CAM_FRONT_cef359e1_70780c59,scene-0924,17.29290404709168,504722,5184,14152,8968
scene-0924_CAM_FRONT_56ef03aa_00fa4bf2,scene-0924,13.980178755552032,558159,3948,11587,7639
scene-0925_CAM_FRONT_e6fcfc5c_56b595dc,scene-0925,13.940951598371596,411621,3564,10245,6681
scene-0925_CAM_FRONT_50ae7fb9_28993b0f,scene-0925,14.529295830548127,452956,4210,11664,7454
scene-0925_CAM_FRONT_204ed035_1745a8aa,scene-0925,14.737494770211123,358575,2613,7181,4568
scene-0925_CAM_FRONT_5d09f3c4_03479e99,scene-0925,11.947563441932623,417422,2429,7667,5238
scene-0925_CAM_FRONT_66725604_e6b2fa45,scene-0925,14.19485867942454,446261,3682,10663,6981
scene-0925_CAM_FRONT_bbe84595_dd673198,scene-0925,19.96484496236809,459140,6380,21039,14659
scene-0925_CAM_FRONT_0dd58808_a7d435d5,scene-0925,22.06612487689927,625662,10272,30243,19971
scene-0925_CAM_FRONT_be34a4c9_2bdb1731,scene-0925,19.719458561376072,568412,8504,23332,14828
scene-0926_CAM_FRONT_45eda670_78989332,scene-0926,16.830162602724915,404535,4658,14432,9774
scene-0926_CAM_FRONT_7c4bfd7a_d11e40fe,scene-0926,16.810570631516068,537748,8810,26255,17445
scene-0926_CAM_FRONT_8a05f7a2_26d153ce,scene-0926,24.202634281405988,513126,9803,27760,17957
scene-0926_CAM_FRONT_91a161db_1998255a,scene-0926,23.379609860248447,503124,11076,31757,20681
scene-0926_CAM_FRONT_cc8d4c54_6742957c,scene-0926,23.991199752202647,468085,9757,27872,18115
scene-0926_CAM_FRONT_e1f394c2_b703e37c,scene-0926,21.205972377232147,434759,5880,16296,10416
scene-0926_CAM_FRONT_e31dad83_70308748,scene-0926,19.66008395029085,411829,5079,15115,10036
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,21.74779305479075,403457,6261,18864,12603
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,22.159518302493968,502595,8782,24198,15416
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,24.039463944059772,479321,8884,25519,16635
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,23.56214190221544,552625,10245,30531,20286
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,22.898733428030308,489889,7043,19493,12450
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,21.076492697594503,394605,5823,18494,12671
scene-0927_CAM_FRONT_b010e143_486730ca,scene-0927,21.29030776515151,456771,7249,20232,12983
scene-0927_CAM_FRONT_699b319a_0c6c611c,scene-0927,23.884995858880536,519604,8009,22092,14083
scene-0927_CAM_FRONT_3ca673f7_89897ce7,scene-0927,25.171567408024952,540030,10892,30625,19733
scene-0928_CAM_FRONT_fd091598_44bce708,scene-0928,23.234557615047475,579532,10910,30700,19790
scene-0928_CAM_FRONT_bd2e11f5_25d279c8,scene-0928,24.4725225864176,522981,8706,25151,16445
scene-0928_CAM_FRONT_7723b0a5_0cb0b2de,scene-0928,23.35305835718242,534360,8979,24629,15650
scene-0928_CAM_FRONT_8dffb9bb_4b1b6413,scene-0928,18.570356239233423,511494,6848,18650,11802
scene-0928_CAM_FRONT_718a63b0_b1e7b23a,scene-0928,16.20349799262153,414400,5435,17715,12280
scene-0928_CAM_FRONT_baf7925d_c3dcf31b,scene-0928,19.359053599683545,433291,6573,19086,12513
scene-0928_CAM_FRONT_20a96478_8a383a92,scene-0928,20.31782240881598,548701,9751,26287,16536
scene-0928_CAM_FRONT_512e7eaa_7e06e46c,scene-0928,20.357878766741067,596128,10268,27719,17451
scene-0929_CAM_FRONT_dad9942e_b34fc5bc,scene-0929,18.99339416164193,497379,7867,23348,15481
scene-0929_CAM_FRONT_cd553502_b5e8f960,scene-0929,20.051050169649876,427890,6815,20076,13261
scene-0929_CAM_FRONT_5220c913_0f77ffe5,scene-0929,21.664450848962126,425234,7433,21235,13802
scene-0929_CAM_FRONT_0305c100_cbaaec20,scene-0929,20.872923921400144,367464,6706,19066,12360
scene-0929_CAM_FRONT_15606151_a84326b4,scene-0929,17.858968321917814,386980,4799,15213,10414
scene-0929_CAM_FRONT_fc03376a_353a0ef8,scene-0929,13.898871736645814,302509,1338,3997,2659
scene-0929_CAM_FRONT_14365b25_b7859e2f,scene-0929,15.793976479388297,381898,3680,11193,7513
scene-0929_CAM_FRONT_c875925c_402da35d,scene-0929,17.604052327781982,406737,5888,16350,10462
scene-0930_CAM_FRONT_e57fa712_36648b9c,scene-0930,22.57315561819596,445531,6689,18066,11377
scene-0930_CAM_FRONT_08e65feb_1770f47c,scene-0930,25.931358667017918,441780,7622,23082,15460
scene-0930_CAM_FRONT_d1c43c49_36f92785,scene-0930,25.902496523095074,495258,9764,26730,16966
scene-0930_CAM_FRONT_89a95522_80fa5404,scene-0930,28.553345726228386,506286,11907,30374,18467
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,scene-0930,26.849334661411067,647029,12301,34724,22423
scene-0930_CAM_FRONT_e007e23c_39d6e57a,scene-0930,24.183359984822204,615078,9938,28019,18081
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,scene-0930,21.21281567776285,502201,6988,18960,11972
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,scene-0930,20.62437050849303,429986,7336,20003,12667
scene-0931_CAM_FRONT_b139c133_d9b7405e,scene-0931,23.05730077851645,453618,8267,25258,16991
scene-0931_CAM_FRONT_c46eb104_1a18bb13,scene-0931,23.12118378767731,669733,15624,40286,24662
scene-0931_CAM_FRONT_041205de_8e2f2524,scene-0931,20.152810321684257,713000,10891,31601,20710
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,scene-0931,15.107144533383398,697213,6803,19793,12990
scene-0931_CAM_FRONT_6e454caa_dc9b951f,scene-0931,13.239348366477271,649900,5837,17420,11583
scene-0931_CAM_FRONT_b631c946_bc33d196,scene-0931,12.062957871254408,636820,4534,14501,9967
scene-0931_CAM_FRONT_35e0c40a_6713ca52,scene-0931,13.035526570235147,643104,4825,15118,10293
scene-0931_CAM_FRONT_7f5e00d5_9fc32f87,scene-0931,12.861257798256608,497492,3337,8885,5548
scene-0962_CAM_FRONT_b2a93b02_2463d4ed,scene-0962,27.737485453176333,348165,6246,19563,13317
scene-0962_CAM_FRONT_754e47c5_c8634c59,scene-0962,25.924355775523555,380805,6660,20238,13578
scene-0962_CAM_FRONT_4911451f_3fb3df6b,scene-0962,26.156970909552843,382890,7196,21681,14485
scene-0962_CAM_FRONT_1b18579e_c189ad95,scene-0962,36.204133064516135,347262,8525,25780,17255
scene-0962_CAM_FRONT_0382fe99_b31c7ca5,scene-0962,36.64834512246622,390142,13064,37853,24789
scene-0962_CAM_FRONT_3139a4dc_d5155238,scene-0962,23.071817590882578,436291,6791,19050,12259
scene-0962_CAM_FRONT_30c32466_01ac1c5f,scene-0962,23.867187499999996,443630,7965,23563,15598
scene-0962_CAM_FRONT_6dee25fd_392894fd,scene-0962,31.341724870391708,254408,3581,10690,7109
scene-0963_CAM_FRONT_637fc435_2894f77b,scene-0963,44.91615836031452,278577,3915,10429,6514
scene-0963_CAM_FRONT_97411da2_12370234,scene-0963,57.0606493116259,288268,3505,9842,6337
scene-0963_CAM_FRONT_98a4bccf_abf6a27f,scene-0963,39.10342766970198,250570,2516,6170,3654
scene-0963_CAM_FRONT_766371d3_bb5af5ca,scene-0963,26.721098499240128,245869,1226,3074,1848
scene-0963_CAM_FRONT_2cafae36_aae7792b,scene-0963,23.87385631742932,250319,1052,2611,1559
scene-0963_CAM_FRONT_be97e44a_09a7c6bd,scene-0963,34.4876423395445,269225,3022,7992,4970
scene-0963_CAM_FRONT_f8814501_be8633f0,scene-0963,28.521312684365775,285936,3264,9562,6298
scene-0963_CAM_FRONT_882aeb15_ce7c4146,scene-0963,29.208056640625006,259307,1598,5314,3716
scene-0966_CAM_FRONT_b5cbf927_70fef2d1,scene-0966,22.565959524601062,397115,7277,21973,14696
scene-0966_CAM_FRONT_d2db7e12_586f3a3f,scene-0966,17.188672632759452,366464,2184,6961,4777
scene-0966_CAM_FRONT_d8cc7ad7_6c5e3539,scene-0966,16.439281051316982,365996,1580,4164,2584
scene-0966_CAM_FRONT_dcfd47c0_1cb428b0,scene-0966,18.577072934367035,371421,2400,6939,4539
scene-0966_CAM_FRONT_9b20ac04_4da9b80e,scene-0966,19.160485390825492,389141,4500,13149,8649
scene-0966_CAM_FRONT_5ad1d812_97b2a78e,scene-0966,24.174560546875,452927,8869,24636,15767
scene-0966_CAM_FRONT_ce4ea8ab_9e5e0d9f,scene-0966,30.459648737212284,507834,10072,31072,21000
scene-0966_CAM_FRONT_dffffefb_3f6ce131,scene-0966,33.14931239297944,560831,10772,35473,24701
scene-0967_CAM_FRONT_23d02c83_feeb907e,scene-0967,34.00973571849235,569309,13065,38407,25342
scene-0967_CAM_FRONT_4d3f8452_ea235f4c,scene-0967,30.655689927659022,451053,8697,25360,16663
scene-0967_CAM_FRONT_dab412ea_e2024bdc,scene-0967,27.296634375,496647,7637,21730,14093
scene-0967_CAM_FRONT_0d3531c4_d493e106,scene-0967,22.425176374819106,487205,5970,16738,10768
scene-0967_CAM_FRONT_817e7e53_218372bb,scene-0967,20.213058617506515,418983,5180,15147,9967
scene-0967_CAM_FRONT_8ccbaa32_d87b0205,scene-0967,23.518122929741978,462493,6314,17978,11664
scene-0967_CAM_FRONT_aaace027_f10cf1a4,scene-0967,21.974832897592734,441345,6134,16575,10441
scene-0967_CAM_FRONT_558df2e9_b656c7df,scene-0967,25.574421557562072,402706,6225,18505,12280
scene-0968_CAM_FRONT_aa298fdc_6c333a63,scene-0968,23.64790449421625,483760,6867,20660,13793
scene-0968_CAM_FRONT_b06d517f_f53d39f4,scene-0968,24.209169708029197,469026,6788,20459,13671
scene-0968_CAM_FRONT_e4dbec5e_c428be7e,scene-0968,24.34148068612985,471619,6716,17979,11263
scene-0968_CAM_FRONT_119c8d25_34c683c2,scene-0968,26.930942330309136,561202,14084,41952,27868
scene-0968_CAM_FRONT_00460925_bfa13689,scene-0968,23.040422993321574,600812,9132,26306,17174
scene-0968_CAM_FRONT_22cc5daf_4c27ebb8,scene-0968,21.058158039944008,522219,6344,17515,11171
