clip_id,sequence,a_clip,s_learned,s_oracle,s0,ratio_learned_over_oracle,abs_log_scale_err_learned,abs_log_scale_err_const,rel_scale_err_learned,rel_scale_err_const,frame_median_std,frame_median_range,median_abs_r_shape,rms_r_shape,rms_r,scalar_energy_fraction,n_support_px,frame_median_0,frame_median_1,frame_median_2,frame_median_3,frame_median_4
08_001925_001945_s5,08,-0.4107133001089096,18.148834386676356,16.16678168776479,27.3665,1.1226003256054113,0.11564771357171688,0.526361013680626,0.12260032560541134,0.6927611523764985,0.018228643685082646,0.05397547781467438,0.032987117767333984,0.2044799513933591,0.36277766122326177,1.2817297369919474,322714,-0.39673689007759094,-0.4507123678922653,-0.41236457228660583,-0.4102226048707962,-0.4097698926925659
08_001950_001970_s5,08,-0.48176783323287964,16.90402576325575,15.227607542571457,27.3665,1.1100907162203628,0.10444173830947978,0.5862095715423594,0.11009071622036282,0.7971634692772407,0.004780026074195479,0.0131777822971344,0.027051985263824463,0.24176246578097976,0.4206831085026173,1.311491410221694,309155,-0.4777893126010895,-0.4822283685207367,-0.4909670948982239,-0.48116374015808105,-0.4780803620815277
08_001975_001995_s5,08,-0.4565996527671814,17.334868353891434,17.094449501745164,27.3665,1.0140641470859724,0.013966164594080066,0.470565817361261,0.014064147085972367,0.6008997538766117,0.009701300695972864,0.02484491467475891,0.031525760889053345,0.23623136005154333,0.39859844778999476,1.3121997402885441,313997,-0.473667711019516,-0.4657183885574341,-0.4488227963447571,-0.4659999907016754,-0.45029452443122864
08_002000_002020_s5,08,-0.2231377214193344,21.893327635426534,20.23855698401676,27.3665,1.0817632725849287,0.078592369596862,0.3017300910161964,0.08176327258492866,0.3521962075464409,0.03326004359207017,0.10052795708179474,0.056271180510520935,0.1253905132683483,0.2128663096028458,1.0988340937623369,339009,-0.2406185269355774,-0.23855943977832794,-0.22131270915269852,-0.2982929050922394,-0.19776494801044464
08_002025_002045_s5,08,-0.18044577538967133,22.848234789331233,22.24719618676868,27.3665,1.0270163753453128,0.0266578756540774,0.20710365104374873,0.02701637534531276,0.23011006736552164,0.024297556850680413,0.06390529870986938,0.043245792388916016,0.0961104027270634,0.17657251710218155,1.0443527662050232,307793,-0.22607383131980896,-0.18756090104579926,-0.16341156512498856,-0.20321077853441238,-0.16216853260993958
08_002050_002070_s5,08,-0.20808976888656616,22.22526864300424,21.05906667251878,27.3665,1.0553776664759462,0.053898680571618396,0.2619884494581841,0.05537766647594622,0.2995115322804005,0.05800460329163935,0.170600026845932,0.04766660928726196,0.11433086984667164,0.21800555341815872,0.9111006196460192,309989,-0.19638974219560623,-0.1650654375553131,-0.21969125419855118,-0.2130938321352005,-0.3356654644012451
08_002075_002095_s5,08,-0.298753023147583,20.29889831727642,19.650909639499886,27.3665,1.0329749965606694,0.03244298515982935,0.3311960083074119,0.03297499656066938,0.39263273314285474,0.03289434523037032,0.0930774062871933,0.05231894552707672,0.15233718316942071,0.2792098281946856,1.1448885567911402,334124,-0.33267560601234436,-0.2950199395418167,-0.2509347200393677,-0.344012126326561,-0.2944025993347168
08_002100_002120_s5,08,-0.3304700702428818,19.665180161940867,18.33014419289201,27.3665,1.072832813261041,0.0703026390770809,0.40077270931996267,0.07283281326104096,0.4929778899727406,0.024445527820848918,0.07247957587242126,0.055646076798439026,0.16501660721164496,0.3119960053954216,1.1219311295126368,302054,-0.3029044270515442,-0.37538400292396545,-0.35271818935871124,-0.3392150402069092,-0.3258385807275772
08_002125_002145_s5,08,-0.37653566896915436,18.779840274684776,17.96352745718329,27.3665,1.0454427906460575,0.04444051877776456,0.4209761877469189,0.045442790646057496,0.5234480012474738,0.0398197650725874,0.11074964702129364,0.06063812971115112,0.2025436865034477,0.3432765330448536,1.203161745605125,346926,-0.3741558790206909,-0.3545515388250351,-0.3703852593898773,-0.41261179745197296,-0.46530118584632874
08_002150_002170_s5,08,-0.44449958205223083,17.545895634584973,14.583716870874966,27.3665,1.2031154876316719,0.18491443207869107,0.6294140141309219,0.20311548763167186,0.8765106483007383,0.04007987497291845,0.09391367435455322,0.07228073477745056,0.22987093435960795,0.4146526353217245,1.14914241323156,332183,-0.5172701478004456,-0.5088964402675629,-0.42335647344589233,-0.43268513679504395,-0.5005058348178864
08_002175_002195_s5,08,-0.3037160038948059,20.19840485556839,19.384053123764755,27.3665,1.0420114269499832,0.04115290963379259,0.3448689135285985,0.042011426949983166,0.4118048390224851,0.015208628994902718,0.04272173345088959,0.02525845170021057,0.1326801447417368,0.28325358694635766,1.1496999639113088,300913,-0.2952035069465637,-0.28953708708286285,-0.30186140537261963,-0.33225882053375244,-0.31399349868297577
08_002200_002220_s5,08,-0.18045665323734283,22.847986251065414,21.666951835417574,27.3665,1.054508563300412,0.05307484162483078,0.23353149486217362,0.054508563300412094,0.2630526069322654,0.02212190508587497,0.06174556910991669,0.03483255207538605,0.08920572455072254,0.1771784006022385,1.037347449174186,340357,-0.2235046923160553,-0.16872533410787582,-0.1930646151304245,-0.1752157211303711,-0.1617591232061386
08_002225_002245_s5,08,-0.1569531336426735,23.391354867541118,21.271961019984815,27.3665,1.0996332141434986,0.09497668251255575,0.25192981615522925,0.09963321414349857,0.2865057421969428,0.013782449172229863,0.03047627955675125,0.031091921031475067,0.08303361982595123,0.15218799926943286,1.063602052471919,343258,-0.1665450632572174,-0.1407715603709221,-0.14257089793682098,-0.17093192040920258,-0.17124783992767334
08_002250_002270_s5,08,-0.3799060136079788,18.716652283165104,17.879400529258493,27.3665,1.0468277307472642,0.04576438229284818,0.425670395900827,0.04682773074726421,0.5306161946099073,0.024229624336275603,0.06404206156730652,0.037502795457839966,0.18763212246624214,0.33895036298703124,1.256261729190949,333930,-0.3466910421848297,-0.3742287904024124,-0.39503468573093414,-0.40980541706085205,-0.41073310375213623
08_002275_002295_s5,08,-0.4246145635843277,17.89828814746113,18.060713619360136,27.3665,0.9910066968934774,0.009033986962089013,0.4155805766222387,0.008993303106522577,0.5152502042147742,0.00978606802714442,0.027131766080856323,0.02092045545578003,0.19739866772055925,0.3762813268643021,1.2733988044147182,318620,-0.44416582584381104,-0.4170340597629547,-0.4278267025947571,-0.4209389388561249,-0.4197135269641876
08_002300_002320_s5,08,-0.09624339640140533,24.855430037217758,24.624082869051776,27.3665,1.009395158771852,0.009351298768132565,0.1055946951695379,0.00939515877185193,0.11137134103763802,0.005836807613628945,0.01569584757089615,0.020619332790374756,0.05676073629600268,0.09765364030488749,0.9713259836886612,347919,-0.10109149292111397,-0.1038481704890728,-0.09692259132862091,-0.09143825992941856,-0.08815232291817665
08_002325_002345_s5,08,-0.15564289689064026,23.422023167347778,22.122857931250778,27.3665,1.0587250182654655,0.05706537120677879,0.21270826809741905,0.0587250182654655,0.23702371931530797,0.03005702682236018,0.07387204468250275,0.057950541377067566,0.09587076955465927,0.1561160604205412,0.993947496675915,347893,-0.17797815799713135,-0.19270160794258118,-0.13414718210697174,-0.11882956326007843,-0.1880839765071869
08_002350_002370_s5,08,-0.2515029013156891,21.281044274560497,20.34820249962439,27.3665,1.0458439400214012,0.04482415759149694,0.296327058907186,0.04584394002140124,0.3449099496874557,0.012867667585071067,0.037043169140815735,0.04379302263259888,0.13924732188390582,0.22663256887710337,1.2315196782192341,348237,-0.24258510023355484,-0.25484469532966614,-0.23709984123706818,-0.25703349709510803,-0.2741430103778839
08_002375_002395_s5,08,-0.3778849393129349,18.75451828009101,18.35486301136139,27.3665,1.0217738083080345,0.021540144691174934,0.39942508400410937,0.021773808308034548,0.4909672702575081,0.01769403200191523,0.04435485601425171,0.03825400769710541,0.19445577040857712,0.33397873789952154,1.2802109229708512,334550,-0.38657763600349426,-0.3913685083389282,-0.3599151074886322,-0.3595812916755676,-0.40393614768981934
08_002400_002420_s5,08,-0.2645796984434128,21.00456802764745,20.653664202804688,27.3665,1.0169899065559085,0.016847192293385493,0.28142689073679783,0.016989906555908485,0.325019121608636,0.022712862240503052,0.06792581081390381,0.036247968673706055,0.11533118802304508,0.2511990237698116,1.109371845201919,298050,-0.29090023040771484,-0.27641497552394867,-0.22297441959381104,-0.2673712372779846,-0.2612841874361038
08_002425_002445_s5,08,-0.18888558447360992,22.65621150953771,21.627210343780266,27.3665,1.0475790057710042,0.04648179314038092,0.23536737761399085,0.04757900577100416,0.26537355326875467,0.017888029587487975,0.049393922090530396,0.03214453160762787,0.09927891265755769,0.17887629707221875,1.1150440812996492,304007,-0.19184264540672302,-0.19664748758077621,-0.2233070731163025,-0.17552808672189713,-0.1739131510257721
08_002450_002470_s5,08,-0.07447566837072372,25.402407913287828,25.37114903061267,27.3665,1.0012320641306958,0.0012313057625261692,0.0757069741332499,0.0012320641306957647,0.07864645653138336,0.01724654464019594,0.04294954612851143,0.04034247249364853,0.053846386531909894,0.08368041843875139,0.7921020412102556,351885,-0.057314297184348106,-0.08800844103097916,-0.057069044560194016,-0.08420610427856445,-0.10001859068870544
08_002475_002495_s5,08,-0.2047879695892334,22.29877330142929,23.818963132952593,27.3665,0.9361773296747674,0.06595036566810109,0.13883760392113187,0.06382267032523259,0.14893750190744148,0.029146093111270414,0.07378744333982468,0.04751533269882202,0.10859061865462012,0.19769250711404565,1.0730710096273919,316920,-0.24421603232622147,-0.26169121265411377,-0.20570488274097443,-0.1879037693142891,-0.19358202069997787
08_002500_002520_s5,08,-0.4352567791938782,17.708820671024164,16.797089589327435,27.3665,1.0542791104880471,0.052857225772725336,0.4881140049666035,0.05427911048804712,0.629240580903264,0.019035697086703402,0.054230496287345886,0.03002840280532837,0.20858111775436255,0.3890644628955454,1.251549294328788,301949,-0.4372003376483917,-0.4549012780189514,-0.47376930713653564,-0.43117474019527435,-0.41953881084918976
08_002525_002545_s5,08,-0.3316543847322464,19.64190418989516,19.86547935128614,27.3665,0.9887455440949878,0.011318266514738884,0.3203361182175075,0.011254455905012173,0.3775907198649211,0.06823683165292194,0.21103644371032715,0.06982007622718811,0.17396719006739356,0.3140111398870825,1.1155303125073195,311790,-0.24954162538051605,-0.3674340695142746,-0.4605780690908432,-0.3581428825855255,-0.325192853808403
08_002550_002570_s5,08,-0.13498865813016891,23.91081768905446,23.551980917481664,27.3665,1.0152359486376132,0.015121047190647552,0.15010970532081647,0.01523594863761324,0.16196170911836005,0.02194334523666521,0.06343674287199974,0.032006196677684784,0.07222174342907245,0.13657193165515863,0.9769484682657061,334976,-0.11993620917201042,-0.12944309413433075,-0.1423080563545227,-0.18337295204401016,-0.13484100997447968
08_002575_002595_s5,08,-0.03034154325723648,26.548628640105424,26.324631899602874,27.3665,1.0085090170057014,0.008473019379299451,0.03881456263653593,0.008509017005701391,0.039577689229259194,0.017980632704803923,0.04548284783959389,0.027197640389204025,0.036029410723383504,0.05015403109182212,0.3659853009872126,357948,-0.021971875801682472,-0.015985090285539627,-0.04434876702725887,-0.055334972217679024,-0.061467938125133514
08_002600_002620_s5,08,-0.21207744628190994,22.13681791532354,21.32837851388919,27.3665,1.0379044005107039,0.03720368080158831,0.24928112708349826,0.03790440051070387,0.2831026972903139,0.029501525054128702,0.08165497332811356,0.0621509924530983,0.12732865494911097,0.20157954640200518,1.106868538356495,375844,-0.17716675251722336,-0.20655261725187302,-0.24576716125011444,-0.23717526346445084,-0.2588217258453369
08_002625_002645_s5,08,-0.25393393635749817,21.229372144030982,21.098711036730574,27.3665,1.006192847850892,0.00617375097080064,0.26010768732829836,0.006192847850891914,0.2970697571220291,0.03731131331470244,0.10915304720401764,0.05518019199371338,0.12915755101836127,0.23668959915598828,1.1510207198501803,321041,-0.2717660069465637,-0.1955811232328415,-0.2532273828983307,-0.285468727350235,-0.30473417043685913
08_002650_002670_s5,08,-0.05380832403898239,25.932870974195207,26.435112452969072,27.3665,0.9810009705966862,0.019181830022068524,0.03462649401691387,0.018999029403313772,0.03523297087114585,0.01558227023675641,0.04325767979025841,0.02347564697265625,0.039620113224849866,0.06357721595744485,0.7163015949074361,305447,-0.06462607532739639,-0.08298362046480179,-0.05588002875447273,-0.043520910665392876,-0.03972594067454338
08_002675_002695_s5,08,0.0017493991763330996,27.414416833172982,28.083190413014112,27.3665,0.9761859827887928,0.024102154586501,0.0258515537628341,0.02381401721120724,0.02552026327756518,0.007828049958573691,0.02327544428408146,0.010796557646244764,0.03106097864861556,0.031026479950681207,0.0031791632005302253,303158,0.016133117489516735,0.0028113028965890408,-0.007142326794564724,-0.0025135711766779423,0.0005724102957174182
08_002700_002720_s5,08,0.07017845660448074,29.356033452925082,29.93970748007135,27.3665,0.9805050190441983,0.019687514496829817,0.089865971101311,0.01949498095580171,0.08594631332935176,0.014307562326959929,0.03831588476896286,0.023105397820472717,0.0456674486596065,0.07345965088119845,0.9126618678402227,303983,0.06459758058190346,0.08812552317976952,0.049809638410806656,0.08551491796970367,0.07849639654159546
08_002725_002745_s5,08,0.07600274682044983,29.527510392333294,30.863452825506915,27.3665,0.9567144207510853,0.04425034298098707,0.1202530898014369,0.04328557924891474,0.11330400539685825,0.025776457627028945,0.06458181329071522,0.04178844392299652,0.05497092645745868,0.08888840759532915,0.7310857598964139,303053,0.11653589457273483,0.11511366814374924,0.09269571304321289,0.06671297550201416,0.051954081282019615
08_002750_002770_s5,08,0.01013757660984993,27.645340988186025,28.196658353200966,27.3665,0.9804474218856379,0.01974625856157619,0.02988383517142612,0.019552578114362063,0.02944172826446745,0.011109947395582761,0.030979818664491177,0.012800468131899834,0.03377739882520365,0.03659776502677969,0.07672893486973346,353089,0.014794102869927883,0.00284725334495306,0.006364498753100634,0.03382707200944424,0.021666433662176132
08_002775_002795_s5,08,0.004667262779548764,27.494525178029384,28.701736341447386,27.3665,0.9579394379121691,0.04297072022024828,0.047637982999797046,0.04206056208783093,0.04652109982346986,0.01072633200578588,0.025848667952232063,0.011638372438028455,0.03165131085791841,0.03244791363379688,0.020689545594306708,318560,0.0249773683026433,0.019127191975712776,0.00300810718908906,-0.0008712996495887637,-0.0001822484628064558
08_002800_002820_s5,08,0.1341647058725357,31.29581377864686,33.22918008147685,27.3665,0.9418172131214361,0.05994406450657852,0.19410877037911423,0.05818278687856393,0.17643168044176094,0.022668512652621417,0.06582268700003624,0.03963103145360947,0.07865046671431135,0.1366372642299415,0.9641358902961347,301396,0.1504872441291809,0.1771240010857582,0.15102699398994446,0.11130131408572197,0.12627113610506058
08_002825_002845_s5,08,0.01773141324520111,27.856074315926865,29.63416578491796,27.3665,0.9399985988505187,0.061876894303753094,0.0796083075489542,0.06000140114948127,0.07652200508617224,0.013279009025047642,0.032239635242149234,0.016140836698468775,0.03482188506574715,0.04089037364423324,0.18803753310400353,331346,0.03921678103506565,0.013918286189436913,0.01863771677017212,0.039873022586107254,0.00763338734395802
08_002850_002870_s5,08,0.16784179955720901,32.367713763582884,33.214920316011245,27.3665,0.9744931932888015,0.02583774488313173,0.19367954444034075,0.025506806711198537,0.1760781076807827,0.02728620444389574,0.07235124707221985,0.04082353413105011,0.0931983231354217,0.16428577405471723,1.0437592513131873,285294,0.1459607183933258,0.16023680567741394,0.20298192650079727,0.16640179604291916,0.21831196546554565
08_002875_002895_s5,08,0.3492187559604645,38.80458437320605,37.4043001643264,27.3665,1.0374364498928692,0.03675271813136094,0.31246603782910354,0.037436449892869206,0.2683595233763991,0.025665666806943776,0.07545143365859985,0.03148117661476135,0.15986550348374026,0.31904551319569646,1.19809109147845,244196,0.38011232018470764,0.36785653233528137,0.3552784323692322,0.3524276316165924,0.3046608865261078
08_002900_002920_s5,08,0.09722667187452316,30.160897767156552,31.81525039987935,27.3665,0.9480012694563275,0.053399437639058966,0.15062610951358213,0.051998730543672544,0.13983075235819054,0.02891361059047145,0.07114868611097336,0.04470191150903702,0.06254995432801384,0.10599955452547791,0.8413229956102374,291489,0.12870782613754272,0.06272237002849579,0.08854684233665466,0.13378822058439255,0.13387105613946915
08_002925_002945_s5,08,0.21036700904369354,33.77384365955309,36.090464507567425,27.3665,0.9358107223161788,0.06634204270138744,0.276709051745081,0.06418927768382121,0.24172491616831893,0.025535639207328875,0.07545891404151917,0.04440625011920929,0.11860503047194901,0.19510257485432483,1.1625971729047466,293007,0.20409363508224487,0.2313062697649002,0.25037066638469696,0.2198430895805359,0.1749117523431778
08_002950_002970_s5,08,-0.002884152578189969,27.28768455099363,27.507843574925555,27.3665,0.9919965000770686,0.008035699851604683,0.005151547273414714,0.008003499922931367,0.005138300810115015,0.0157216386256588,0.04871614743024111,0.012071164324879646,0.03147528365474964,0.031997667248316625,0.008124559585147767,275740,0.02093737106770277,-0.005734393373131752,-0.006840743590146303,0.0022510711569339037,-0.027778776362538338
08_002975_002995_s5,08,-0.04324354976415634,26.20829825405547,25.62888984722831,27.3665,1.0226076279651972,0.022355863019078992,0.06559941278323533,0.02260762796519722,0.0677988848962805,0.014503965086243594,0.03795246779918671,0.025983713567256927,0.03799156193431523,0.05564967183902925,0.6038338546600973,267881,-0.03155092895030975,-0.032736191526055336,-0.0551753006875515,-0.06950339674949646,-0.04046928882598877
08_003000_003020_s5,08,0.0129277054220438,27.72258275773402,28.472278883139964,27.3665,0.97366926165331,0.026683600096618854,0.039611305518662654,0.026330738346689975,0.03883703470587874,0.013059328711554949,0.03827358118724078,0.014640130451880395,0.032681703741777327,0.03618811019848978,0.12761775095270397,281257,0.04124404862523079,0.00297046743799001,0.012055432423949242,0.012821982614696026,0.011515145190060139
08_003025_003045_s5,08,0.10905366018414497,30.519728110911014,31.453013044714215,27.3665,0.9703276461152888,0.03012148501906342,0.1391751452032084,0.029672353884711233,0.12992437445992056,0.03649794424516964,0.09788072481751442,0.05512582138180733,0.0719781833581446,0.1239698807101125,0.7738345681440923,309444,0.09532266110181808,0.14481589198112488,0.09488600119948387,0.1420096531510353,0.1927667260169983
08_003050_003070_s5,08,-0.008178017102181911,27.143608940664834,27.74108201691317,27.3665,0.9784625172196214,0.02177279924698894,0.013594782144807027,0.021537482780378592,0.013502790434951284,0.012006707222554737,0.03218489128630608,0.01263949554413557,0.02574210472457197,0.02832767496986629,0.08334396686914676,313019,0.0018476730911061168,-0.002197507186792791,-0.01048373756930232,-0.030337218195199966,-0.021807095035910606
08_003075_003095_s5,08,-0.02845722623169422,26.59870183512769,25.40413134120853,27.3665,1.0470226861085947,0.045950599379154244,0.07440782561084847,0.047022686108594725,0.07724604444979666,0.03135212903541794,0.0902157443924807,0.030266627203673124,0.041705873822124394,0.05471934892709482,0.2704601535708084,282095,-0.019175374880433083,0.00034368218621239066,-0.05594366788864136,-0.05327996052801609,-0.08987206220626831
08_003100_003120_s5,08,-0.1368972361087799,23.86522555087777,22.65217540167364,27.3665,1.0535511546990097,0.0521665099878712,0.1890637460966511,0.05355115469900973,0.20811796283274586,0.02427350227090687,0.06520885974168777,0.03791423141956329,0.07372993003358186,0.13840278534425585,0.9783622774767597,324765,-0.17974578589200974,-0.1671493798494339,-0.1450871154665947,-0.1267309933900833,-0.11453692615032196
08_003125_003145_s5,08,-0.11180759221315384,24.4715702406052,23.73674606131916,27.3665,1.0309572414596242,0.030487731293736164,0.14229532350689,0.030957241459624196,0.15291708178130614,0.038543681077313104,0.10430662333965302,0.045631565153598785,0.07008825218329898,0.12619126456287122,0.7850259355438277,308525,-0.08435335755348206,-0.10138828307390213,-0.10711324587464333,-0.1544981747865677,-0.18865998089313507
08_003150_003170_s5,08,-0.07857871055603027,25.298394294067005,25.61625627803898,27.3665,0.987591395849499,0.012486233730616192,0.06609247682541408,0.012408604150501046,0.068325507949478,0.027941570200830646,0.0761038102209568,0.029019542038440704,0.05037640571810406,0.09116074574379085,0.7430089708365103,314824,-0.07778158783912659,-0.06954675167798996,-0.06597050651907921,-0.09692356362938881,-0.142074316740036
08_003175_003195_s5,08,-0.007307307794690132,27.16725342585124,27.056965037264295,27.3665,1.004076155194607,0.004067870180393118,0.01137517797508325,0.004076155194606912,0.011440121325854369,0.005430972829955577,0.014596627093851566,0.009412102401256561,0.02434762821247586,0.026206880420478116,0.07774709086526078,336371,-0.01738453470170498,-0.011925707571208477,-0.007167677860707045,-0.0027879076078534126,-0.0037608754355460405
08_003200_003220_s5,08,-0.02447019424289465,26.704963403576308,26.63811214226013,27.3665,1.0025096095759023,0.0025064657645184063,0.02697666000741261,0.002509609575902294,0.02734382428641835,0.01565787274721445,0.0470003760419786,0.020349706755951047,0.027467096687484403,0.03775263544335039,0.4201267019851318,332112,-0.005743841174989939,-0.02246209606528282,-0.01985221914947033,-0.03330337069928646,-0.052744217216968536
08_003225_003245_s5,08,-0.0683419331908226,25.558698388547356,24.28922380093605,27.3665,1.0522649302429492,0.05094491744215057,0.11928685063297317,0.052264930242949204,0.12669306455751617,0.0199594634714213,0.058573780581355095,0.020795613527297974,0.04497534485735147,0.07765245563332272,0.7745761684001973,304758,-0.06620360538363457,-0.06823823228478432,-0.054274024441838264,-0.07843059301376343,-0.11284780502319336
08_003250_003270_s5,08,-0.02244025096297264,26.75922802299384,26.746491171752037,27.3665,1.0004762064362018,0.0004760930859011303,0.022916344048873327,0.00047620643620183145,0.023180940792068228,0.014432408728063709,0.038116222131066024,0.023911388940177858,0.03599562506149466,0.04414545637156228,0.2583945785919862,321116,-0.03487522527575493,-0.0388416089117527,-0.021492982283234596,-0.039622388780117035,-0.0015061666490510106
08_003275_003295_s5,08,0.0497367549687624,28.76203799872049,28.851564363077934,27.3665,0.9968970013815953,0.0031078229010308434,0.05284457786979324,0.0031029986184046843,0.051472576820770555,0.018793914534219067,0.05085567757487297,0.03589777834713459,0.04372201185851536,0.06476149738475508,0.5898222206275292,323642,0.06684498488903046,0.08211442828178406,0.07502138614654541,0.03125875070691109,0.046615634113550186
08_003300_003320_s5,08,0.05421154201030731,28.89103038513297,28.261957491580254,27.3665,1.0222586455216391,0.022014537572548676,0.032197004437758636,0.022258645521639142,0.031684199222471676,0.005874932948162296,0.015719955787062645,0.01724919304251671,0.03621441497171074,0.05635417178500786,0.9254040126385649,319961,0.059339262545108795,0.057609397917985916,0.055085428059101105,0.04361930675804615,0.05917307734489441
08_003325_003345_s5,08,-0.006948772817850113,27.176995582776726,26.16103849683544,27.3665,1.0388347383864054,0.038099641127574024,0.04504841394542414,0.03883473838640539,0.04607850347035636,0.01875699848736481,0.049771957099437714,0.01615637168288231,0.027155152616071963,0.028279045753141174,0.060379112507963975,341539,-0.02761007659137249,-0.020190643146634102,-0.01120419381186366,0.022161880508065224,0.010531832929700613
08_003350_003370_s5,08,0.04571070522069931,28.646473393406602,29.50354550642787,27.3665,0.9709501994316398,0.029480099924064085,0.0751908051447634,0.02904980056836015,0.07243351501473871,0.047052612995236984,0.11967668030411005,0.04274273698683828,0.057747436463549,0.08100212243775283,0.31845131468649657,316774,0.14007101953029633,0.1167437955737114,0.03999357298016548,0.04466480389237404,0.020394339226186275
08_003375_003395_s5,08,-0.056446291506290436,25.864551056710358,25.003092780283385,27.3665,1.0344540687025043,0.03387381770351894,0.09032010920980937,0.03445406870250434,0.09452459503651167,0.03944444500896255,0.1136364066042006,0.04554079473018646,0.04801319895643626,0.07444538360221267,0.5749039391117274,333719,-0.006957785692065954,-0.0478396862745285,-0.07565963268280029,-0.12059419229626656,-0.09688803553581238
08_003400_003420_s5,08,-0.2060035541653633,22.271683724709003,22.345951302852264,27.3665,0.9966764637971004,0.0033290714170717273,0.20267448274829158,0.003323536202899602,0.2246737509226966,0.013334082390373864,0.03757776319980621,0.024053841829299927,0.1051923715868726,0.18346814564977318,1.2607474070105256,338102,-0.21620510518550873,-0.18230989575386047,-0.20260488986968994,-0.21043218672275543,-0.2198876589536667
08_003425_003445_s5,08,-0.34861691296100616,19.311537682463914,19.18910816154199,27.3665,1.0063801569041801,0.006359889862046941,0.3549768028230531,0.006380156904180145,0.4261475713002021,0.03223849115211228,0.0808408111333847,0.051178112626075745,0.17572787789306765,0.3196735675636532,1.1892781779100234,326470,-0.30612748861312866,-0.38657180964946747,-0.38696829974651337,-0.34143736958503723,-0.3827918767929077
08_003450_003470_s5,08,-0.24269429594278336,21.46932863939456,21.74460733590487,27.3665,0.9873403693955988,0.012740446518794357,0.229953849423989,0.012659630604401229,0.25854192615436267,0.02820732012160718,0.07665732502937317,0.04633305221796036,0.12748860360733613,0.2295419805751884,1.1178792355104485,340612,-0.22739647328853607,-0.218702495098114,-0.27171429991722107,-0.2549401521682739,-0.2953598201274872
08_003475_003495_s5,08,-0.16576387733221054,23.18616490074752,23.75883382628973,27.3665,0.9758965894652397,0.02439865159926713,0.1413652257329434,0.024103410534760283,0.15184525469925614,0.045377864378919594,0.13047155737876892,0.05906841158866882,0.0944535047318123,0.1657763577858976,0.9998494359019705,335472,-0.16560260951519012,-0.16836053133010864,-0.09294255077838898,-0.20871885865926743,-0.2234141081571579
08_003500_003520_s5,08,-0.12796349823474884,24.079386424431313,23.67943773031545,27.3665,1.0168901263058214,0.01674907416590976,0.1447125724006586,0.01689012630582143,0.155707340337909,0.022055003680912143,0.06660695374011993,0.03946688026189804,0.07430073878341449,0.13237221164864607,0.9344983918882054,340488,-0.17263440787792206,-0.1337636262178421,-0.10602745413780212,-0.14268330484628677,-0.1240774542093277
08_003525_003545_s5,08,-0.16697651892900467,23.158065433453544,22.960542848828194,27.3665,1.0086026966316013,0.008565904295225302,0.17554242322422997,0.008602696631601292,0.19189255150370577,0.03606762000217943,0.10138250887393951,0.04918494075536728,0.09452656211811133,0.17101907811755296,0.9532826383502967,345902,-0.20849737524986267,-0.1612340360879898,-0.16661527752876282,-0.22480124235153198,-0.12341873347759247
08_003550_003570_s5,08,-0.016987394541502,26.90554080010157,26.655801251114497,27.3665,1.0093690505355426,0.009325433205239708,0.026312827746741707,0.0093690505355426,0.026662066624457026,0.028224887938872692,0.07723460393026471,0.021723785204812884,0.0412927805103309,0.048563142581960574,0.12236014467870934,321490,-0.026334106922149658,-0.0024463944137096405,-0.0019276435486972332,-0.07916224747896194,-0.033717598766088486
08_003575_003595_s5,08,-0.1022581085562706,24.70638047451069,23.36687991814122,27.3665,1.05732475029024,0.0557418974393622,0.1580000059956328,0.05732475029024009,0.1711662017295521,0.04464718633747963,0.10511961579322815,0.06319654732942581,0.075547697906852,0.126948671564567,0.6488423515406032,327179,-0.1759146749973297,-0.17161151766777039,-0.11786114424467087,-0.07769767194986343,-0.07079505920410156
08_003600_003620_s5,08,-0.2030409425497055,22.33776391024218,21.83916911864838,27.3665,1.0228303004058912,0.022573588952958357,0.22561453150266386,0.02283030040589118,0.2530925444701033,0.018819380012831927,0.05728262662887573,0.03916428983211517,0.10009413765734972,0.1960289904618431,1.0728194411090386,325861,-0.21197472512722015,-0.23588964343070984,-0.20092546939849854,-0.1975947916507721,-0.1786070168018341
08_003625_003645_s5,08,-0.14442849159240723,23.68616555970318,23.9740072765937,27.3665,0.9879935918276147,0.012079067259741727,0.13234942433266506,0.012006408172385297,0.14150711995146747,0.018690683155440837,0.04844540357589722,0.03514876216650009,0.07809172371996002,0.1489577166829218,0.9401123066863386,319814,-0.1636577695608139,-0.1152324378490448,-0.1521742045879364,-0.16367784142494202,-0.134259432554245
08_003650_003670_s5,08,-0.15808209776878357,23.36496176826898,23.743127912770433,27.3665,0.9840726063604259,0.016055597700354696,0.14202650006842887,0.015927393639574072,0.15260719230176512,0.03814968007962766,0.11736941337585449,0.04801914095878601,0.09090534716173566,0.1612747404378509,0.9607992992684073,334010,-0.1711982637643814,-0.17116011679172516,-0.15164828300476074,-0.11658669263124466,-0.23395610600709915
08_003675_003695_s5,08,-0.16529583930969238,23.197019447489595,23.472890866662073,27.3665,0.988247232914788,0.011822376794297984,0.15347346251539395,0.011752767085212001,0.16587684727269436,0.025975939410942037,0.0695655420422554,0.04161187261343002,0.09091266831272157,0.1640054592298028,1.0157977226208998,322034,-0.14854543656110764,-0.13869916647672653,-0.19198811054229736,-0.17153051495552063,-0.20826470851898193
