clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,G51-B,2,131067,27.1737798334478,0.08662402060209962,0.9938145142226775,0.8626585769442913
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,G51-B,3,129439,26.227072437238483,0.06678928271353124,0.9926128752659364,0.8523494339820871
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,G51-B,4,121805,25.95185874355116,0.05527308231813999,0.9897105560370867,0.8027670527670527
scene-0930_CAM_FRONT_e007e23c_39d6e57a,G51-B,0,125113,24.47085268862613,0.06080742084761992,0.9817784256559767,0.8332742363354608
scene-0930_CAM_FRONT_e007e23c_39d6e57a,G51-B,1,126139,24.94252042657045,0.07092048404802709,0.9777007328027736,0.8395188191106558
scene-0930_CAM_FRONT_e007e23c_39d6e57a,G51-B,2,121033,23.95557926362523,0.04980319839250136,0.9703004754025162,0.8086373545557219
scene-0930_CAM_FRONT_e007e23c_39d6e57a,G51-B,3,117700,23.796249718974824,0.04446629217600995,0.9614162267223492,0.7865088120190161
scene-0930_CAM_FRONT_e007e23c_39d6e57a,G51-B,4,116228,24.093286853902953,0.03955437278036111,0.955664118929425,0.7708678065820923
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,G51-B,0,109226,21.706993125938435,0.045002362798248985,0.9560777979145326,0.7173653245081817
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,G51-B,1,106712,21.348507573950382,0.04794001546182214,0.9546463372993985,0.7016652220733853
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,G51-B,2,98820,21.166413093834223,0.05851720172312791,0.9534446983426575,0.6498896856039713
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,G51-B,3,97106,21.091135037400868,0.06533135104113708,0.9549615212880519,0.6376369080450713
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,G51-B,4,90014,20.69826792635659,0.0696950814841697,0.9429648307199328,0.591061907388438
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,G51-B,0,97018,21.038173068344037,0.07545171638511605,0.9576734168570903,0.6422333412129331
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,G51-B,1,95851,20.985839843749996,0.08574287623250765,0.9644039082814593,0.6351614004675229
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,G51-B,2,86154,20.13823693539916,0.058794232298367,0.9527158353688966,0.5735888950174665
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,G51-B,3,77306,20.755625679840463,0.06747026809105838,0.9347175163501694,0.5212946182333937
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,G51-B,4,67569,20.639802860523393,0.06058968632985984,0.916988416988417,0.4511530480918236
scene-0931_CAM_FRONT_b139c133_d9b7405e,G51-B,0,84425,21.96834858600731,0.028266355493796524,0.9009009009009009,0.5684474562025582
scene-0931_CAM_FRONT_b139c133_d9b7405e,G51-B,1,91439,23.57893260168651,0.06609133087633401,0.9409161347936859,0.6129737609329446
scene-0931_CAM_FRONT_b139c133_d9b7405e,G51-B,2,95601,23.441755859374993,0.10694016421311847,0.9531623460194889,0.6385890263441284
scene-0931_CAM_FRONT_b139c133_d9b7405e,G51-B,3,85262,23.680008604349567,0.10070143305480905,0.9593543981299083,0.5704173561316418
scene-0931_CAM_FRONT_b139c133_d9b7405e,G51-B,4,88446,23.612995113168722,0.10002756338716523,0.9729532739736821,0.588179287158879
scene-0931_CAM_FRONT_c46eb104_1a18bb13,G51-B,0,124747,22.975852004716984,0.08078916319647123,0.9829209676148452,0.8238646810075382
scene-0931_CAM_FRONT_c46eb104_1a18bb13,G51-B,1,131309,23.108695652173918,0.084271978040098,0.9916804559661703,0.8649239618627373
scene-0931_CAM_FRONT_c46eb104_1a18bb13,G51-B,2,134371,23.294141559509573,0.0886092516284771,0.9916870222992672,0.8846098284873795
scene-0931_CAM_FRONT_c46eb104_1a18bb13,G51-B,3,136836,23.11122281631919,0.07131581810012722,0.9937488508917081,0.9060883040474877
scene-0931_CAM_FRONT_c46eb104_1a18bb13,G51-B,4,139039,23.109399584790218,0.0687549946540158,0.9915688283035222,0.9182031886113519
scene-0931_CAM_FRONT_041205de_8e2f2524,G51-B,0,141772,20.085897572402043,0.041707932170094386,0.9927376355947785,0.9339689543771177
scene-0931_CAM_FRONT_041205de_8e2f2524,G51-B,1,143493,20.638012637686863,0.05125040923420032,0.9904853833425262,0.946182333937436
scene-0931_CAM_FRONT_041205de_8e2f2524,G51-B,2,142716,21.56257428898686,0.0749379779981667,0.9905444803403987,0.9423410290757229
scene-0931_CAM_FRONT_041205de_8e2f2524,G51-B,3,141064,20.3448410847548,0.062027969588811516,0.9910960523205421,0.9320253197804218
scene-0931_CAM_FRONT_041205de_8e2f2524,G51-B,4,139869,18.909331450591214,0.044676641017245444,0.9917526856302367,0.9272778609513304
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,G51-B,0,139764,14.592405210722479,0.029914133926427056,0.9898944133638011,0.9273894886139784
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,G51-B,1,138444,15.257852488550643,0.0494133430849506,0.9904000210122659,0.9211055078402017
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,G51-B,2,137644,15.050256529850742,0.043110512433509385,0.9920416042865022,0.9148477923988128
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,G51-B,3,136421,15.16639838965442,0.0377575872652085,0.9898681480314133,0.9076642239907546
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,G51-B,4,136406,15.361277980584081,0.03378569495353889,0.9898615816983164,0.907125784676805
scene-0931_CAM_FRONT_6e454caa_dc9b951f,G51-B,0,124703,12.779290643516406,0.04149060184050368,0.9902292963517453,0.8225054500564705
scene-0931_CAM_FRONT_6e454caa_dc9b951f,G51-B,1,125337,12.792314522631232,0.03429986960146714,0.9892115147217188,0.8266225409082552
scene-0931_CAM_FRONT_6e454caa_dc9b951f,G51-B,2,128752,13.312864654485427,0.03588008927602049,0.9908530979959551,0.8487182517794762
scene-0931_CAM_FRONT_6e454caa_dc9b951f,G51-B,3,133738,13.449438410399727,0.03511971541768122,0.9961783941375778,0.8816943765923357
scene-0931_CAM_FRONT_6e454caa_dc9b951f,G51-B,4,134703,13.879332186861593,0.03708236820069155,0.9968547264465631,0.88791926036824
scene-0931_CAM_FRONT_b631c946_bc33d196,G51-B,0,123682,12.100436309341891,0.04204375535760696,0.994957056181546,0.8162280356157907
scene-0931_CAM_FRONT_b631c946_bc33d196,G51-B,1,129789,12.073606435892282,0.042889049524083234,0.9954560974969138,0.854634517899824
