clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-A,raw,0,17.52865127682553,704,1061,12106,0.3988668555240793,0.05495706479313037,0.05075337034099921,1765,22993,5912,0.29854533152909335,479321,0.839399901110112
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-A,dilate_r2,0,17.52865127682553,2967,4646,9843,0.38972809667673713,0.231615925058548,0.16997021081576535,7613,123523,18834,0.40421577997239033,479321,0.839399901110112
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-B,raw,0,24.039463944059772,2194,1231,10616,0.6405839416058394,0.17127244340359093,0.15625667687486647,3425,34418,8884,0.3855245384961729,479321,0.7905912739062132
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-B,dilate_r2,0,24.039463944059772,4028,4575,8782,0.46820876438451703,0.3144418423106948,0.23169398907103825,8603,168666,25519,0.3371213605548807,479321,0.7905912739062132
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-C,raw,0,17.52865127682553,704,1061,12106,0.3988668555240793,0.05495706479313037,0.05075337034099921,1765,22993,5912,0.29854533152909335,479321,0.839399901110112
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-C,dilate_r2,0,17.52865127682553,2967,4646,9843,0.38972809667673713,0.231615925058548,0.16997021081576535,7613,123523,18834,0.40421577997239033,479321,0.839399901110112
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-D,raw,0,24.039463944059772,2194,1231,10616,0.6405839416058394,0.17127244340359093,0.15625667687486647,3425,34418,8884,0.3855245384961729,479321,0.7905912739062132
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,G51-D,dilate_r2,0,24.039463944059772,4028,4575,8782,0.46820876438451703,0.3144418423106948,0.23169398907103825,8603,168666,25519,0.3371213605548807,479321,0.7905912739062132
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,M0,raw,0,27.3665,1054,2321,11640,0.3122962962962963,0.08303135339530487,0.0701964701964702,3375,35978,10078,0.33488787457828934,552576,0.5726343525596479
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,M0,dilate_r2,0,27.3665,2931,8185,9763,0.2636739834472832,0.23089648652906886,0.1403802864121845,11116,203156,30994,0.3586500613021875,552576,0.5726343525596479
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,M1,raw,0,27.636393465225268,956,2296,11738,0.2939729397293973,0.07531117063179454,0.0637758505670447,3252,35779,10015,0.32471293060409384,552531,0.5574854623541484
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,M1,dilate_r2,0,27.636393465225268,2830,8128,9864,0.258258806351524,0.22293997164014495,0.13591393718182693,10958,202448,30871,0.3549609666029607,552531,0.5574854623541484
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,OR,raw,1,21.361757736423474,2128,1833,10566,0.5372380711941429,0.16763825429336696,0.1464858539271701,3961,37091,9700,0.40835051546391754,552625,0.7326812938249265
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,OR,dilate_r2,1,21.361757736423474,4353,7493,8341,0.3674658112443019,0.34291791397510635,0.21563382374795662,11846,192785,29149,0.4063947305224879,552625,0.7326812938249265
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-A,raw,0,18.562169376959243,1497,1733,11197,0.4634674922600619,0.11792973058137703,0.10376377625285922,3230,32324,8418,0.3837015918270373,552625,0.7657995928522958
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-A,dilate_r2,0,18.562169376959243,3969,7464,8725,0.3471529782209394,0.31266740192216796,0.19689453318781625,11433,168997,25463,0.44900443781172683,552625,0.7657995928522958
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,G51-B,raw,0,23.56214190221544,2045,2013,10649,0.503942828979793,0.16109973215692452,0.13904943224314953,4058,38123,10245,0.3960956564177648,552625,0.696758199502375
