clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_001150_001170_s5,08,G51-D,32.24234031829101,1,181387,0.08958925508711424,0.038326221168304433,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001175_001195_s5,08,G51-D,26.84900504484305,1,172089,0.06911157295896508,0.04056802906448259,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001200_001220_s5,08,G51-D,23.84163706100653,1,174938,0.07188133674237296,0.0360539140144914,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001225_001245_s5,08,G51-D,21.23107223053892,1,185740,0.05186470429618417,0.019457538165952838,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001250_001270_s5,08,G51-D,24.496106064785625,1,161657,0.07298694832644737,0.0365192944047216,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001275_001295_s5,08,G51-D,30.92346166237114,1,176228,0.06475124477778671,0.024964035293487587,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001300_001320_s5,08,G51-D,26.153273733038645,1,192334,0.07710801782030918,0.033754868842756636,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001325_001345_s5,08,G51-D,25.45241342504744,1,178164,0.0592829021628174,0.027555404959079453,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001350_001370_s5,08,G51-D,28.301079184322035,1,172881,0.08251106312614409,0.048603293047764805,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001375_001395_s5,08,G51-D,29.46527815486533,1,174483,0.09005802589490619,0.029195431888194043,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001400_001420_s5,08,G51-D,26.072464085494044,1,164970,0.07098882620286706,0.014823637321494132,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001425_001445_s5,08,G51-D,28.652724769467223,1,181619,0.08824372890428744,0.04361082830166551,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001450_001470_s5,08,G51-D,30.714563020376865,1,183384,0.09892105771274284,0.02742210746101762,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001475_001495_s5,08,G51-D,24.429315869450313,1,188140,0.057823680935155775,0.006945632576667022,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001500_001520_s5,08,G51-D,21.495336210776752,1,154636,0.06138172204817072,0.01310570494979252,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001525_001545_s5,08,G51-D,30.352131272750917,1,177769,0.0786596954625014,0.0622725759997532,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001550_001570_s5,08,G51-D,33.57684680810398,1,169942,0.09456641605115368,0.04710873714471778,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001575_001595_s5,08,G51-D,35.998983798431745,1,144344,0.11218716264137196,0.07139993466978799,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
