clip_id,condition,corrector,band,tp,fp,fn,precision,recall,iou,n_pred_occupied
08_000075_000095_s5,G51-A,dilate_r2,10-20m,10602,78264,8838,0.11930322057929917,0.5453703703703704,0.1085114222549742,88866
08_000075_000095_s5,G51-A,dilate_r2,20-30m,8088,29939,17574,0.2126909827228022,0.31517418751461307,0.1454650096221291,38027
08_000075_000095_s5,G51-A,dilate_r2,30-40m,2299,8625,16583,0.21045404613694618,0.12175616989725664,0.08357872541534882,10924
08_000075_000095_s5,G51-B,raw,0-10m,3805,2782,3196,0.5776529527857902,0.543493786601914,0.38893999795563733,6587
08_000075_000095_s5,G51-B,raw,10-20m,4887,14890,14553,0.24710522323911616,0.2513888888888889,0.14235362656568598,19777
08_000075_000095_s5,G51-B,raw,20-30m,1849,4082,23813,0.31175181251053785,0.07205206141376354,0.06216379774072082,5931
08_000075_000095_s5,G51-B,raw,30-40m,388,907,18494,0.2996138996138996,0.02054867069166402,0.019606852291677194,1295
08_000075_000095_s5,G51-B,dilate_r2,0-10m,6782,22935,219,0.22821953763838881,0.9687187544636481,0.2265499732763228,29717
08_000075_000095_s5,G51-B,dilate_r2,10-20m,16191,78571,3249,0.1708596272767565,0.8328703703703704,0.16519574333493178,94762
08_000075_000095_s5,G51-B,dilate_r2,20-30m,13076,38463,12586,0.2537107821261569,0.5095471903982542,0.2039142300194932,51539
08_000075_000095_s5,G51-B,dilate_r2,30-40m,7360,13351,11522,0.35536671334073683,0.389789217243936,0.22833741817392114,20711
08_000075_000095_s5,G51-C,raw,0-10m,204,7335,6797,0.027059291683247114,0.029138694472218254,0.014229910714285714,7539
08_000075_000095_s5,G51-C,raw,10-20m,135,14707,19305,0.0090958091901361,0.006944444444444444,0.003953495182592907,14842
08_000075_000095_s5,G51-C,raw,20-30m,67,2718,25595,0.02405745062836625,0.0026108643129919727,0.002360817477096547,2785
08_000075_000095_s5,G51-C,raw,30-40m,1,229,18881,0.004347826086956522,5.296049147336087e-05,5.2325885615614045e-05,230
08_000075_000095_s5,G51-C,dilate_r2,0-10m,5766,31094,1235,0.15642973412913727,0.8235966290529925,0.15135844599028744,36860
08_000075_000095_s5,G51-C,dilate_r2,10-20m,7682,74096,11758,0.09393724473574801,0.39516460905349793,0.08212880602121109,81778
08_000075_000095_s5,G51-C,dilate_r2,20-30m,5074,25386,20588,0.16657912015758372,0.1977242615540488,0.09939664629368437,30460
08_000075_000095_s5,G51-C,dilate_r2,30-40m,997,5337,17885,0.15740448373855384,0.05280160999894079,0.04116602667327305,6334
