clip_id,sequence,config,support,depth_source,pose_source,scale_used,iou,precision,recall,n_pred_occupied,n_gt_occupied,n_points,in_grid_fraction,out_of_grid_fraction,sparse_absrel,pose_rot_err_deg,pose_trans_err_m
08_003175_003195_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.07426083932436726,0.44213194345280593,0.08193847171683757,28012,151150,336371,0.5411168025781057,0.4588831974218943,0.08186427842609623,0.21628308458358983,0.4804036870355081
08_003200_003220_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.091314356452858,0.9798507462686568,0.09148614469164361,13400,143519,91900,0.5864526659412405,0.41354733405875954,nan,0.0,0.0
08_003200_003220_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,26.63811214226013,0.09338478271411649,0.9419986023759609,0.09392484618761279,14310,143519,91900,0.591664853101197,0.408335146898803,nan,0.3780169839167369,0.38893102507845684
08_003200_003220_s5,08,C_preddepth_common,sparse_common_support,pred,gt,26.63811214226013,0.0670102381543726,0.8717465446059953,0.06767745037242456,11142,143519,85602,0.5886895166000794,0.4113104833999206,0.09279020104908518,0.0,0.0
08_003200_003220_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,26.63811214226013,0.09021881231264939,0.6326218806426224,0.09520690640263658,21599,143519,332112,0.553566266801561,0.44643373319843904,0.09279020104908518,0.0,0.0
08_003200_003220_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,26.63811214226013,0.0884223623860801,0.6381962357886691,0.09308871996042335,20934,143519,332112,0.558299609770198,0.441700390229802,0.09279020104908518,0.3780169839167369,0.38893102507845684
08_003200_003220_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.07977013926545079,0.6102903976525347,0.08405158898821759,19766,143519,332112,0.556474924121983,0.44352507587801704,0.113879786785161,0.3780169839167369,0.38893102507845684
08_003225_003245_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.08528762613400653,0.975762182248121,0.08546869452006155,11841,135184,87934,0.585723383446676,0.41427661655332404,nan,0.0,0.0
08_003225_003245_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,24.28922380093605,0.0853860476754712,0.9436356242374949,0.08582376612616878,12295,135184,87934,0.5829826915641276,0.41701730843587237,nan,0.4100443871925951,0.1610946065879082
08_003225_003245_s5,08,C_preddepth_common,sparse_common_support,pred,gt,24.28922380093605,0.04647063126325799,0.8063205990607946,0.046995206533317554,7879,135184,78157,0.554934298911166,0.44506570108883403,0.09866922347429329,0.0,0.0
08_003225_003245_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,24.28922380093605,0.06116126686200603,0.5281082060262061,0.0646970055627885,16561,135184,304758,0.5260042394293177,0.47399576057068227,0.09866922347429329,0.0,0.0
08_003225_003245_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,24.28922380093605,0.06126815216707335,0.5277008310249307,0.06482276008995147,16606,135184,304758,0.5217352784832555,0.4782647215167445,0.09866922347429329,0.4100443871925951,0.1610946065879082
08_003225_003245_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.04204792875795487,0.4397100812650999,0.04442833471416736,13659,135184,304758,0.5097913754519979,0.49020862454800207,0.18882549472386811,0.4100443871925951,0.1610946065879082
08_003250_003270_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.09122729739721394,0.9648115797354629,0.09153184436903165,12021,126710,84874,0.564507387421354,0.435492612578646,nan,0.0,0.0
08_003250_003270_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,26.746491171752037,0.0975066296348601,0.9432301153612629,0.09808223502485991,13176,126710,84874,0.5646134269623206,0.43538657303767936,nan,0.34810371294418607,0.17363042083888483
08_003250_003270_s5,08,C_preddepth_common,sparse_common_support,pred,gt,26.746491171752037,0.04953046046407888,0.6604450825556353,0.05082471785967958,9751,126710,76803,0.5953934091116232,0.4046065908883768,0.11897923420989405,0.0,0.0
08_003250_003270_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,26.746491171752037,0.06139352115413988,0.33789308776890453,0.06978928261384264,26171,126710,321116,0.5602959678122548,0.43970403218774523,0.11897923420989405,0.0,0.0
08_003250_003270_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,26.746491171752037,0.059528017465433,0.3282754930438771,0.06778470523242049,26164,126710,321116,0.5579883904881725,0.4420116095118275,0.11897923420989405,0.34810371294418607,0.17363042083888483
08_003250_003270_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.06456010516578217,0.35232491933953314,0.07325388682819035,26345,126710,321116,0.554341733205446,0.445658266794554,0.12709501752771865,0.34810371294418607,0.17363042083888483
08_003275_003295_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.09122325952833589,0.9560065175529551,0.09160782087221887,13502,140905,92882,0.5333756809715553,0.4666243190284447,nan,0.0,0.0
08_003275_003295_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,28.851564363077934,0.0908033982112466,0.873593423623745,0.09201234874560875,14841,140905,92882,0.5449279731271937,0.45507202687280635,nan,0.5552314593574899,0.38035123234399615
08_003275_003295_s5,08,C_preddepth_common,sparse_common_support,pred,gt,28.851564363077934,0.06153630796150481,0.8169485225794462,0.06239665022532912,10762,140905,85123,0.5138211764153049,0.4861788235846951,0.09248546759776066,0.0,0.0
08_003275_003295_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,28.851564363077934,0.08089558075870161,0.49791382492176844,0.08808062169546858,24926,140905,323633,0.5138721947391026,0.4861278052608974,0.09248546759776066,0.0,0.0
08_003275_003295_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,28.851564363077934,0.07985358005875035,0.4926464678935948,0.08700897767999716,24886,140905,323633,0.5344881393430213,0.4655118606569787,0.09248546759776066,0.5552314593574899,0.38035123234399615
08_003275_003295_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.0677786671486483,0.4283790951001591,0.07451829246655547,24511,140905,323642,0.539651837524178,0.460348162475822,0.10113408450001185,0.5552314593574899,0.38035123234399615
08_003300_003320_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.0826324156622709,0.9751239669421488,0.08280697321879738,12100,142488,89144,0.5420779861796644,0.4579220138203356,nan,0.0,0.0
08_003300_003320_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,28.261957491580254,0.08086200768056649,0.9213054871754149,0.08142440065128291,12593,142488,89144,0.5356053127524006,0.46439468724759936,nan,0.4370772205050105,0.381208643176166
08_003300_003320_s5,08,C_preddepth_common,sparse_common_support,pred,gt,28.261957491580254,0.056413486630349764,0.8044615536472214,0.05719779911290775,10131,142488,84445,0.5353662146959559,0.4646337853040441,0.07564156089186969,0.0,0.0
08_003300_003320_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,28.261957491580254,0.0761683945546686,0.5759078387177561,0.08069451462579305,19965,142488,319961,0.5368873081406796,0.46311269185932036,0.07564156089186969,0.0,0.0
08_003300_003320_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,28.261957491580254,0.07516908084808177,0.5645201330619135,0.07979619336365168,20141,142488,319961,0.5302896290485403,0.46971037095145973,0.07564156089186969,0.4370772205050105,0.381208643176166
08_003300_003320_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.07566325823337976,0.5601876741117248,0.08044186177081579,20461,142488,319961,0.5322242398292292,0.4677757601707708,0.08143540212074368,0.4370772205050105,0.381208643176166
08_003325_003345_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.0731478434670274,0.9862788595842577,0.07322235709623702,12171,163939,93836,0.5393878681955753,0.46061213180442473,nan,0.0,0.0
08_003325_003345_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,26.16103849683544,0.0754442001967476,0.9438577831801261,0.07578428561843124,13163,163939,93836,0.5411142844963553,0.45888571550364465,nan,0.26118420834488415,0.27189795255052884
08_003325_003345_s5,08,C_preddepth_common,sparse_common_support,pred,gt,26.16103849683544,0.04505409861714547,0.7697923092741107,0.04566942582301954,9726,163939,88468,0.5469887416919113,0.45301125830808875,0.07241303366000358,0.0,0.0
08_003325_003345_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,26.16103849683544,0.05834996371552975,0.4526542639750187,0.06277944845338815,22737,163939,341544,0.562958213290235,0.437041786709765,0.07241303366000358,0.0,0.0
08_003325_003345_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,26.16103849683544,0.05930199511169215,0.46526043524794863,0.06363952445726764,22424,163939,341544,0.5664863092310215,0.4335136907689785,0.07241303366000358,0.26118420834488415,0.27189795255052884
08_003325_003345_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.06435137895812053,0.4994463882368573,0.06878778082091509,22579,163939,341539,0.562884472929885,0.43711552707011503,0.08958919081212426,0.26118420834488415,0.27189795255052884
08_003350_003370_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.1280989884901568,0.9871807514051869,0.1283124307073141,20282,156041,96078,0.6715689335748039,0.32843106642519615,nan,0.0,0.0
08_003350_003370_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,29.50354550642787,0.1261785648614889,0.9224921194140553,0.1275305849103761,21572,156041,96078,0.6753054809633839,0.32469451903661606,nan,1.8630031704826382,0.4854736349917329
08_003350_003370_s5,08,C_preddepth_common,sparse_common_support,pred,gt,29.50354550642787,0.05836536643770874,0.7776005373184451,0.05935619484622631,11911,156041,83552,0.6457655112983531,0.35423448870164687,0.12655041452473595,0.0,0.0
08_003350_003370_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,29.50354550642787,0.08359785853034539,0.524154320300026,0.0904634038489884,26931,156041,316774,0.6238201367536477,0.37617986324635233,0.12655041452473595,0.0,0.0
08_003350_003370_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,29.50354550642787,0.0839237186561762,0.5309907271839922,0.09064284386795778,26637,156041,316774,0.6245114813715772,0.3754885186284228,0.12655041452473595,1.8630031704826382,0.4854736349917329
08_003350_003370_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.06434302233718202,0.4255854461002516,0.07046225030600932,25835,156041,316774,0.633688370889025,0.36631162911097503,0.100399573809911,1.8630031704826382,0.4854736349917329
08_003375_003395_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.13804038692248966,0.9873979836773884,0.13828401422004086,16664,118987,96783,0.7366479650351818,0.2633520349648182,nan,0.0,0.0
08_003375_003395_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,25.003092780283385,0.14712286937151153,0.9528801469793581,0.1482010639817795,18506,118987,96783,0.7438186458365622,0.2561813541634378,nan,0.44126732971379107,0.2890060662606135
08_003375_003395_s5,08,C_preddepth_common,sparse_common_support,pred,gt,25.003092780283385,0.08822668462033839,0.9478839069098751,0.08865674401405195,11129,118987,91142,0.7318689517456277,0.2681310482543723,0.10876418953212744,0.0,0.0
08_003375_003395_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,25.003092780283385,0.11754290934667842,0.7555474718079301,0.12218981905586325,19243,118987,333719,0.6719605416533071,0.3280394583466929,0.10876418953212744,0.0,0.0
08_003375_003395_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,25.003092780283385,0.11381221710329915,0.740083945435467,0.1185507660500727,19060,118987,333719,0.6775400861203588,0.32245991387964124,0.10876418953212744,0.44126732971379107,0.2890060662606135
08_003375_003395_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.06560722434682006,0.5983732688502967,0.06862934606301528,13647,118987,333719,0.6505323340894585,0.34946766591054146,0.19731357692301557,0.44126732971379107,0.2890060662606135
08_003400_003420_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.20189950980392157,0.9183900997825966,0.20558800039932115,17939,80136,94080,0.7520833333333333,0.24791666666666667,nan,0.0,0.0
08_003400_003420_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,22.345951302852264,0.20189983358235244,0.8837196937473416,0.20740990316462016,18808,80136,94080,0.7654974489795918,0.23450255102040818,nan,0.8396693736818164,0.34498061552891995
08_003400_003420_s5,08,C_preddepth_common,sparse_common_support,pred,gt,22.345951302852264,0.11808100575223864,0.7043509020162717,0.1242387940501148,14135,80136,88648,0.7541625304575399,0.2458374695424601,0.06658518408928515,0.0,0.0
08_003400_003420_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,22.345951302852264,0.14241618336590942,0.4970736253494874,0.16639213337326544,26825,80136,338102,0.7031191770530787,0.2968808229469213,0.06658518408928515,0.0,0.0
08_003400_003420_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,22.345951302852264,0.13858267716535433,0.5053890331209189,0.16032744334631127,25422,80136,338102,0.7169729844839723,0.2830270155160277,0.06658518408928515,0.8396693736818164,0.34498061552891995
08_003400_003420_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.045397579948141746,0.25273667749308315,0.052435859039632625,16626,80136,338102,0.4933659073297407,0.5066340926702593,0.25050814733455595,0.8396693736818164,0.34498061552891995
08_003425_003445_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10170618828115618,0.9011294810934687,0.10285393993180438,12218,107045,93437,0.8055160161392168,0.19448398386078325,nan,0.0,0.0
08_003425_003445_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,19.18910816154199,0.09974328756360713,0.8188090595470227,0.10199448829931337,13334,107045,93437,0.7779038282479104,0.22209617175208962,nan,2.4325644575972145,0.3922566292202889
08_003425_003445_s5,08,C_preddepth_common,sparse_common_support,pred,gt,19.18910816154199,0.06420979185733573,0.6814772071552222,0.06619645943294876,10398,107045,86366,0.8075284255378273,0.19247157446217267,0.08566196752424574,0.0,0.0
08_003425_003445_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,19.18910816154199,0.07439600643370864,0.40809142857142855,0.08339483394833948,21875,107045,326470,0.8447453058473979,0.15525469415260207,0.08566196752424574,0.0,0.0
08_003425_003445_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,19.18910816154199,0.07024947145877379,0.4257380073800738,0.07760287729459574,19512,107045,326470,0.82193769718504,0.17806230281496005,0.08566196752424574,2.4325644575972145,0.3922566292202889
08_003425_003445_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.025885293258463435,0.1645941901862649,0.029800551170068662,19381,107045,326470,0.6072778509510828,0.3927221490489172,0.4440070984503659,2.4325644575972145,0.3922566292202889
08_003450_003470_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10896667131501883,0.9363316823773766,0.10978008392027573,12518,106768,92482,0.5710732899375014,0.4289267100624986,nan,0.0,0.0
08_003450_003470_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,21.74460733590487,0.11019548427626473,0.8898836168307968,0.11171886707627754,13404,106768,92482,0.5782963171211696,0.4217036828788304,nan,0.2831574115832076,0.36590787991751883
08_003450_003470_s5,08,C_preddepth_common,sparse_common_support,pred,gt,21.74460733590487,0.0424683717120233,0.600669412976313,0.04370223287876517,7768,106768,84946,0.4683563675746945,0.5316436324253055,0.09071469049985247,0.0,0.0
08_003450_003470_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,21.74460733590487,0.05150734478699265,0.36602812803103785,0.056552525101153904,16496,106768,340639,0.4372370750266411,0.5627629249733589,0.09071469049985247,0.0,0.0
08_003450_003470_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,21.74460733590487,0.054675349091592745,0.3843104276790005,0.05992432189420051,16648,106768,340639,0.45019213889190607,0.5498078611080939,0.09071469049985247,0.2831574115832076,0.36590787991751883
08_003450_003470_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.028342749529190206,0.24777370350969094,0.031011164393825865,13363,106768,340612,0.3485079797540897,0.6514920202459102,0.2689846348396755,0.2831574115832076,0.36590787991751883
08_003475_003495_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.0799729959342193,0.9324312372866366,0.0804391613513596,11307,131068,88071,0.5256781460412622,0.4743218539587378,nan,0.0,0.0
08_003475_003495_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,23.75883382628973,0.0789747769777657,0.8797713132671935,0.07983642078920866,11894,131068,88071,0.5302994175154137,0.46970058248458635,nan,0.3587287941999654,0.20046999775713972
08_003475_003495_s5,08,C_preddepth_common,sparse_common_support,pred,gt,23.75883382628973,0.036816503898173834,0.7159356725146199,0.03736228522598956,6840,131068,81685,0.5136683601640448,0.4863316398359552,0.09863809521070513,0.0,0.0
08_003475_003495_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,23.75883382628973,0.045333409340306975,0.406985670419652,0.048539689321573536,15632,131068,335501,0.4914173132121812,0.5085826867878188,0.09863809521070513,0.0,0.0
08_003475_003495_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,23.75883382628973,0.044342561904288764,0.3884847354349313,0.04766991180150761,16083,131068,335501,0.49694933845204636,0.5030506615479536,0.09863809521070513,0.3587287941999654,0.20046999775713972
08_003475_003495_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.0253985675489327,0.2459798310166258,0.027542954802087467,14676,131068,335473,0.40650067218524294,0.5934993278147571,0.20468368262719722,0.3587287941999654,0.20046999775713972
08_003500_003520_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.08179845118356938,0.9842495681333198,0.08190566388743256,9841,118258,88586,0.504684713160093,0.495315286839907,nan,0.0,0.0
08_003500_003520_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,23.67943773031545,0.0818153621754839,0.904122278832793,0.0825314143652015,10795,118258,88586,0.5275551441537037,0.47244485584629625,nan,0.5708914605540517,0.5155393873980569
08_003500_003520_s5,08,C_preddepth_common,sparse_common_support,pred,gt,23.67943773031545,0.03679746190390085,0.5677869372225746,0.03785790390502122,7885,118258,83764,0.4898046893653598,0.5101953106346402,0.10153874471073208,0.0,0.0
08_003500_003520_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,23.67943773031545,0.04581391414024887,0.3360789844851904,0.05037291346040014,17725,118258,340516,0.49484312044074286,0.5051568795592571,0.10153874471073208,0.0,0.0
08_003500_003520_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,23.67943773031545,0.04306866141489271,0.32969109916720807,0.04720188063386832,16931,118258,340516,0.5148186869339473,0.4851813130660527,0.10153874471073208,0.5708914605540517,0.5155393873980569
08_003500_003520_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.07021600100319769,0.48975017766358714,0.07575808824772955,18293,118258,340489,0.49781343890698376,0.5021865610930163,0.18528250616928818,0.5708914605540517,0.5155393873980569
08_003525_003545_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.0728342877920189,0.956145584725537,0.07307841393620175,10056,131571,84074,0.45537264790541665,0.5446273520945834,nan,0.0,0.0
08_003525_003545_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,22.960542848828194,0.07214604291029289,0.9106496475519147,0.07266038868747672,10498,131571,84074,0.45853652734495803,0.541463472655042,nan,0.6056022620784434,0.21715199467335564
08_003525_003545_s5,08,C_preddepth_common,sparse_common_support,pred,gt,22.960542848828194,0.02927046593651383,0.5594663638944082,0.029961009644982557,7046,131571,78890,0.42068703257700596,0.579312967422994,0.08738721870179186,0.0,0.0
08_003525_003545_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,22.960542848828194,0.04112739025814076,0.3937431842966194,0.04390785203426287,14672,131571,345917,0.40760355807896115,0.5923964419210388,0.08738721870179186,0.0,0.0
08_003525_003545_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,22.960542848828194,0.03462188694256205,0.34614018890703785,0.03704463749610477,14081,131571,345917,0.4122925441652188,0.5877074558347812,0.08738721870179186,0.6056022620784434,0.21715199467335564
08_003525_003545_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.05125386862580626,0.5132884350785719,0.05387205387205387,13809,131571,345902,0.3978092060757093,0.6021907939242908,0.2018722284503204,0.6056022620784434,0.21715199467335564
08_003550_003570_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10682678587629801,0.9204093234792495,0.10782281494801162,14072,120123,88141,0.5783006773238334,0.4216993226761666,nan,0.0,0.0
08_003550_003570_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,26.655801251114497,0.1030763805165301,0.8743564769723111,0.10462609158945414,14374,120123,88141,0.5845633700547985,0.4154366299452015,nan,0.2031063307805735,0.3228807841336783
08_003550_003570_s5,08,C_preddepth_common,sparse_common_support,pred,gt,26.655801251114497,0.054567612205955456,0.5965465860285739,0.056658591610266144,11409,120123,80054,0.5584105728633173,0.4415894271366827,0.10921145273099149,0.0,0.0
08_003550_003570_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,26.655801251114497,0.06549355549690793,0.3138501503964999,0.07643831739134055,29256,120123,321493,0.5152958229261602,0.48470417707383984,0.10921145273099149,0.0,0.0
08_003550_003570_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,26.655801251114497,0.064942771148938,0.31500104029405646,0.07562248695087535,28838,120123,321493,0.5221513376652058,0.47784866233479417,0.10921145273099149,0.2031063307805735,0.3228807841336783
08_003550_003570_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.06146871777243039,0.3055318240068347,0.07145176194400739,28092,120123,321490,0.5182120750256618,0.4817879249743382,0.11883838302157515,0.2031063307805735,0.3228807841336783
08_003575_003595_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.08947936336660373,0.9422403181516902,0.08997287522603978,10561,110600,87432,0.6327660353188764,0.36723396468112357,nan,0.0,0.0
08_003575_003595_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,23.36687991814122,0.08754743938920391,0.8762177138260792,0.08864376130198914,11189,110600,87432,0.6214200750297374,0.3785799249702626,nan,0.3109172094042917,0.24267746283347205
08_003575_003595_s5,08,C_preddepth_common,sparse_common_support,pred,gt,23.36687991814122,0.04811733723992396,0.575031263026261,0.049891500904159135,9596,110600,81490,0.591103202846975,0.40889679715302496,0.10282123562534011,0.0,0.0
08_003575_003595_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,23.36687991814122,0.05811952063057991,0.3448177133040657,0.06533453887884268,20956,110600,327188,0.5722489822365123,0.4277510177634877,0.10282123562534011,0.0,0.0
08_003575_003595_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,23.36687991814122,0.059776423584486864,0.35776049466209364,0.06696202531645569,20701,110600,327188,0.5435468293458195,0.45645317065418045,0.10282123562534011,0.3109172094042917,0.24267746283347205
08_003575_003595_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.060384452928948264,0.4182058047493404,0.06592224231464738,17434,110600,327179,0.5191775755778947,0.4808224244221053,0.20267652701690392,0.3109172094042917,0.24267746283347205
08_003600_003620_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.07877871825876663,0.9705772811918063,0.07896730402109027,8055,99003,88850,0.538840742824986,0.46115925717501405,nan,0.0,0.0
08_003600_003620_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,21.83916911864838,0.07180593422616373,0.864390478480404,0.07262406189711423,8318,99003,88850,0.5277321328081035,0.4722678671918965,nan,0.37590136783083244,0.2657170617058252
08_003600_003620_s5,08,C_preddepth_common,sparse_common_support,pred,gt,21.83916911864838,0.05627149050680221,0.8091143594153053,0.05702857489166995,6978,99003,83809,0.530814113042752,0.46918588695724806,0.08311193570226513,0.0,0.0
08_003600_003620_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,21.83916911864838,0.06876233410338668,0.48152999738014146,0.07426037594820359,15268,99003,325886,0.5314711279404455,0.4685288720595545,0.08311193570226513,0.0,0.0
08_003600_003620_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,21.83916911864838,0.06651294785384888,0.4673970086591446,0.07196751613587467,15244,99003,325886,0.5206421877589096,0.4793578122410904,0.08311193570226513,0.37590136783083244,0.2657170617058252
08_003600_003620_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.017095538298689497,0.1906005221932115,0.018433784834802985,9575,99003,325862,0.4352732138144368,0.5647267861855632,0.2705108525285231,0.37590136783083244,0.2657170617058252
08_003625_003645_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.11252864848849267,0.9741249245624622,0.11286600821606503,13256,114410,89431,0.5836343102503606,0.4163656897496394,nan,0.0,0.0
08_003625_003645_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,23.9740072765937,0.11288589208022048,0.9305565478316782,0.1138449436238091,13997,114410,89431,0.5898625756169561,0.4101374243830439,nan,0.29222683553711093,0.2618342291245005
08_003625_003645_s5,08,C_preddepth_common,sparse_common_support,pred,gt,23.9740072765937,0.05143271362783558,0.6790901925458844,0.05271392360807622,8881,114410,81494,0.558838687510737,0.44116131248926305,0.10160395916782636,0.0,0.0
08_003625_003645_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,23.9740072765937,0.06404456100595045,0.4065486369580525,0.07064941875710165,19882,114410,319815,0.49888216625236464,0.5011178337476354,0.10160395916782636,0.0,0.0
08_003625_003645_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,23.9740072765937,0.06125424214903685,0.4088806168572188,0.06720566384057337,18805,114410,319815,0.49967012178915937,0.5003298782108406,0.10160395916782636,0.29222683553711093,0.2618342291245005
08_003625_003645_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.037306466668812564,0.31985649234165864,0.04052093348483524,14494,114410,319814,0.4290181167803786,0.5709818832196214,0.1893172459027294,0.29222683553711093,0.2618342291245005
08_003650_003670_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.10387031408308003,0.9783376276362248,0.10410975597371869,10479,98473,92321,0.5751887436227944,0.4248112563772056,nan,0.0,0.0
08_003650_003670_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,23.743127912770433,0.1092153956297708,0.9394570214242345,0.10998954028007678,11529,98473,92321,0.5885768135093857,0.41142318649061427,nan,0.37074530818402246,0.24597814675157836
08_003650_003670_s5,08,C_preddepth_common,sparse_common_support,pred,gt,23.743127912770433,0.06664242114471627,0.6750298685782556,0.06885136027134342,10044,98473,85717,0.5856364548455966,0.41436354515440343,0.07573583922072329,0.0,0.0
08_003650_003670_s5,08,D_preddepth_full,full_predicted_depth,pred,gt,23.743127912770433,0.08653549732523348,0.44679556200552406,0.09691996790998547,21361,98473,334012,0.610271487251955,0.389728512748045,0.07573583922072329,0.0,0.0
08_003650_003670_s5,08,E_preddepth_predpose,full_predicted_depth,pred,pred,23.743127912770433,0.08100312910979093,0.4311784869405687,0.09069491129548202,20713,98473,334012,0.6220824401518509,0.3779175598481491,0.07573583922072329,0.37074530818402246,0.24597814675157836
08_003650_003670_s5,08,F_deployable,full_predicted_depth,pred,pred,27.3498,0.05618513658594775,0.36821215948042574,0.06217948066982828,16629,98473,334010,0.5299212598425197,0.4700787401574803,0.17935902551774136,0.37074530818402246,0.24597814675157836
08_003675_003695_s5,08,A_gtdepth_gtpose,sparse_common_support,lidar,gt,1.0,0.09057964717128704,0.9524810381065522,0.09099083369707552,10943,114550,90427,0.5192033352870271,0.4807966647129729,nan,0.0,0.0
08_003675_003695_s5,08,B_gtdepth_predpose,sparse_common_support,lidar,pred,23.472890866662073,0.08905894268475316,0.9139202274140534,0.08981230903535574,11257,114550,90427,0.5265683921837504,0.4734316078162496,nan,0.3919328053863478,0.23474773593803294
