clip_id,method,tp,fp,fn,tn,valid,gt_occupied,pred_occupied,iou,precision,recall,fpr,prevalence,volume_ratio
08_003250_003270_s5,seed0_raw,28341,194307,98369,1072386,1393403,126710,222648,0.088285044094238,0.12729061118896196,0.22366821876726384,0.1533970741134592,0.09093564460532955,1.7571462394444006
08_003250_003270_s5,seed0_pool_then_mask,42968,327626,83742,939067,1393403,126710,370594,0.09457317932103113,0.11594359325839058,0.33910504301160127,0.25864672813380984,0.09093564460532955,2.9247415357903876
08_003250_003270_s5,seed1_raw,31770,263269,94940,1003424,1393403,126710,295039,0.08146592508827398,0.1076806795033877,0.2507300134164628,0.20783962649197557,0.09093564460532955,2.328458685186647
08_003250_003270_s5,seed1_pool_then_mask,47919,395699,78791,870994,1393403,126710,443618,0.0917269802013365,0.10801861060642265,0.37817851787546364,0.31238745299768766,0.09093564460532955,3.5010496409123193
08_003250_003270_s5,seed2_raw,32439,226581,94271,1040112,1393403,126710,259020,0.09181949158059503,0.12523743340282603,0.25600978612579905,0.17887601810383416,0.09093564460532955,2.044195406834504
08_003250_003270_s5,seed2_pool_then_mask,46878,356982,79832,909711,1393403,126710,403860,0.09691704638488956,0.11607487743277374,0.36996290742640675,0.2818220358050451,0.09093564460532955,3.1872780364612106
08_003275_003295_s5,occany_raw,44851,32753,96054,1271951,1445609,140905,77604,0.25827200589664745,0.577947013040565,0.31830666051595047,0.025103778328264496,0.09747103124012095,0.5507540541499591
08_003275_003295_s5,occany_pool_then_mask,60730,69900,80175,1234804,1445609,140905,130630,0.2880861459642798,0.4649008650386588,0.4309996096660871,0.053575370352202493,0.09747103124012095,0.9270785280862993
08_003275_003295_s5,seed0_raw,32890,193694,108015,1111010,1445609,140905,226584,0.09829676717503638,0.14515588037990326,0.2334196799261914,0.14845819434906307,0.09747103124012095,1.6080621695468578
08_003275_003295_s5,seed0_pool_then_mask,56745,343998,84160,960706,1445609,140905,400743,0.1170234046809362,0.14159947896781727,0.40271814342997053,0.2636598032963799,0.09747103124012095,2.8440651502785563
08_003275_003295_s5,seed1_raw,43185,265116,97720,1039588,1445609,140905,308301,0.1063614936173252,0.1400741483160937,0.30648309144459035,0.20320011282252526,0.09747103124012095,2.188006103403002
08_003275_003295_s5,seed1_pool_then_mask,64136,410588,76769,894116,1445609,140905,474724,0.11629522042890844,0.13510165906926971,0.4551719243461907,0.31469819974492297,0.09747103124012095,3.3691068450374364
