case_id,layer,group,mean_A,var_A,mean_B,var_B,mean_delta,std_A,std_B,std_ratio_B_over_A,mean_shift_in_A_std,in_dtype,out_dtype,shape
00004,enc1.4#0,7,0.14852280914783478,27.4754638671875,0.17233304679393768,28.26404571533203,0.023810237646102905,5.241704290322709,5.316394051923919,1.0142491368196986,0.004542461063677633,torch.bfloat16,torch.float32,1x24x256x256x32
00004,enc2.1#0,0,-4.0493388175964355,194.9324493408203,-4.24066686630249,205.06593322753906,-0.1913280487060547,13.961821132675361,14.320123366351948,1.0256630012855585,0.013703659922865123,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,1,-2.0132908821105957,97.61235809326172,-2.1049630641937256,111.15228271484375,-0.09167218208312988,9.87989666409835,10.542878293656043,1.0671041056498942,0.009278657985993822,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,2,-3.665349006652832,234.29942321777344,-3.7668232917785645,243.9092254638672,-0.10147428512573242,15.306842366006565,15.617593459424764,1.020301449899838,0.006629341486594682,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,3,1.7199583053588867,277.4058532714844,1.820616602897644,296.1485290527344,0.10065829753875732,16.655505194123783,17.208966530641355,1.0332299338907376,0.006043545144116704,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,4,-5.4701666831970215,238.39512634277344,-5.701686859130859,244.65879821777344,-0.2315201759338379,15.440049428119504,15.641572753971175,1.013051987093037,0.014994782044686466,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,5,1.4477256536483765,316.4767761230469,1.637292742729187,336.67578125,0.18956708908081055,17.789794156286543,18.34872696537828,1.0314187339202134,0.010655946179895594,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,6,-1.8135042190551758,241.63360595703125,-1.78583562374115,259.39801025390625,0.02766859531402588,15.544568374742068,16.1058377693899,1.036107107068976,0.0017799526269885884,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.1#0,7,-3.4058024883270264,224.6080780029297,-3.5230250358581543,238.03025817871094,-0.11722254753112793,14.986930239476319,15.428229262579388,1.0294455913286809,0.007821651643000107,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,0,-2.1787381172180176,18.35330581665039,-2.302574634552002,18.686384201049805,-0.12383651733398438,4.284075841608128,4.322775057882356,1.0090332705827405,0.028906238337624634,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,1,-3.4042091369628906,11.585976600646973,-3.632119655609131,11.002842903137207,-0.22791051864624023,3.403817944697832,3.317053346441267,0.9745096242906529,0.06695731744444769,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,2,-1.922080397605896,17.5208797454834,-2.0277719497680664,17.856855392456055,-0.10569155216217041,4.185794995635047,4.225737260225256,1.0095423365529992,0.025250054594739044,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,3,-2.8757858276367188,16.1107234954834,-3.0098190307617188,16.845792770385742,-0.134033203125,4.013816574718306,4.104362650934459,1.0225585984139067,0.03339295671088473,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,4,-1.4496501684188843,9.993203163146973,-1.5253076553344727,10.456692695617676,-0.07565748691558838,3.161202803229646,3.2336809823508683,1.0229274056846889,0.023933132932279076,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,5,-3.3622634410858154,32.647361755371094,-3.549459934234619,33.72273635864258,-0.1871964931488037,5.7137869889742205,5.807128064598074,1.0163361140000444,0.03276224568924831,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,6,-2.9292171001434326,21.566162109375,-3.0986294746398926,22.223913192749023,-0.16941237449645996,4.64393821119263,4.714224559007454,1.0151350738572325,0.03648032484328693,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc2.4#0,7,-1.9952709674835205,10.337590217590332,-2.097059726715088,10.105812072753906,-0.10178875923156738,3.2152123129881067,3.1789639936233796,0.9887259951020033,0.031658487627825874,torch.bfloat16,torch.float32,1x48x128x128x16
00004,enc3.1#0,0,-18.361263275146484,513.2442626953125,-20.67426300048828,494.244384765625,-2.312999725341797,22.654894894819364,22.231607786339364,0.981315865271271,0.1020971289463243,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,1,-13.744436264038086,2009.26171875,-14.543695449829102,2257.993896484375,-0.7992591857910156,44.824789109933356,47.51835325939205,1.060090949738831,0.017830740571490977,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,2,-33.93638610839844,1946.9146728515625,-38.2996826171875,2551.7900390625,-4.3632965087890625,44.12385605147812,50.51524561023632,1.1448511107302484,0.09888747039013365,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,3,-33.29973602294922,689.9397583007812,-37.315406799316406,658.0509033203125,-4.0156707763671875,26.26670436695059,25.652502866588136,0.9766167277104143,0.1528806476925138,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,4,-28.201889038085938,1061.9349365234375,-31.919233322143555,1059.1337890625,-3.717344284057617,32.58734319522593,32.54433574468067,0.9986802406600745,0.11407325420141066,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,5,-31.262304306030273,1208.1817626953125,-35.31401062011719,1598.4022216796875,-4.051706314086914,34.758909112561525,39.98002278238079,1.1502093651130267,0.11656598027763385,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,6,-19.31900405883789,1071.2685546875,-20.34253692626953,1182.363037109375,-1.0235328674316406,32.73023914803404,34.38550620696713,1.050573020607841,0.03127178089968584,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.1#0,7,-29.88812255859375,1205.4268798828125,-33.98011016845703,1437.10693359375,-4.091987609863281,34.71925805490107,37.909193259600634,1.0918779773362486,0.11785930457939739,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,0,-7.317636013031006,76.53141021728516,-9.446979522705078,90.4289321899414,-2.1293435096740723,8.748223260598985,9.509412820460652,1.0870107606066683,0.24340296837923606,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,1,-3.54773211479187,51.54548263549805,-5.116843223571777,44.75850296020508,-1.5691111087799072,7.1795182732198715,6.690179591027813,0.9318424073078374,0.21855381504255048,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,2,-2.8397958278656006,92.40157318115234,-4.580218315124512,107.34415435791016,-1.7404224872589111,9.612573702248131,10.360702406589533,1.0778281371373448,0.18105686792829184,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,3,-6.280116558074951,81.63060760498047,-7.926967144012451,99.68582153320312,-1.6468505859375,9.03496583308318,9.98427871872591,1.1050709989590273,0.18227524224909133,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,4,-7.542536735534668,103.0152587890625,-8.766227722167969,139.33551025390625,-1.2236909866333008,10.149643283833305,11.804046350887743,1.1630011046486362,0.1205649255262436,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,5,-7.391822814941406,100.95426177978516,-8.615568161010742,130.82240295410156,-1.223745346069336,10.047599801932058,11.437762147994754,1.1383576549093226,0.12179479380080617,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,6,-7.052008628845215,116.89907836914062,-8.105806350708008,160.68115234375,-1.053797721862793,10.811987715917024,12.676006955810257,1.1724030112565786,0.09746567879571574,torch.bfloat16,torch.float32,1x96x64x64x8
00004,enc3.4#0,7,-5.932599067687988,61.90803527832031,-8.08454418182373,57.69840621948242,-2.151945114135742,7.868165941203853,7.59594669672467,0.965402452552045,0.27350021977376954,torch.bfloat16,torch.float32,1x96x64x64x8
00004,dec2.1#0,0,-13.216169357299805,63.940364837646484,-14.614147186279297,62.77031326293945,-1.3979778289794922,7.996271933698008,7.922771816917325,0.9908082019483432,0.1748287002456874,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,1,-9.201772689819336,109.36621856689453,-7.975581645965576,89.8943099975586,1.2261910438537598,10.457830490445641,9.48126099195453,0.9066183469522371,0.11725099627250775,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,2,-9.359701156616211,91.52454376220703,-7.835926055908203,48.931087493896484,1.5237751007080078,9.566846071836164,6.995075946256516,0.7311788957124876,0.15927664031240651,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,3,-3.7897701263427734,138.1903076171875,-2.8250653743743896,168.84934997558594,0.9647047519683838,11.755437363926001,12.994204476442023,1.105378224064843,0.0820645563497944,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,4,-8.760749816894531,78.269775390625,-7.300715923309326,42.6458740234375,1.460033893585205,8.847020707030419,6.53038084826892,0.738144632472653,0.16503113781851636,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,5,-11.34448528289795,97.82504272460938,-11.939543724060059,86.02916717529297,-0.5950584411621094,9.890654312259093,9.275190950880363,0.9377732410872063,0.0601637083225684,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,6,-2.550245523452759,99.83297729492188,0.8491308689117432,83.674072265625,3.399376392364502,9.991645374757947,9.147353292927141,0.9155001953968708,0.34022188186866603,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.1#0,7,-5.748658657073975,99.48310089111328,-3.846921682357788,92.5205078125,1.9017369747161865,9.974121559872492,9.618758122153816,0.9643714551115599,0.19066711422158547,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,0,-8.126092910766602,88.540283203125,-10.565081596374512,56.94596481323242,-2.43898868560791,9.409584645621985,7.546255019096057,0.8019753584561372,0.259202587304712,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,1,-4.9406633377075195,79.50524139404297,-5.854531288146973,86.4876937866211,-0.9138679504394531,8.916571168001912,9.299876009206848,1.042987919232952,0.10249096129226982,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,2,-6.893843650817871,108.99655151367188,-8.267670631408691,115.18929290771484,-1.3738269805908203,10.440141355061812,10.732627493196382,1.0280155342908994,0.131590840953962,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,3,-8.90058708190918,118.09698486328125,-10.745691299438477,98.98450469970703,-1.8451042175292969,10.867243664484626,9.949095672457222,0.9155123396167131,0.16978585136167554,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,4,-2.4043593406677246,40.72467041015625,-1.9038527011871338,35.31602096557617,0.5005066394805908,6.381588392411112,5.942728410888064,0.9312302902448341,0.07842979031298629,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,5,-3.92116117477417,98.61306762695312,-5.241306304931641,94.91735076904297,-1.3201451301574707,9.93041125165283,9.742553606167276,0.9810825915740109,0.1329396232142696,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,6,-6.441204071044922,59.523685455322266,-7.878660202026367,39.51335906982422,-1.4374561309814453,7.715159457543458,6.285965245674225,0.8147550650464074,0.18631580317837498,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec2.4#0,7,-2.48284912109375,44.88846969604492,-1.5850499868392944,29.981353759765625,0.8977991342544556,6.699885797239004,5.4755231494137275,0.8172561913921232,0.1340021548761973,torch.bfloat16,torch.float32,1x48x128x128x16
00004,dec1.1#0,0,-1.3557713031768799,31.211700439453125,-0.4706230163574219,32.43852615356445,0.885148286819458,5.586743276673193,5.6954829605191915,1.019463876978208,0.1584372581634981,torch.bfloat16,torch.float32,1x24x256x256x32
