clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000185,B,4,57219,17.182413038709047,0.06922566520398021,0.9780198565912852,0.7964561500275786,103.74479675292969
2013_05_28_drive_0006_sync_000190,B,0,63918,17.618680563156747,0.03865417197539456,0.9761445118587976,0.8825289575289575,103.74479675292969
2013_05_28_drive_0006_sync_000190,B,1,62621,17.182710193452383,0.07645283591718632,0.9770959735245449,0.8655819084390513,103.74479675292969
2013_05_28_drive_0006_sync_000190,B,2,62289,17.364578260281387,0.10368806731537061,0.976627137341423,0.8656094870380585,103.74479675292969
2013_05_28_drive_0006_sync_000190,B,3,59794,17.895920263252155,0.05848533538369738,0.9780198565912852,0.8336596800882515,103.74479675292969
2013_05_28_drive_0006_sync_000190,B,4,61195,18.838583413656654,0.050732210139784684,0.9747104247104247,0.8578599007170435,103.74479675292969
2013_05_28_drive_0006_sync_000195,B,0,62309,17.2576975351537,0.08525132085549902,0.9770959735245449,0.8617071152785438,103.74479675292969
2013_05_28_drive_0006_sync_000195,B,1,63715,17.535370244565218,0.10459543799358739,0.976627137341423,0.8836596800882515,103.74479675292969
2013_05_28_drive_0006_sync_000195,B,2,60310,17.662984845104535,0.05641969353470988,0.9780198565912852,0.8387755102040816,103.74479675292969
2013_05_28_drive_0006_sync_000195,B,3,62522,19.09794316066998,0.045777776219544375,0.9747104247104247,0.8752895752895753,103.74479675292969
2013_05_28_drive_0006_sync_000195,B,4,62680,17.84926017590075,0.06946132113676673,0.9679398786541644,0.8784611141753998,103.74479675292969
2013_05_28_drive_0006_sync_000200,B,0,60791,18.289258310322847,0.0750291938433838,0.976627137341423,0.8447600661886376,103.74479675292969
2013_05_28_drive_0006_sync_000200,B,1,57261,17.970292389288833,0.055914519796906426,0.9780198565912852,0.7979316050744623,103.74479675292969
2013_05_28_drive_0006_sync_000200,B,2,60032,19.512365288414035,0.04022195915251614,0.9747104247104247,0.8422917815774958,103.74479675292969
2013_05_28_drive_0006_sync_000200,B,3,60664,18.0495498285061,0.0611509991194461,0.9679398786541644,0.854619415333701,103.74479675292969
2013_05_28_drive_0006_sync_000200,B,4,61345,18.694528290719695,0.09014978597525714,0.9450634307777165,0.8651682294539438,103.74479675292969
2013_05_28_drive_0006_sync_000205,B,0,54829,19.172439079422382,0.05369456923470661,0.9780198565912852,0.7645063430777717,103.74479675292969
2013_05_28_drive_0006_sync_000205,B,1,59123,20.40132351749838,0.0369310127530742,0.9747104247104247,0.8296469939327082,103.74479675292969
2013_05_28_drive_0006_sync_000205,B,2,58174,18.236385843660628,0.060049188241802165,0.9679398786541644,0.8202151130722559,103.74479675292969
2013_05_28_drive_0006_sync_000205,B,3,61131,18.31284064830751,0.09021523195669845,0.9450634307777165,0.8638444567015996,103.74479675292969
2013_05_28_drive_0006_sync_000205,B,4,59138,17.1413980917454,0.07211071724372431,0.9162989520132377,0.826861555432984,103.74479675292969
2013_05_28_drive_0006_sync_000210,B,0,58549,20.244073515254733,0.04352961125931909,0.9747104247104247,0.8217319360176503,103.74479675292969
2013_05_28_drive_0006_sync_000210,B,1,58607,18.20154870074728,0.06120717065367076,0.9679398786541644,0.82573083287369,103.74479675292969
2013_05_28_drive_0006_sync_000210,B,2,60890,17.727089016367135,0.0902762110452604,0.9450634307777165,0.8610176503033646,103.74479675292969
2013_05_28_drive_0006_sync_000210,B,3,59107,16.903797382224855,0.06593357567917169,0.9162989520132377,0.8290402647545505,103.74479675292969
2013_05_28_drive_0006_sync_000210,B,4,53204,18.407227830762988,0.05461797984928496,0.8996276889134032,0.7360314396028682,103.74479675292969
2013_05_28_drive_0006_sync_000215,B,0,59753,19.007677886121556,0.06819414459281248,0.9679398786541644,0.840126861555433,103.74479675292969
2013_05_28_drive_0006_sync_000215,B,1,61880,18.575220554826334,0.08231797833006249,0.9450634307777165,0.8742553778268064,103.74479675292969
2013_05_28_drive_0006_sync_000215,B,2,60051,17.435698206719124,0.05598194982612403,0.9162989520132377,0.8435466078323222,103.74479675292969
2013_05_28_drive_0006_sync_000215,B,3,54512,18.995848610163716,0.05113955891417721,0.8996276889134032,0.7550468836183122,103.74479675292969
2013_05_28_drive_0006_sync_000215,B,4,50693,21.37855245159932,0.020766078855970704,0.8920159955874242,0.7077220077220078,103.74479675292969
2013_05_28_drive_0006_sync_000220,B,0,62264,18.875433784352214,0.072771945003544,0.9450634307777165,0.8781853281853282,103.74479675292969
2013_05_28_drive_0006_sync_000220,B,1,60417,18.59565581092539,0.07197077034783739,0.9162989520132377,0.8506894649751793,103.74479675292969
2013_05_28_drive_0006_sync_000220,B,2,54945,20.468042623773417,0.04608557902528787,0.8996276889134032,0.7664644236072807,103.74479675292969
2013_05_28_drive_0006_sync_000220,B,3,50838,22.93875336982835,0.02024506548791516,0.8920159955874242,0.7150165471594043,103.74479675292969
2013_05_28_drive_0006_sync_000220,B,4,50920,21.463640412526157,0.04431430215980292,0.8872311086596801,0.7185466078323222,103.74479675292969
2013_05_28_drive_0006_sync_000225,B,0,60412,18.9127090669014,0.06584152437672941,0.9162989520132377,0.8442912300055158,103.74479675292969
2013_05_28_drive_0006_sync_000225,B,1,56626,20.629457521645026,0.04844174365169507,0.8996276889134032,0.7930639823496967,103.74479675292969
2013_05_28_drive_0006_sync_000225,B,2,51617,23.177027985410664,0.021364686039919256,0.8920159955874242,0.7279371207942636,103.74479675292969
2013_05_28_drive_0006_sync_000225,B,3,50734,22.06054161051213,0.0429546005241388,0.8872311086596801,0.7133894098179813,103.74479675292969
2013_05_28_drive_0006_sync_000225,B,4,53041,22.510322339607015,0.045200470428298,0.8980694980694981,0.7496276889134031,103.74479675292969
2013_05_28_drive_0006_sync_000230,B,0,56699,20.268851298845473,0.039368609390107334,0.8996276889134032,0.7944704908990623,103.74479675292969
2013_05_28_drive_0006_sync_000230,B,1,52378,22.654291240985575,0.03261937107536217,0.8920159955874242,0.738761720904578,103.74479675292969
2013_05_28_drive_0006_sync_000230,B,2,52068,21.462681217783505,0.04870384227480784,0.8872311086596801,0.7305570876999449,103.74479675292969
2013_05_28_drive_0006_sync_000230,B,3,53478,22.048447807666054,0.05015496148116494,0.8980694980694981,0.7509238830667402,103.74479675292969
2013_05_28_drive_0006_sync_000230,B,4,58070,21.174628661344045,0.04626140946553692,0.9317981246552676,0.8169056811913955,103.74479675292969
2013_05_28_drive_0006_sync_000235,B,0,51373,22.696636167598303,0.025716157861674027,0.8920159955874242,0.7177606177606177,103.74479675292969
