clip_id,block,anchor,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,n_occupied_pred,n_valid_eval_voxels,n_gt_occupied,frac_pred_in_eval_mask,n_fused_points,n_points_in_grid,n_points_out_grid
2013_05_28_drive_0006_sync_000100,0,100,B,dilate_r2,0,19.61798759594298,9019,14649,60311,0.38106303870204494,0.13008798499927882,0.10739589659319591,23668,76209,170035,69330,0.3105669933997297,339333,153771,185562
2013_05_28_drive_0006_sync_000100,0,100,OR,raw,1,18.636031137893248,1919,3136,67411,0.37962413452027693,0.02767921534689168,0.0264813843733613,5055,14341,170035,69330,0.3524858796457709,339333,158276,181057
2013_05_28_drive_0006_sync_000100,0,100,OR,dilate_r2,1,18.636031137893248,8280,14906,61050,0.3571120503752264,0.1194288186932064,0.09829526568213115,23186,71557,170035,69330,0.32402140950570874,339333,158276,181057
2013_05_28_drive_0006_sync_000105,0,105,C0,raw,0,27.3665,906,1999,71905,0.3118760757314974,0.012443174795017236,0.01211068039032215,2905,16208,176210,72811,0.1792324777887463,339682,107656,232026
2013_05_28_drive_0006_sync_000105,0,105,C0,dilate_r2,0,27.3665,6038,11118,66773,0.3519468407554208,0.0829270302564173,0.07194176029739423,17156,88152,176210,72811,0.1946183864234504,339682,107656,232026
2013_05_28_drive_0006_sync_000105,0,105,C3,raw,0,26.17954768574997,1054,2097,71757,0.3344969850841003,0.014475834695307027,0.014070593261066909,3151,15564,176210,72811,0.2024543819069648,339682,111169,228513
2013_05_28_drive_0006_sync_000105,0,105,C3,dilate_r2,0,26.17954768574997,6302,11516,66509,0.35368728252329107,0.08655285602450179,0.07473288507832604,17818,83997,176210,72811,0.2121266235698894,339682,111169,228513
2013_05_28_drive_0006_sync_000105,0,105,A,raw,0,22.490160185280757,1880,2610,70931,0.41870824053452116,0.02582027440908654,0.02492674454064518,4490,13760,176210,72811,0.32630813953488375,339682,123822,215860
2013_05_28_drive_0006_sync_000105,0,105,A,dilate_r2,0,22.490160185280757,7174,12339,65637,0.3676523343412084,0.098529068409993,0.08425132119788609,19513,70232,176210,72811,0.27783631393097163,339682,123822,215860
2013_05_28_drive_0006_sync_000105,0,105,B,raw,0,19.459945605802048,1654,2894,71157,0.36367634124890064,0.022716347804589965,0.02184796248596526,4548,11887,176210,72811,0.3826028434424161,339682,135445,204237
2013_05_28_drive_0006_sync_000105,0,105,B,dilate_r2,0,19.459945605802048,7867,13535,64944,0.36758246892813756,0.10804686105121479,0.09111018460611957,21402,58481,176210,72811,0.3659650142781416,339682,135445,204237
2013_05_28_drive_0006_sync_000105,0,105,OR,raw,1,18.77629998376049,1587,3033,71224,0.3435064935064935,0.021796157174053372,0.02092452929697801,4620,11372,176210,72811,0.4062609919099543,339682,138426,201256
2013_05_28_drive_0006_sync_000105,0,105,OR,dilate_r2,1,18.77629998376049,8140,13531,64671,0.3756171842554566,0.11179629451593853,0.0942762502605916,21671,56026,176210,72811,0.3868025559561632,339682,138426,201256
2013_05_28_drive_0006_sync_000110,0,110,C0,raw,0,27.3665,1071,1194,74986,0.4728476821192053,0.014081544105079086,0.013863898201965022,2265,13752,183871,76057,0.16470331588132636,334573,116740,217833
2013_05_28_drive_0006_sync_000110,0,110,C0,dilate_r2,0,27.3665,6299,8598,69758,0.42283681278109686,0.08281946434910659,0.07440789085110153,14897,76845,183871,76057,0.1938577656321166,334573,116740,217833
2013_05_28_drive_0006_sync_000110,0,110,C3,raw,0,24.90557318049713,1248,1782,74809,0.41188118811881186,0.01640874607202493,0.01603309395033338,3030,12972,183871,76057,0.2335800185013876,334573,124596,209977
2013_05_28_drive_0006_sync_000110,0,110,C3,dilate_r2,0,24.90557318049713,6611,10695,69446,0.382006240610193,0.08692165086711283,0.0762057358908152,17306,70024,183871,76057,0.24714383639894894,334573,124596,209977
2013_05_28_drive_0006_sync_000110,0,110,A,raw,0,20.26984692521266,1525,2676,74532,0.36300880742680314,0.020050751410126615,0.01936926066579452,4201,10680,183871,76057,0.39335205992509364,334573,138163,196410
2013_05_28_drive_0006_sync_000110,0,110,A,dilate_r2,0,20.26984692521266,8319,10938,67738,0.4319987536999533,0.10937849244645463,0.09562618541295477,19257,56146,183871,76057,0.3429808000569943,334573,138163,196410
2013_05_28_drive_0006_sync_000110,0,110,B,raw,0,16.72083786367726,2224,2260,73833,0.495985727029438,0.029241226974505964,0.028397410523896473,4484,8578,183871,76057,0.5227325716950338,334573,149419,185154
2013_05_28_drive_0006_sync_000110,0,110,B,dilate_r2,0,16.72083786367726,8444,11667,67613,0.41986972303714387,0.11102199666039944,0.09625644065478091,20111,44843,183871,76057,0.4484757933233727,334573,149419,185154
2013_05_28_drive_0006_sync_000110,0,110,OR,raw,1,17.072799575696017,2220,2337,73837,0.4871626069782752,0.02918863483965973,0.028318493762277724,4557,8782,183871,76057,0.518902300159417,334573,148734,185839
2013_05_28_drive_0006_sync_000110,0,110,OR,dilate_r2,1,17.072799575696017,8537,11618,67520,0.4235673530141404,0.11224476379557437,0.09737097234103222,20155,45989,183871,76057,0.4382569744939007,334573,148734,185839
2013_05_28_drive_0006_sync_000115,0,115,C0,raw,0,27.3665,1904,2575,76481,0.42509488725161865,0.024290361676341136,0.02351778656126482,4479,15526,203185,78385,0.2884838335694963,339721,119381,220340
2013_05_28_drive_0006_sync_000115,0,115,C0,dilate_r2,0,27.3665,7837,12785,70548,0.38003103481718553,0.09998086368565415,0.08596029395634529,20622,81993,203185,78385,0.25150927518202776,339721,119381,220340
2013_05_28_drive_0006_sync_000115,0,115,C3,raw,0,23.289988332193087,1845,2637,76540,0.41164658634538154,0.023537666645404094,0.022771592900693638,4482,13519,203185,78385,0.3315333974406391,339721,131395,208326
2013_05_28_drive_0006_sync_000115,0,115,C3,dilate_r2,0,23.289988332193087,7982,11980,70403,0.3998597334936379,0.10183070740575365,0.08833065899407956,19962,70173,203185,78385,0.28446838527638835,339721,131395,208326
2013_05_28_drive_0006_sync_000115,0,115,A,raw,0,17.93239997524375,2248,2550,76137,0.468528553563985,0.028678956432991006,0.027775375301167603,4798,10640,203185,78385,0.45093984962406014,339721,156548,183173
2013_05_28_drive_0006_sync_000115,0,115,A,dilate_r2,0,17.93239997524375,9282,13546,69103,0.40660592255125283,0.11841551317216305,0.10096702962004112,22828,53982,203185,78385,0.42288170130784336,339721,156548,183173
2013_05_28_drive_0006_sync_000115,0,115,B,raw,0,15.920258430437858,2052,3099,76333,0.39836924868957485,0.02617847802513236,0.025182857984389573,5151,9231,203185,78385,0.5580110497237569,339721,163115,176606
2013_05_28_drive_0006_sync_000115,0,115,B,dilate_r2,0,15.920258430437858,9885,13638,68500,0.420227011860732,0.12610831153919755,0.10741879747454441,23523,46714,203185,78385,0.5035535385537526,339721,163115,176606
2013_05_28_drive_0006_sync_000115,0,115,OR,raw,1,16.00957903482914,2067,3075,76318,0.40198366394399065,0.02636984116859093,0.025374416891726,5142,9306,203185,78385,0.5525467440361057,339721,162856,176865
2013_05_28_drive_0006_sync_000115,0,115,OR,dilate_r2,1,16.00957903482914,9937,13587,68448,0.42241965652099983,0.12677170376985392,0.10804375244639673,23524,46984,203185,78385,0.5006810829218458,339721,162856,176865
2013_05_28_drive_0006_sync_000120,0,120,C0,raw,0,27.3665,1036,2067,73515,0.3338704479535933,0.01389652720956124,0.013521626771776867,3103,15067,205155,74551,0.2059467710891352,339530,105408,234122
2013_05_28_drive_0006_sync_000120,0,120,C0,dilate_r2,0,27.3665,4484,11391,70067,0.2824566929133858,0.06014674518115116,0.05217472248725885,15875,82084,205155,74551,0.193399444471517,339530,105408,234122
2013_05_28_drive_0006_sync_000120,0,120,C3,raw,0,23.20934022962248,1044,2168,73507,0.32503113325031135,0.014003836299982562,0.013608102295389668,3212,13106,205155,74551,0.2450785899587975,339530,119464,220066
2013_05_28_drive_0006_sync_000120,0,120,C3,dilate_r2,0,23.20934022962248,6389,11686,68162,0.3534716459197787,0.08569972233772853,0.07408652898407876,18075,68062,205155,74551,0.2655666891951456,339530,119464,220066
2013_05_28_drive_0006_sync_000120,0,120,A,raw,0,17.08173120064609,2296,3491,72255,0.3967513392085709,0.030797708950919506,0.029420055867353478,5787,9889,205155,74551,0.585195671958742,339530,153505,186025
2013_05_28_drive_0006_sync_000120,0,120,A,dilate_r2,0,17.08173120064609,9652,14494,64899,0.39973494574670754,0.12946841759332536,0.10839463192767702,24146,47009,205155,74551,0.5136463230445234,339530,153505,186025
2013_05_28_drive_0006_sync_000120,0,120,B,raw,0,15.356773911544522,1944,3572,72607,0.35242929659173317,0.026076108972381322,0.024883837026227873,5516,8567,205155,74551,0.6438659974320066,339530,158859,180671
2013_05_28_drive_0006_sync_000120,0,120,B,dilate_r2,0,15.356773911544522,8216,14363,66335,0.36387793967846227,0.11020643586269802,0.09240389589940842,22579,40272,205155,74551,0.5606624950337704,339530,158859,180671
2013_05_28_drive_0006_sync_000120,0,120,OR,raw,1,15.689594111890942,2035,3631,72516,0.3591599011648429,0.027296749875923863,0.026029009234862243,5666,8865,205155,74551,0.6391426959954879,339530,158076,181454
2013_05_28_drive_0006_sync_000120,0,120,OR,dilate_r2,1,15.689594111890942,8639,14457,65912,0.3740474541046069,0.11588040401872543,0.09705869135358619,23096,41676,205155,74551,0.5541798637105289,339530,158076,181454
2013_05_28_drive_0006_sync_000125,0,125,C0,raw,0,27.3665,1011,1960,73999,0.3402894648266577,0.013478202906279163,0.013134987657528907,2971,15979,215156,75010,0.18593153513987107,335240,126330,208910
2013_05_28_drive_0006_sync_000125,0,125,C0,dilate_r2,0,27.3665,4907,11207,70103,0.3045178105994787,0.06541794427409679,0.056914529617128874,16114,78181,215156,75010,0.20611145930596947,335240,126330,208910
2013_05_28_drive_0006_sync_000125,0,125,C3,raw,0,22.420601039850663,1311,2629,73699,0.33274111675126905,0.01747766964404746,0.016885843454964643,3940,13154,215156,75010,0.29952866048350313,335240,145602,189638
2013_05_28_drive_0006_sync_000125,0,125,C3,dilate_r2,0,22.420601039850663,7715,12551,67295,0.3806868646994967,0.10285295293960806,0.0881100033119768,20266,60220,215156,75010,0.3365327133842577,335240,145602,189638
2013_05_28_drive_0006_sync_000125,0,125,A,raw,0,16.37286763251582,2417,3452,72593,0.4118248423922304,0.032222370350619915,0.03080472075654457,5869,8787,215156,75010,0.66791851598953,335240,168588,166652
2013_05_28_drive_0006_sync_000125,0,125,A,dilate_r2,0,16.37286763251582,9039,13218,65971,0.40611942310284405,0.12050393280895881,0.1024504692387904,22257,38347,215156,75010,0.5804104623568989,335240,168588,166652
2013_05_28_drive_0006_sync_000125,0,125,B,raw,0,14.843899698489631,2163,3235,72847,0.4007039644312708,0.028836155179309424,0.027643938909834496,5398,7538,215156,75010,0.7161050676572035,335240,170536,164704
2013_05_28_drive_0006_sync_000125,0,125,B,dilate_r2,0,14.843899698489631,7819,12689,67191,0.3812658474741564,0.1042394347420344,0.08915723098324953,20508,32929,215156,75010,0.6227944972516627,335240,170536,164704
2013_05_28_drive_0006_sync_000125,0,125,OR,raw,1,15.061673810548807,2198,3277,72812,0.4014611872146119,0.02930275963204906,0.02807618123060023,5475,7711,215156,75010,0.7100246401244975,335240,170330,164910
2013_05_28_drive_0006_sync_000125,0,125,OR,dilate_r2,1,15.061673810548807,8054,12750,66956,0.38713708902134203,0.10737235035328623,0.09177301731996354,20804,33699,215156,75010,0.6173476957773227,335240,170330,164910
2013_05_28_drive_0006_sync_000130,0,130,C0,raw,0,27.3665,1512,2676,74729,0.36103151862464183,0.019831849005128473,0.019159369970982172,4188,17707,224308,76241,0.23651663184051505,328495,152295,176200
2013_05_28_drive_0006_sync_000130,0,130,C0,dilate_r2,0,27.3665,5816,12840,70425,0.31174957118353347,0.07628441389803386,0.06528889437702765,18656,77222,224308,76241,0.2415891844293077,328495,152295,176200
2013_05_28_drive_0006_sync_000130,0,130,C3,raw,0,20.25879201226812,1541,3482,74700,0.30678877165040813,0.02021222177043848,0.019329428144951897,5023,12439,224308,76241,0.4038105957070504,328495,179292,149203
2013_05_28_drive_0006_sync_000130,0,130,C3,dilate_r2,0,20.25879201226812,8140,13589,68101,0.37461457038980167,0.10676670033184245,0.09061560725815429,21729,50907,224308,76241,0.42683717366963286,328495,179292,149203
2013_05_28_drive_0006_sync_000130,0,130,A,raw,0,15.02985924030172,2433,3491,73808,0.41070222822417285,0.03191196337928411,0.030514724326493756,5924,8057,224308,76241,0.7352612634975797,328495,200822,127673
2013_05_28_drive_0006_sync_000130,0,130,A,dilate_r2,0,15.02985924030172,8389,12414,67852,0.4032591453155795,0.11003265959260765,0.09462523264339293,20803,32431,224308,76241,0.6414541642255867,328495,200822,127673
2013_05_28_drive_0006_sync_000130,0,130,B,raw,0,13.741323521562773,1909,3330,74332,0.36438251574728003,0.025039020999199905,0.023991152555579293,5239,7107,224308,76241,0.737160545940622,328495,204472,124023
2013_05_28_drive_0006_sync_000130,0,130,B,dilate_r2,0,13.741323521562773,7253,11628,68988,0.3841427890471903,0.09513254023425716,0.08254333155037613,18881,28389,224308,76241,0.6650815456690972,328495,204472,124023
2013_05_28_drive_0006_sync_000130,0,130,OR,raw,1,13.893210576232148,1974,3279,74267,0.3757852655625357,0.025891580645584396,0.024823943661971833,5253,7136,224308,76241,0.7361266816143498,328495,204097,124398
2013_05_28_drive_0006_sync_000130,0,130,OR,dilate_r2,1,13.893210576232148,7355,11653,68886,0.3869423400673401,0.0964704030639682,0.0836803422304139,19008,28660,224308,76241,0.6632240055826937,328495,204097,124398
2013_05_28_drive_0006_sync_000135,0,135,C0,raw,0,27.3665,948,2740,75826,0.25704989154013014,0.012347930288899888,0.01192242875468471,3688,18520,233600,76774,0.19913606911447085,324457,175391,149066
2013_05_28_drive_0006_sync_000135,0,135,C0,dilate_r2,0,27.3665,4698,12136,72076,0.2790780563146014,0.06119259124182666,0.052839950511753456,16834,78249,233600,76774,0.21513373972830324,324457,175391,149066
2013_05_28_drive_0006_sync_000135,0,135,C3,raw,0,18.80966060099145,1252,2808,75522,0.3083743842364532,0.01630760413681715,0.015732200748913072,4060,11481,233600,76774,0.3536277327758906,324457,205937,118520
2013_05_28_drive_0006_sync_000135,0,135,C3,dilate_r2,0,18.80966060099145,6917,12488,69857,0.3564545220304045,0.09009560528303853,0.07749098160471421,19405,47376,233600,76774,0.4095955758189801,324457,205937,118520
2013_05_28_drive_0006_sync_000135,0,135,A,raw,0,13.981517715867993,2303,3083,74471,0.42759004827330116,0.029997134446557428,0.028839049801520217,5386,7553,233600,76774,0.7130941347808818,324457,237723,86734
2013_05_28_drive_0006_sync_000135,0,135,A,dilate_r2,0,13.981517715867993,8185,12007,68589,0.405358557844691,0.10661161330658817,0.09219314943512688,20192,30857,233600,76774,0.6543733998768513,324457,237723,86734
2013_05_28_drive_0006_sync_000135,0,135,B,raw,0,12.962129913221029,1991,2944,74783,0.4034447821681864,0.02593325865527392,0.02497553877417898,4935,6709,233600,76774,0.7355790728871665,324457,241854,82603
2013_05_28_drive_0006_sync_000135,0,135,B,dilate_r2,0,12.962129913221029,7528,11329,69246,0.3992151455692846,0.0980540287076354,0.0854454445365084,18857,27639,233600,76774,0.6822605738268389,324457,241854,82603
2013_05_28_drive_0006_sync_000135,0,135,OR,raw,1,12.787112814337553,1915,2948,74859,0.3937898416615258,0.024943340193294604,0.024020972880760643,4863,6571,233600,76774,0.7400700045655152,324457,242477,81980
2013_05_28_drive_0006_sync_000135,0,135,OR,dilate_r2,1,12.787112814337553,7392,11207,69382,0.39744072261949565,0.09628259567040925,0.08401814028028778,18599,27093,233600,76774,0.6864872845384417,324457,242477,81980
2013_05_28_drive_0006_sync_000140,1,140,C0,raw,0,27.3665,1017,2416,79535,0.2962423536265657,0.01262538484457245,0.012257737923054672,3433,18759,246005,80552,0.1830054906977984,322792,187208,135584
2013_05_28_drive_0006_sync_000140,1,140,C0,dilate_r2,0,27.3665,5240,11393,75312,0.3150363734744183,0.06505114708511273,0.056990592201859806,16633,82679,246005,80552,0.2011756310550442,322792,187208,135584
2013_05_28_drive_0006_sync_000140,1,140,C3,raw,0,17.5593021127028,1474,2303,79078,0.39025681758009,0.01829873870294965,0.017790115261601593,3777,10197,246005,80552,0.37040305972344806,322792,225298,97494
2013_05_28_drive_0006_sync_000140,1,140,C3,dilate_r2,0,17.5593021127028,6976,10943,73576,0.3893074390311959,0.086602443142318,0.07624460353024755,17919,44918,246005,80552,0.39892693352330916,322792,225298,97494
2013_05_28_drive_0006_sync_000140,1,140,A,raw,0,13.555893577188941,2113,3144,78439,0.4019402701160358,0.026231502631840303,0.02524612884725674,5257,7459,246005,80552,0.7047861643651964,322792,254846,67946
2013_05_28_drive_0006_sync_000140,1,140,A,dilate_r2,0,13.555893577188941,7443,11097,73109,0.4014563106796116,0.09239994041116298,0.08121201540660564,18540,31002,246005,80552,0.5980259338107219,322792,254846,67946
2013_05_28_drive_0006_sync_000140,1,140,B,raw,0,12.108552239441417,2072,2684,78480,0.43566021867115223,0.025722514648922435,0.0248930751117305,4756,6347,246005,80552,0.7493303923113281,322792,267744,55048
2013_05_28_drive_0006_sync_000140,1,140,B,dilate_r2,0,12.108552239441417,6845,10603,73707,0.39230857404860153,0.08497616446519018,0.07509187647413745,17448,26616,246005,80552,0.6555455365193869,322792,267744,55048
2013_05_28_drive_0006_sync_000140,1,140,OR,raw,1,11.639266217844547,1851,2631,78701,0.41298527443105754,0.022978945277584664,0.022252142865729775,4482,6006,246005,80552,0.7462537462537463,322792,270997,51795
2013_05_28_drive_0006_sync_000140,1,140,OR,dilate_r2,1,11.639266217844547,6461,10346,74091,0.3844231570179092,0.08020905750322772,0.07107967171994983,16807,25256,246005,80552,0.6654656319290465,322792,270997,51795
2013_05_28_drive_0006_sync_000145,1,145,C0,raw,0,27.3665,991,1931,81270,0.33915126625598907,0.01204702106709133,0.011770714557202584,2922,17142,258035,82261,0.1704585229261463,318198,186465,131733
2013_05_28_drive_0006_sync_000145,1,145,C0,dilate_r2,0,27.3665,4397,8647,77864,0.33708984973934375,0.0534518179939461,0.04836758041096493,13044,73122,258035,82261,0.17838680561253795,318198,186465,131733
2013_05_28_drive_0006_sync_000145,1,145,C3,raw,0,16.933421369667208,1229,1991,81032,0.38167701863354037,0.01494025115182164,0.014587190808526801,3220,8697,258035,82261,0.3702426123950788,318198,228012,90186
2013_05_28_drive_0006_sync_000145,1,145,C3,dilate_r2,0,16.933421369667208,5456,9996,76805,0.35309345068599535,0.06632547622810324,0.059139143913199,15452,38610,258035,82261,0.4002072002072002,318198,228012,90186
