clip_id,block,variant,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,fov_moge_out_std
2013_05_28_drive_0006_sync_003115,29,A,22.48186962476437,3.1127091899285984,1,275523,0.05738870175638722,0.03695811917260929,1.119343043094692,nan,103.74480804467827,101.98148345947266,2.170723619086725
2013_05_28_drive_0006_sync_003120,29,A,22.590065238402058,3.1175102184085466,1,270661,0.05397154187319275,0.022856179574890355,1.0661215846410914,nan,103.74480804467827,105.12395477294922,2.6107520029891305
2013_05_28_drive_0006_sync_003125,29,A,21.30398443935337,3.0588941181017404,1,277937,0.07093920742465354,0.04962475247607156,1.1400250506730716,nan,103.74480804467827,106.04588317871094,3.052174919327916
2013_05_28_drive_0006_sync_003130,29,A,22.528351304017555,3.114774573959938,1,279041,0.06441071873811843,0.05477389087910822,1.1553953002737998,nan,103.74480804467827,106.04588317871094,3.1178205822742995
2013_05_28_drive_0006_sync_003135,30,A,22.617481773997568,3.1187231370811386,1,269843,0.06509080483094376,0.05499429427070679,1.158954207279071,nan,103.74480804467827,106.04588317871094,2.3874916891213087
2013_05_28_drive_0006_sync_003140,30,A,22.718307826246328,3.1231711116006218,1,274027,0.07408697097723893,0.07200055648177753,1.2504126002365643,nan,103.74480804467827,105.36740112304688,3.6452295244752255
2013_05_28_drive_0006_sync_003145,30,A,22.87902519463669,3.1302205604744575,1,277380,0.0761187005538122,0.06952011180727188,1.2375523532074713,nan,103.74480804467827,104.43128204345703,3.6496453680087977
2013_05_28_drive_0006_sync_003150,30,A,22.357287837009803,3.107152345626352,1,293163,0.0613882107574919,0.040986687367859424,1.1213444083495514,nan,103.74480804467827,103.34690856933594,1.8692265198031492
2013_05_28_drive_0006_sync_003155,30,A,21.382375856164376,3.0625670245943475,1,293384,0.08662393477543673,0.07059754626984631,1.2421038490537126,nan,103.74480804467827,103.34690856933594,1.9556659603816873
2013_05_28_drive_0006_sync_003160,30,A,20.508279252094354,3.0208286705682807,1,291562,0.07691609588117387,0.060135257947781406,1.2015559807098273,nan,103.74480804467827,102.21589660644531,1.6071299115873972
2013_05_28_drive_0006_sync_003165,30,A,20.215149822477965,3.0064323145160716,1,297290,0.05506576698976362,0.03190299221477995,1.0972986786588068,nan,103.74480804467827,102.21589660644531,1.5889698157828487
2013_05_28_drive_0006_sync_003170,30,A,19.706376229469054,2.9809422498457607,1,306493,0.05919238099662438,0.05394846965534848,1.1784784723979564,nan,103.74480804467827,101.84314727783203,2.2788852090494807
2013_05_28_drive_0006_sync_003175,30,A,20.126168280291413,3.002020872814326,1,312871,0.06168269319639341,0.0620184505137044,1.1849236737491697,nan,103.74480804467827,100.1701431274414,3.439519182299384
2013_05_28_drive_0006_sync_003180,30,A,21.0027427295253,3.0446530353630514,1,321599,0.052227577959136795,0.04462941224006916,1.11211646111571,nan,103.74480804467827,98.07527160644531,2.8310673395849864
2013_05_28_drive_0006_sync_003185,30,A,22.42087884596836,3.1099926160714797,1,321532,0.05612237921229002,0.04770753767049644,1.1390136962366995,nan,103.74480804467827,95.17518615722656,2.206286284894494
2013_05_28_drive_0006_sync_003190,30,A,22.95632862203586,3.1335936554440478,1,325544,0.06730298166550219,0.047634792645010554,1.1397188003465952,nan,103.74480804467827,94.89163208007812,1.4006233265266526
2013_05_28_drive_0006_sync_003195,30,A,22.42403862080389,3.110133536158716,1,325937,0.08676728014688395,0.05233662275845204,1.1605804406075906,nan,103.74480804467827,94.48439025878906,0.35235767022460923
2013_05_28_drive_0006_sync_003200,30,A,21.260963760504204,3.056872703989071,1,325146,0.07947800643583647,0.0314915130237271,1.0829016391606525,nan,103.74480804467827,94.48439025878906,0.5797855948364118
2013_05_28_drive_0006_sync_003205,30,A,18.65696629083148,2.92621960400426,1,327127,0.08066870264583192,0.052336136365096736,1.1453002982489902,nan,103.74480804467827,94.48439025878906,2.1989951580148865
2013_05_28_drive_0006_sync_003210,30,A,17.057140625000002,2.8365689210405334,1,328671,0.07566954073713283,0.07062557148423501,1.2006967520384915,nan,103.74480804467827,95.7703628540039,2.5268344598606274
2013_05_28_drive_0006_sync_003215,30,A,15.27229757202602,2.7260405710441242,1,332549,0.050127921029762046,0.047551076144739544,1.1537305934229756,nan,103.74480804467827,99.24937438964844,2.26492632870468
2013_05_28_drive_0006_sync_003220,30,A,14.238916570490062,2.6559788195563296,1,336983,0.061677362460954566,0.06074022393113606,1.2037745652748415,nan,103.74480804467827,99.24937438964844,1.9969616255144704
2013_05_28_drive_0006_sync_003225,30,A,13.985851002265568,2.6380461758762626,1,337825,0.08151113110060049,0.07008207200707615,1.2051470992480895,nan,103.74480804467827,99.24937438964844,1.7312716453008519
2013_05_28_drive_0006_sync_003230,30,A,14.34490902549342,2.6633951075166284,1,334782,0.07556021913440558,0.039583801869423764,1.115214319708561,nan,103.74480804467827,98.61262512207031,1.5291280630801316
2013_05_28_drive_0006_sync_003235,31,A,14.715792643229165,2.6889212465771477,1,333350,0.1125325001704176,0.08633708845574571,1.2533131963789303,nan,103.74480804467827,98.61262512207031,1.9583042651245666
2013_05_28_drive_0006_sync_003240,31,A,14.093716972521138,2.6457290932870716,1,334074,0.1264906954463454,0.11827863610403332,1.3360292660615865,nan,103.74480804467827,98.61262512207031,3.3926656168381095
2013_05_28_drive_0006_sync_003245,31,A,13.260780074722883,2.5848108121919706,1,326831,0.08202102534411448,0.08409894359699804,1.2382182500205436,nan,103.74480804467827,101.28960418701172,3.726846853625284
2013_05_28_drive_0006_sync_003285,31,A,19.132347845262096,2.951380506985727,1,290180,0.04876250064736043,0.04017093730657363,1.110366247164159,nan,103.74480804467827,104.85233306884766,0.20479952598512613
2013_05_28_drive_0006_sync_003290,31,A,18.99785370879121,2.9443260100904753,1,292034,0.056909055875481895,0.05040784352974094,1.1329584519738538,nan,103.74480804467827,104.85233306884766,1.0748173898733602
2013_05_28_drive_0006_sync_003295,31,A,20.02835836038961,2.9971491872769445,1,290062,0.05334982155583767,0.03978391065042597,1.110582709531493,nan,103.74480804467827,104.45875549316406,1.0185561347271777
2013_05_28_drive_0006_sync_003300,31,A,20.36121331382433,3.0136317829236408,1,293839,0.05069649453547642,0.03217578159666253,1.0921429346491898,nan,103.74480804467827,104.45875549316406,1.136760073974535
