clip_id,block,variant,s_c0,s_c3,a_clip,n_support_px,ok
2013_05_28_drive_0006_sync_004060,38,C0C3,27.3665,26.53264461666657,-0.030943790450692177,314935,1
2013_05_28_drive_0006_sync_004065,38,C0C3,27.3665,26.295449141692597,-0.03992374986410141,310002,1
2013_05_28_drive_0006_sync_004070,39,C0C3,27.3665,25.961276751294324,-0.05271356552839279,303067,1
2013_05_28_drive_0006_sync_004075,39,C0C3,27.3665,24.720241668828507,-0.10169722884893417,304096,1
2013_05_28_drive_0006_sync_004080,39,C0C3,27.3665,23.51117947127382,-0.1518436074256897,303377,1
2013_05_28_drive_0006_sync_004085,39,C0C3,27.3665,22.086824144371857,-0.21433839946985245,310358,1
2013_05_28_drive_0006_sync_004090,39,C0C3,27.3665,20.720706104085544,-0.2781861424446106,320702,1
2013_05_28_drive_0006_sync_004095,39,C0C3,27.3665,20.43102319756101,-0.2922651469707489,305395,1
2013_05_28_drive_0006_sync_004100,39,C0C3,27.3665,19.567459272211305,-0.3354516923427582,287543,1
2013_05_28_drive_0006_sync_004105,39,C0C3,27.3665,20.576629408930344,-0.2851637005805969,272140,1
2013_05_28_drive_0006_sync_004110,39,C0C3,27.3665,22.149146891531814,-0.21152065694332123,282005,1
2013_05_28_drive_0006_sync_004115,39,C0C3,27.3665,23.54183771544184,-0.15054047107696533,279761,1
2013_05_28_drive_0006_sync_004120,39,C0C3,27.3665,24.20418935929887,-0.12279390543699265,270651,1
2013_05_28_drive_0006_sync_004125,39,C0C3,27.3665,23.897828955161827,-0.13553202152252197,255554,1
2013_05_28_drive_0006_sync_004130,39,C0C3,27.3665,24.315182451327836,-0.11821869015693665,248069,1
2013_05_28_drive_0006_sync_004135,39,C0C3,27.3665,23.55063094944539,-0.15016702562570572,231662,1
2013_05_28_drive_0006_sync_004140,39,C0C3,27.3665,22.315863568579672,-0.20402184128761292,223923,1
2013_05_28_drive_0006_sync_004200,39,C0C3,27.3665,19.491131735506386,-0.3393600583076477,300447,1
2013_05_28_drive_0006_sync_004205,39,C0C3,27.3665,20.6667316482303,-0.2807943969964981,308490,1
2013_05_28_drive_0006_sync_004210,39,C0C3,27.3665,21.56372675755307,-0.23830705136060715,301648,1
2013_05_28_drive_0006_sync_004215,39,C0C3,27.3665,22.25637516275568,-0.20669114589691162,294796,1
2013_05_28_drive_0006_sync_004220,39,C0C3,27.3665,24.074558391332626,-0.12816402316093445,300073,1
2013_05_28_drive_0006_sync_004225,40,C0C3,27.3665,24.40428927679341,-0.11456073075532913,303894,1
2013_05_28_drive_0006_sync_004230,40,C0C3,27.3665,25.56999273676002,-0.06790013238787651,300322,1
2013_05_28_drive_0006_sync_004235,40,C0C3,27.3665,27.52116521217478,0.005635715089738369,294459,1
2013_05_28_drive_0006_sync_004240,40,C0C3,27.3665,27.65700367819497,0.010559355840086937,290383,1
2013_05_28_drive_0006_sync_004245,40,C0C3,27.3665,28.816922799507772,0.05164317414164543,288959,1
2013_05_28_drive_0006_sync_004250,40,C0C3,27.3665,29.986997221528565,0.0914442241191864,293648,1
2013_05_28_drive_0006_sync_004255,40,C0C3,27.3665,28.00669699717319,0.023124022409319878,295475,1
2013_05_28_drive_0006_sync_004260,40,C0C3,27.3665,27.678628697679322,0.01134095061570406,295112,1
2013_05_28_drive_0006_sync_004265,40,C0C3,27.3665,28.046568797685815,0.024546662345528603,302639,1
2013_05_28_drive_0006_sync_004270,40,C0C3,27.3665,27.611888216835887,0.008926774840801954,303350,1
2013_05_28_drive_0006_sync_004275,40,C0C3,27.3665,26.528306458649855,-0.031107306480407715,309478,1
2013_05_28_drive_0006_sync_004280,40,C0C3,27.3665,27.382062502931802,0.0005685081996489316,300254,1
2013_05_28_drive_0006_sync_004285,40,C0C3,27.3665,28.153408898263795,0.028348807245492935,294501,1
2013_05_28_drive_0006_sync_004290,40,C0C3,27.3665,28.602411019512946,0.04417137801647186,279599,1
2013_05_28_drive_0006_sync_004295,40,C0C3,27.3665,29.786857824669084,0.08474764600396156,277342,1
2013_05_28_drive_0006_sync_004300,40,C0C3,27.3665,32.327526316027466,0.16659943759441376,281805,1
2013_05_28_drive_0006_sync_004305,40,C0C3,27.3665,33.80912163491443,0.2114109992980957,293269,1
2013_05_28_drive_0006_sync_004310,40,C0C3,27.3665,36.2157033918695,0.2801731824874878,296495,1
2013_05_28_drive_0006_sync_004315,40,C0C3,27.3665,35.96277807791981,0.2731648236513138,302518,1
2013_05_28_drive_0006_sync_004320,40,C0C3,27.3665,35.03430468881953,0.2470080778002739,313664,1
2013_05_28_drive_0006_sync_004325,41,C0C3,27.3665,32.505219969825276,0.17208105325698853,319479,1
2013_05_28_drive_0006_sync_004330,41,C0C3,27.3665,29.92857800730756,0.08949417248368263,312638,1
2013_05_28_drive_0006_sync_004335,41,C0C3,27.3665,27.66870955450872,0.010982518084347248,303354,1
2013_05_28_drive_0006_sync_004340,41,C0C3,27.3665,27.6554914784401,0.010504677426069975,294420,1
2013_05_28_drive_0006_sync_004345,41,C0C3,27.3665,26.593957187214684,-0.028635621070861816,289290,1
2013_05_28_drive_0006_sync_004350,41,C0C3,27.3665,24.93294323728525,-0.09312968701124191,292497,1
2013_05_28_drive_0006_sync_004355,41,C0C3,27.3665,23.334903487871838,-0.15936939418315887,297234,1
2013_05_28_drive_0006_sync_004360,41,C0C3,27.3665,23.11921093943004,-0.16865572333335876,300197,1
2013_05_28_drive_0006_sync_004365,41,C0C3,27.3665,22.09831520721317,-0.2138182669878006,314481,1
2013_05_28_drive_0006_sync_004370,41,C0C3,27.3665,20.704112749019338,-0.2789872735738754,317656,1
2013_05_28_drive_0006_sync_004375,41,C0C3,27.3665,21.09691447436217,-0.2601928412914276,312400,1
2013_05_28_drive_0006_sync_004380,41,C0C3,27.3665,20.40330820240017,-0.29362258315086365,304167,1
2013_05_28_drive_0006_sync_004385,41,C0C3,27.3665,23.24719227540961,-0.16313527524471283,299647,1
2013_05_28_drive_0006_sync_004390,41,C0C3,27.3665,25.7119523863177,-0.06236368045210838,289101,1
2013_05_28_drive_0006_sync_004395,41,C0C3,27.3665,27.30844698133089,-0.002123570069670677,284009,1
2013_05_28_drive_0006_sync_004400,41,C0C3,27.3665,27.504264910354777,0.005021442659199238,290555,1
2013_05_28_drive_0006_sync_004405,41,C0C3,27.3665,27.442344631852126,0.0027676073368638754,278746,1
2013_05_28_drive_0006_sync_004410,41,C0C3,27.3665,27.709891167324873,0.012469793669879436,272162,1
2013_05_28_drive_0006_sync_004415,41,C0C3,27.3665,27.741480146352092,0.013609133660793304,264358,1
2013_05_28_drive_0006_sync_004420,41,C0C3,27.3665,27.423403631292086,0.0020771583076566458,267991,1
2013_05_28_drive_0006_sync_004425,42,C0C3,27.3665,26.833557504814483,-0.01966638769954443,274300,1
2013_05_28_drive_0006_sync_004430,42,C0C3,27.3665,25.511746433788087,-0.07018064707517624,296374,1
2013_05_28_drive_0006_sync_004435,42,C0C3,27.3665,24.471001476870555,-0.11183083429932594,288284,1
2013_05_28_drive_0006_sync_004440,42,C0C3,27.3665,24.861977829138873,-0.09597999602556229,285849,1
2013_05_28_drive_0006_sync_004445,42,C0C3,27.3665,25.008272828277263,-0.09011295437812805,286894,1
2013_05_28_drive_0006_sync_004450,42,C0C3,27.3665,25.183410663681105,-0.08313416689634323,278611,1
2013_05_28_drive_0006_sync_004455,42,C0C3,27.3665,25.100379452147646,-0.0864366739988327,282807,1
2013_05_28_drive_0006_sync_004460,42,C0C3,27.3665,25.122649318059853,-0.08554983511567116,292214,1
2013_05_28_drive_0006_sync_004465,42,C0C3,27.3665,25.4204576812281,-0.07376536726951599,291539,1
2013_05_28_drive_0006_sync_004470,42,C0C3,27.3665,25.17522302624249,-0.08345934003591537,301481,1
2013_05_28_drive_0006_sync_004475,42,C0C3,27.3665,25.02733174978229,-0.08935113996267319,307202,1
2013_05_28_drive_0006_sync_004480,42,C0C3,27.3665,25.34023392375414,-0.07692623138427734,300989,1
2013_05_28_drive_0006_sync_004485,42,C0C3,27.3665,23.426410177480847,-0.15545561164617538,295436,1
2013_05_28_drive_0006_sync_004490,42,C0C3,27.3665,23.743775049527116,-0.1419992446899414,288560,1
2013_05_28_drive_0006_sync_004495,42,C0C3,27.3665,26.232679793180882,-0.04231368377804756,281962,1
2013_05_28_drive_0006_sync_004500,42,C0C3,27.3665,27.62970306408628,0.00957175437361002,275773,1
2013_05_28_drive_0006_sync_004505,42,C0C3,27.3665,30.31821335375444,0.10242899507284164,264904,1
2013_05_28_drive_0006_sync_004510,42,C0C3,27.3665,31.09767503978533,0.127813421189785,272784,1
2013_05_28_drive_0006_sync_004515,42,C0C3,27.3665,31.338591807183455,0.13553066551685333,279088,1
2013_05_28_drive_0006_sync_004520,42,C0C3,27.3665,30.085201758783164,0.09471377730369568,285816,1
2013_05_28_drive_0006_sync_004525,43,C0C3,27.3665,29.712580609188606,0.08225090801715851,288492,1
2013_05_28_drive_0006_sync_004530,43,C0C3,27.3665,28.36662957234603,0.03589380159974098,285346,1
2013_05_28_drive_0006_sync_004535,43,C0C3,27.3665,28.386557478424884,0.03659606724977493,281241,1
2013_05_28_drive_0006_sync_004540,43,C0C3,27.3665,28.141759786131693,0.027934948913753033,282878,1
2013_05_28_drive_0006_sync_004545,43,C0C3,27.3665,28.833478133703927,0.0522175095975399,284590,1
2013_05_28_drive_0006_sync_004550,43,C0C3,27.3665,30.069694647143688,0.09419820457696915,294731,1
2013_05_28_drive_0006_sync_004555,43,C0C3,27.3665,28.8015584163754,0.051109859719872475,305040,1
2013_05_28_drive_0006_sync_004560,43,C0C3,27.3665,28.467948279063823,0.039459194988012314,310636,1
2013_05_28_drive_0006_sync_004565,43,C0C3,27.3665,28.257039623107485,0.032022979110479355,311915,1
2013_05_28_drive_0006_sync_004570,43,C0C3,27.3665,28.30304834874067,0.03364987671375275,310474,1
2013_05_28_drive_0006_sync_004575,43,C0C3,27.3665,28.649123178176954,0.04580320045351982,300798,1
2013_05_28_drive_0006_sync_004580,43,C0C3,27.3665,30.253666138033086,0.10029773414134979,299260,1
2013_05_28_drive_0006_sync_004585,43,C0C3,27.3665,30.106093944386746,0.09540797024965286,300547,1
2013_05_28_drive_0006_sync_004590,43,C0C3,27.3665,30.461561048581288,0.10714595764875412,297961,1
2013_05_28_drive_0006_sync_004595,43,C0C3,27.3665,30.340532890724617,0.1031649000942707,301574,1
2013_05_28_drive_0006_sync_004600,43,C0C3,27.3665,29.413633127031666,0.07213864102959633,299692,1
2013_05_28_drive_0006_sync_004605,43,C0C3,27.3665,29.517966261137445,0.0756794661283493,297560,1
2013_05_28_drive_0006_sync_004610,43,C0C3,27.3665,28.742513509168724,0.049057696014642715,294228,1
2013_05_28_drive_0006_sync_004615,43,C0C3,27.3665,28.19688819154183,0.029891986399888992,288834,1
2013_05_28_drive_0006_sync_004620,43,C0C3,27.3665,27.98463345632587,0.022335916757583618,297507,1
2013_05_28_drive_0006_sync_004625,44,C0C3,27.3665,28.420082138415136,0.03777637518942356,304066,1
2013_05_28_drive_0006_sync_004630,44,C0C3,27.3665,27.460075106428857,0.0034134978195652366,308752,1
2013_05_28_drive_0006_sync_004635,44,C0C3,27.3665,27.21813422195815,-0.005436187144368887,310706,1
2013_05_28_drive_0006_sync_004640,44,C0C3,27.3665,27.162903337102865,-0.007467443123459816,311113,1
2013_05_28_drive_0006_sync_004645,44,C0C3,27.3665,26.298587517266213,-0.039804406464099884,307663,1
2013_05_28_drive_0006_sync_004650,44,C0C3,27.3665,25.15577118613575,-0.08423229679465294,306832,1
2013_05_28_drive_0006_sync_004655,44,C0C3,27.3665,25.23292829782389,-0.08116981759667397,310898,1
2013_05_28_drive_0006_sync_004660,44,C0C3,27.3665,25.67271846932121,-0.06389074772596359,312225,1
2013_05_28_drive_0006_sync_004665,44,C0C3,27.3665,26.82065183927028,-0.020147455856204033,301792,1
2013_05_28_drive_0006_sync_004670,44,C0C3,27.3665,27.246604607107212,-0.004390725865960121,292686,1
2013_05_28_drive_0006_sync_004675,44,C0C3,27.3665,27.540946197913044,0.006354212295264006,295243,1
2013_05_28_drive_0006_sync_004680,44,C0C3,27.3665,28.989595263763494,0.057617343962192535,292839,1
2013_05_28_drive_0006_sync_004685,44,C0C3,27.3665,29.7764929739366,0.08439961820840836,292585,1
2013_05_28_drive_0006_sync_004690,44,C0C3,27.3665,29.14669894274413,0.06302202492952347,286642,1
2013_05_28_drive_0006_sync_004695,44,C0C3,27.3665,29.19701917417099,0.06474698334932327,284312,1
2013_05_28_drive_0006_sync_004700,44,C0C3,27.3665,29.30927285556409,0.06858430802822113,281478,1
2013_05_28_drive_0006_sync_004705,44,C0C3,27.3665,30.093018962128816,0.09497357904911041,282295,1
2013_05_28_drive_0006_sync_004710,44,C0C3,27.3665,31.22139462539711,0.13178394734859467,285711,1
2013_05_28_drive_0006_sync_004715,44,C0C3,27.3665,32.6057351123929,0.17516855895519257,285852,1
2013_05_28_drive_0006_sync_004720,44,C0C3,27.3665,31.38714664979117,0.13707882910966873,288898,1
2013_05_28_drive_0006_sync_004725,45,C0C3,27.3665,30.81602324040245,0.11871515214443207,296479,1
2013_05_28_drive_0006_sync_004730,45,C0C3,27.3665,29.81094723144677,0.0855560451745987,301893,1
2013_05_28_drive_0006_sync_004735,45,C0C3,27.3665,28.804490754258136,0.05121166631579399,304281,1
2013_05_28_drive_0006_sync_004740,45,C0C3,27.3665,28.08438076943394,0.025893939658999443,312153,1
2013_05_28_drive_0006_sync_004745,45,C0C3,27.3665,27.14803358520379,-0.008015021681785583,313444,1
2013_05_28_drive_0006_sync_004750,45,C0C3,27.3665,25.170760568106846,-0.08363661170005798,316379,1
2013_05_28_drive_0006_sync_004755,45,C0C3,27.3665,25.206048196266966,-0.0822356641292572,319361,1
2013_05_28_drive_0006_sync_004760,45,C0C3,27.3665,25.95990461936345,-0.05276641994714737,310309,1
2013_05_28_drive_0006_sync_004765,45,C0C3,27.3665,26.997989557349705,-0.01355723524466157,307290,1
2013_05_28_drive_0006_sync_004770,45,C0C3,27.3665,27.17040388268539,-0.007191349286586046,309837,1
2013_05_28_drive_0006_sync_004775,45,C0C3,27.3665,27.04457102683403,-0.011833353899419308,314725,1
2013_05_28_drive_0006_sync_004780,45,C0C3,27.3665,27.324550443417127,-0.001534055918455124,303077,1
2013_05_28_drive_0006_sync_004785,45,C0C3,27.3665,27.154988963962133,-0.007758852560073137,290139,1
2013_05_28_drive_0006_sync_004790,45,C0C3,27.3665,27.591419395216594,0.00818519527092576,281124,1
2013_05_28_drive_0006_sync_004795,45,C0C3,27.3665,27.548184028372308,0.00661698030307889,269819,1
2013_05_28_drive_0006_sync_004800,45,C0C3,27.3665,27.430160652037774,0.002323524095118046,278597,1
2013_05_28_drive_0006_sync_004805,45,C0C3,27.3665,27.361121863639877,-0.00019654193602036685,277672,1
2013_05_28_drive_0006_sync_004810,45,C0C3,27.3665,27.48558367379956,0.004341999534517527,274114,1
2013_05_28_drive_0006_sync_004815,45,C0C3,27.3665,28.651413189202255,0.04588313028216362,253913,1
2013_05_28_drive_0006_sync_004820,45,C0C3,27.3665,28.44368918901423,0.0386066772043705,250382,1
2013_05_28_drive_0006_sync_004825,46,C0C3,27.3665,27.57902397319979,0.0077358451671898365,247261,1
2013_05_28_drive_0006_sync_004830,46,C0C3,27.3665,27.378844135241916,0.0004509656719164923,252312,1
2013_05_28_drive_0006_sync_004835,46,C0C3,27.3665,26.232080065715593,-0.04233654588460922,270063,1
2013_05_28_drive_0006_sync_004840,46,C0C3,27.3665,26.162197977816746,-0.045004094019532204,282486,1
2013_05_28_drive_0006_sync_004845,46,C0C3,27.3665,24.044912362806823,-0.1293962076306343,287224,1
2013_05_28_drive_0006_sync_004850,46,C0C3,27.3665,24.842393487518347,-0.09676802903413773,288392,1
2013_05_28_drive_0006_sync_004855,46,C0C3,27.3665,25.940505923766665,-0.05351395532488823,289866,1
2013_05_28_drive_0006_sync_004860,46,C0C3,27.3665,26.599115777991997,-0.028441663831472397,299534,1
2013_05_28_drive_0006_sync_004865,46,C0C3,27.3665,26.90283848388234,-0.017087836749851704,304750,1
2013_05_28_drive_0006_sync_004870,46,C0C3,27.3665,27.25311485433578,-0.004151816479861736,308133,1
2013_05_28_drive_0006_sync_004875,46,C0C3,27.3665,27.408589218157086,0.001536801748443395,308774,1
2013_05_28_drive_0006_sync_004880,46,C0C3,27.3665,27.52484333885137,0.005769353359937668,308432,1
2013_05_28_drive_0006_sync_004885,46,C0C3,27.3665,27.582973216963946,0.007879032287746668,310702,1
2013_05_28_drive_0006_sync_004890,46,C0C3,27.3665,27.637311749274875,0.009847097098827362,312698,1
2013_05_28_drive_0006_sync_004895,46,C0C3,27.3665,28.080673533782495,0.025761927478015423,312232,1
2013_05_28_drive_0006_sync_004900,46,C0C3,27.3665,28.405314303132368,0.03725661337375641,314206,1
2013_05_28_drive_0006_sync_004905,46,C0C3,27.3665,28.717545767640868,0.048188649117946625,322658,1
2013_05_28_drive_0006_sync_004910,46,C0C3,27.3665,28.93176593984302,0.05562052130699158,325365,1
2013_05_28_drive_0006_sync_004915,46,C0C3,27.3665,30.41348111645082,0.10556633025407791,322830,1
2013_05_28_drive_0006_sync_004920,46,C0C3,27.3665,30.349551435208177,0.1034621000289917,319156,1
2013_05_28_drive_0006_sync_004925,47,C0C3,27.3665,30.146002088473132,0.09673267602920532,306622,1
2013_05_28_drive_0006_sync_004930,47,C0C3,27.3665,31.93693572380102,0.15444356203079224,319719,1
2013_05_28_drive_0006_sync_004935,47,C0C3,27.3665,32.809513077802656,0.18139886856079102,318406,1
2013_05_28_drive_0006_sync_004940,47,C0C3,27.3665,33.36674006544214,0.19823995977640152,313222,1
2013_05_28_drive_0006_sync_004945,47,C0C3,27.3665,33.030012173367105,0.18809697031974792,306166,1
2013_05_28_drive_0006_sync_004950,47,C0C3,27.3665,32.259613176091285,0.16449644416570663,305254,1
2013_05_28_drive_0006_sync_004955,47,C0C3,27.3665,31.98700841235221,0.1560101956129074,308661,1
2013_05_28_drive_0006_sync_004960,47,C0C3,27.3665,30.94172558776122,0.12278597801923752,330627,1
2013_05_28_drive_0006_sync_004965,47,C0C3,27.3665,30.549829330586824,0.11003946140408516,328162,1
2013_05_28_drive_0006_sync_004970,47,C0C3,27.3665,30.258090306686384,0.10044395923614502,325442,1
2013_05_28_drive_0006_sync_004975,47,C0C3,27.3665,30.35691485344703,0.10370469093322754,329979,1
2013_05_28_drive_0006_sync_004980,47,C0C3,27.3665,29.648712206158297,0.08009905368089676,331329,1
2013_05_28_drive_0006_sync_004985,47,C0C3,27.3665,30.615588597253637,0.11218967288732529,329095,1
2013_05_28_drive_0006_sync_004990,47,C0C3,27.3665,31.0011357880281,0.12470420449972153,326585,1
2013_05_28_drive_0006_sync_004995,47,C0C3,27.3665,30.979132005815092,0.12399417906999588,322379,1
2013_05_28_drive_0006_sync_005000,47,C0C3,27.3665,31.429973883086472,0.13844238221645355,323903,1
2013_05_28_drive_0006_sync_005005,47,C0C3,27.3665,30.960285089919843,0.12338561937212944,317700,1
2013_05_28_drive_0006_sync_005010,47,C0C3,27.3665,31.459924167221647,0.1393948495388031,307714,1
2013_05_28_drive_0006_sync_005015,47,C0C3,27.3665,30.660651607707987,0.11366048827767372,293364,1
2013_05_28_drive_0006_sync_005020,47,C0C3,27.3665,30.15205648080779,0.09693349152803421,294933,1
2013_05_28_drive_0006_sync_005025,48,C0C3,27.3665,29.647922498747008,0.08007241785526276,294585,1
2013_05_28_drive_0006_sync_005030,48,C0C3,27.3665,27.98894260738882,0.022489887662231922,298978,1
2013_05_28_drive_0006_sync_005035,48,C0C3,27.3665,27.185543350145416,-0.006634300108999014,304959,1
2013_05_28_drive_0006_sync_005040,48,C0C3,27.3665,27.4409806558273,0.002717902767471969,295600,1
2013_05_28_drive_0006_sync_005045,48,C0C3,27.3665,27.926090975693988,0.02024177461862564,282978,1
2013_05_28_drive_0006_sync_005050,48,C0C3,27.3665,28.17698421808951,0.029185844585299492,278869,1
2013_05_28_drive_0006_sync_005055,48,C0C3,27.3665,27.942673679264768,0.020835405215620995,262508,1
2013_05_28_drive_0006_sync_005060,48,C0C3,27.3665,28.069041656020485,0.02534761093556881,251081,1
2013_05_28_drive_0006_sync_005065,48,C0C3,27.3665,28.144045544535004,0.028016168624162674,250397,1
2013_05_28_drive_0006_sync_005070,48,C0C3,27.3665,28.962807046101027,0.056692853569984436,239876,1
2013_05_28_drive_0006_sync_005075,48,C0C3,27.3665,30.827004078377712,0.11907142400741577,227332,1
2013_05_28_drive_0006_sync_005080,48,C0C3,27.3665,30.193708210901146,0.09831392765045166,218581,1
2013_05_28_drive_0006_sync_005085,48,C0C3,27.3665,29.695468969292833,0.08167483657598495,214008,1
2013_05_28_drive_0006_sync_005090,48,C0C3,27.3665,27.645311482449024,0.01013650931417942,211919,1
2013_05_28_drive_0006_sync_005095,48,C0C3,27.3665,25.789429222086177,-0.05935494974255562,197365,1
2013_05_28_drive_0006_sync_005100,48,C0C3,27.3665,22.25028399410657,-0.2069648653268814,199493,1
2013_05_28_drive_0006_sync_005105,48,C0C3,27.3665,19.620119279992743,-0.3327641040086746,188220,1
2013_05_28_drive_0006_sync_005110,48,C0C3,27.3665,17.313589475419473,-0.45782792568206787,186703,1
2013_05_28_drive_0006_sync_005115,48,C0C3,27.3665,17.58978690066514,-0.44200119376182556,190003,1
2013_05_28_drive_0006_sync_005120,48,C0C3,27.3665,17.44835720750922,-0.45007413625717163,191465,1
2013_05_28_drive_0006_sync_005125,49,C0C3,27.3665,19.677850051093753,-0.3298259973526001,205489,1
2013_05_28_drive_0006_sync_005130,49,C0C3,27.3665,23.286162443699805,-0.16146034002304077,214709,1
2013_05_28_drive_0006_sync_005205,49,C0C3,27.3665,24.082943219928307,-0.12781579792499542,255747,1
2013_05_28_drive_0006_sync_005210,49,C0C3,27.3665,24.694579363969677,-0.10273587703704834,254263,1
2013_05_28_drive_0006_sync_005215,49,C0C3,27.3665,25.105030320329682,-0.086251400411129,251934,1
2013_05_28_drive_0006_sync_005220,49,C0C3,27.3665,26.435304113552455,-0.03461924381554127,244588,1
2013_05_28_drive_0006_sync_005225,49,C0C3,27.3665,27.327416439193644,-0.001429174211807549,245320,1
2013_05_28_drive_0006_sync_005230,49,C0C3,27.3665,27.19975612853712,-0.006111630238592625,266628,1
2013_05_28_drive_0006_sync_005235,49,C0C3,27.3665,26.57434866662991,-0.029373222962021828,273270,1
2013_05_28_drive_0006_sync_005240,49,C0C3,27.3665,27.106461221738492,-0.009547516703605652,280183,1
2013_05_28_drive_0006_sync_005245,49,C0C3,27.3665,27.680874699456716,0.011422093026340008,290647,1
2013_05_28_drive_0006_sync_005250,49,C0C3,27.3665,27.22870833553046,-0.005047767423093319,293381,1
2013_05_28_drive_0006_sync_005255,49,C0C3,27.3665,28.084465592230572,0.02589695993810892,289786,1
2013_05_28_drive_0006_sync_005260,49,C0C3,27.3665,28.90440651733293,0.0546744205057621,297329,1
2013_05_28_drive_0006_sync_005265,49,C0C3,27.3665,29.788144931944633,0.08479085564613342,305905,1
2013_05_28_drive_0006_sync_005270,49,C0C3,27.3665,29.88246820879222,0.08795232325792313,305433,1
2013_05_28_drive_0006_sync_005275,49,C0C3,27.3665,29.684318701453236,0.08129927888512611,316262,1
2013_05_28_drive_0006_sync_005280,49,C0C3,27.3665,29.60703823009096,0.0786924734711647,321192,1
2013_05_28_drive_0006_sync_005285,49,C0C3,27.3665,29.486996816504647,0.07462974265217781,323858,1
2013_05_28_drive_0006_sync_005290,49,C0C3,27.3665,29.014035247743802,0.0584600493311882,329871,1
2013_05_28_drive_0006_sync_005295,50,C0C3,27.3665,28.528667219560756,0.04158981144428253,325514,1
2013_05_28_drive_0006_sync_005300,50,C0C3,27.3665,27.88510181344655,0.01877292338758707,325222,1
2013_05_28_drive_0006_sync_005305,50,C0C3,27.3665,27.612751695050598,0.008958046324551105,329150,1
2013_05_28_drive_0006_sync_005310,50,C0C3,27.3665,28.11090883580909,0.026838078163564205,327798,1
2013_05_28_drive_0006_sync_005315,50,C0C3,27.3665,28.734099778968243,0.048764925450086594,323149,1
2013_05_28_drive_0006_sync_005320,50,C0C3,27.3665,30.279142031450007,0.10113945603370667,326096,1
2013_05_28_drive_0006_sync_005325,50,C0C3,27.3665,30.62987670958778,0.11265625804662704,325739,1
2013_05_28_drive_0006_sync_005330,50,C0C3,27.3665,31.038286803843704,0.12590186297893524,329957,1
2013_05_28_drive_0006_sync_005335,50,C0C3,27.3665,30.65564302050659,0.11349711939692497,325764,1
2013_05_28_drive_0006_sync_005340,50,C0C3,27.3665,30.78013881119903,0.11755000054836273,324143,1
2013_05_28_drive_0006_sync_005345,50,C0C3,27.3665,30.99104283610952,0.12437858432531357,318406,1
2013_05_28_drive_0006_sync_005350,50,C0C3,27.3665,31.340716177608755,0.13559845089912415,313403,1
2013_05_28_drive_0006_sync_005355,50,C0C3,27.3665,33.58947169023374,0.20489303767681122,315145,1
2013_05_28_drive_0006_sync_005360,50,C0C3,27.3665,35.47851106615317,0.25960755348205566,317508,1
2013_05_28_drive_0006_sync_005365,50,C0C3,27.3665,35.34225256452539,0.2557595670223236,314521,1
2013_05_28_drive_0006_sync_005370,50,C0C3,27.3665,34.11591264815321,0.22044428437948227,313474,1
2013_05_28_drive_0006_sync_005375,50,C0C3,27.3665,33.17149158303702,0.1923711821436882,311634,1
2013_05_28_drive_0006_sync_005380,50,C0C3,27.3665,32.56222595595979,0.17383326590061188,312315,1
2013_05_28_drive_0006_sync_005385,50,C0C3,27.3665,31.993026365112268,0.15619831532239914,307904,1
2013_05_28_drive_0006_sync_005390,50,C0C3,27.3665,32.31008513508674,0.16605977714061737,300520,1
2013_05_28_drive_0006_sync_005395,51,C0C3,27.3665,31.99832450191939,0.15636390447616577,305067,1
2013_05_28_drive_0006_sync_005400,51,C0C3,27.3665,31.446266609477632,0.13896062970161438,296537,1
2013_05_28_drive_0006_sync_005405,51,C0C3,27.3665,31.68063623983568,0.1463860124349594,296839,1
2013_05_28_drive_0006_sync_005410,51,C0C3,27.3665,31.027916827952797,0.1255677044391632,298081,1
2013_05_28_drive_0006_sync_005415,51,C0C3,27.3665,31.104707568683978,0.12803953886032104,299678,1
2013_05_28_drive_0006_sync_005420,51,C0C3,27.3665,30.607717743225432,0.11193255335092545,306075,1
2013_05_28_drive_0006_sync_005425,51,C0C3,27.3665,29.637579826109498,0.07972350716590881,311963,1
2013_05_28_drive_0006_sync_005430,51,C0C3,27.3665,31.765957039543267,0.14907554537057877,310280,1
2013_05_28_drive_0006_sync_005435,51,C0C3,27.3665,32.852879261127036,0.18271975219249725,298769,1
2013_05_28_drive_0006_sync_005440,51,C0C3,27.3665,32.95757531695213,0.18590150028467178,284704,1
2013_05_28_drive_0006_sync_005445,51,C0C3,27.3665,33.787579669854274,0.21077363193035126,292799,1
2013_05_28_drive_0006_sync_005450,51,C0C3,27.3665,34.043410028321205,0.21831683814525604,290470,1
2013_05_28_drive_0006_sync_005455,51,C0C3,27.3665,34.572224326660354,0.2337309569120407,302096,1
2013_05_28_drive_0006_sync_005460,51,C0C3,27.3665,33.98108639866748,0.2164844498038292,312034,1
2013_05_28_drive_0006_sync_005465,51,C0C3,27.3665,32.60793760518369,0.17523610591888428,318947,1
2013_05_28_drive_0006_sync_005470,51,C0C3,27.3665,32.6348338105844,0.17606060206890106,321545,1
2013_05_28_drive_0006_sync_005475,51,C0C3,27.3665,33.237681926006736,0.19436459243297577,328144,1
2013_05_28_drive_0006_sync_005480,51,C0C3,27.3665,33.5742294956918,0.20443915575742722,324008,1
2013_05_28_drive_0006_sync_005485,51,C0C3,27.3665,32.42532293564779,0.16962005198001862,318254,1
