clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000585,A,1,64819,26.871929563492063,0.08490381178567308,0.9730970766685052,0.8973524544953116,96.93089294433594
2013_05_28_drive_0006_sync_000585,A,2,65905,25.95908065580986,0.07379690162070895,0.9849696635410922,0.9118036403750689,99.57051086425781
2013_05_28_drive_0006_sync_000585,A,3,65324,24.050851991369548,0.03405142010933382,0.988430777716492,0.902826806398235,98.72834014892578
2013_05_28_drive_0006_sync_000585,A,4,65504,23.79403582317073,0.04709090885837042,0.9877413127413127,0.9043160507446222,101.65272521972656
2013_05_28_drive_0006_sync_000590,A,0,64113,26.60468963456285,0.07162966083846367,0.9730970766685052,0.8853971318257032,96.93089294433594
2013_05_28_drive_0006_sync_000590,A,1,63463,25.590902002138773,0.07579455988686412,0.9849696635410922,0.8764478764478765,99.57051086425781
2013_05_28_drive_0006_sync_000590,A,2,62386,24.035662475822047,0.031487661140808365,0.988430777716492,0.8632790954219526,98.72834014892578
2013_05_28_drive_0006_sync_000590,A,3,60863,23.617437540822994,0.0658013804410782,0.9877413127413127,0.8404302261445119,101.65272521972656
2013_05_28_drive_0006_sync_000590,A,4,63380,23.710029173825887,0.06457340565968384,0.9837148372862659,0.8752068394925537,101.99685668945312
2013_05_28_drive_0006_sync_000595,A,0,61979,24.927143324607332,0.07824859352293378,0.9849696635410922,0.8553364589078875,99.57051086425781
2013_05_28_drive_0006_sync_000595,A,1,59342,23.3234328078078,0.031344608359084924,0.988430777716492,0.8194429123000552,98.72834014892578
2013_05_28_drive_0006_sync_000595,A,2,59187,22.981737192882477,0.07874291443985948,0.9877413127413127,0.8164644236072808,101.65272521972656
2013_05_28_drive_0006_sync_000595,A,3,62160,22.73845259578012,0.0680919640281401,0.9837148372862659,0.8573772752344181,101.99685668945312
2013_05_28_drive_0006_sync_000595,A,4,64524,23.146293226138567,0.09825768409314395,0.9860452289023718,0.8902509652509653,98.9217529296875
2013_05_28_drive_0006_sync_000600,A,0,59132,22.500076076779028,0.03325878307207408,0.988430777716492,0.8159128516271373,98.72834014892578
2013_05_28_drive_0006_sync_000600,A,1,58212,22.079744612656842,0.08357287053666984,0.9877413127413127,0.8027854384997242,101.65272521972656
2013_05_28_drive_0006_sync_000600,A,2,61639,21.946037569145663,0.05936279481567075,0.9837148372862659,0.850068946497518,101.99685668945312
2013_05_28_drive_0006_sync_000600,A,3,64039,22.353167758580707,0.08890405782459876,0.9860452289023718,0.8836045228902372,98.9217529296875
2013_05_28_drive_0006_sync_000600,A,4,62264,20.196477944958854,0.07085011506573125,0.9848317705460563,0.8587699944842802,97.77438354492188
2013_05_28_drive_0006_sync_000605,A,0,57834,20.671265555349187,0.07038160512701519,0.9877413127413127,0.7975592939878654,101.65272521972656
2013_05_28_drive_0006_sync_000605,A,1,61105,20.58191755457381,0.06149229669306866,0.9837148372862659,0.8426778819635963,101.99685668945312
2013_05_28_drive_0006_sync_000605,A,2,64152,21.018437246072587,0.09994312148494044,0.9860452289023718,0.8853419746276889,98.9217529296875
2013_05_28_drive_0006_sync_000605,A,3,62771,19.023310853596758,0.07064880674725194,0.9848317705460563,0.865857694429123,97.77438354492188
2013_05_28_drive_0006_sync_000605,A,4,58680,16.7850975093985,0.03998096293793907,0.978723110865968,0.8093215664644237,105.31371307373047
2013_05_28_drive_0006_sync_000610,A,0,63609,20.085286458333336,0.05717355402691782,0.9837148372862659,0.8774682846111418,101.99685668945312
2013_05_28_drive_0006_sync_000610,A,1,65854,20.88337360690699,0.09943787670477122,0.9860452289023718,0.9088665195808053,98.9217529296875
2013_05_28_drive_0006_sync_000610,A,2,63699,19.043782415653816,0.06730236222730124,0.9848317705460563,0.8785714285714286,97.77438354492188
2013_05_28_drive_0006_sync_000610,A,3,60067,17.153510350476566,0.03216609337215681,0.978723110865968,0.8284197462768891,105.31371307373047
2013_05_28_drive_0006_sync_000610,A,4,56021,16.659363602453578,0.021124520399378177,0.9756343077771649,0.7727385548814121,106.12770080566406
2013_05_28_drive_0006_sync_000615,A,0,66032,19.325004971115202,0.0725641775326662,0.9860452289023718,0.9114175399889686,98.9217529296875
2013_05_28_drive_0006_sync_000615,A,1,64678,18.588111579085197,0.08345166126651882,0.9848317705460563,0.892553778268064,97.77438354492188
2013_05_28_drive_0006_sync_000615,A,2,62315,16.500375953638503,0.0369313516761256,0.978723110865968,0.8601075565361279,105.31371307373047
2013_05_28_drive_0006_sync_000615,A,3,58118,16.331668263561326,0.023533002943409764,0.9756343077771649,0.8017926089354661,106.12770080566406
2013_05_28_drive_0006_sync_000615,A,4,65696,17.15763840355431,0.03066485419338738,0.9763513513513513,0.9075979040264754,105.30374145507812
