clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
08_001275_001295_s5,08,block002,11398,28815,90340,11398,28815,90340,36254,28815,65484,47209,28815,54529,55104,28815,46634,63919,28815,37819,76274,28815,25464,11398,28815,90340,36254,119650,65484,47209,225839,54529,55104,336252,46634,63919,524944,37819,76274,870956,25464,42999,168487,58739,42999,168487,58739,50856,168487,50882,57349,168487,44389,62104,168487,39634,68121,168487,33617,79559,168487,22179,42999,168487,58739,50856,269450,50882,57349,372198,44389,62104,471550,39634,68121,638448,33617,79559,946601,22179
08_001300_001320_s5,08,block002,7257,22693,100576,7257,22693,100576,24710,22693,83123,34746,22693,73087,41231,22693,66602,48966,22693,58867,64753,22693,43080,7257,22693,100576,24710,88935,83123,34746,165676,73087,41231,249368,66602,48966,411158,58867,64753,743498,43080,30876,125484,76957,30876,125484,76957,37709,125484,70124,43082,125484,64751,47314,125484,60519,53154,125484,54679,70361,125484,37472,30876,125484,76957,37709,198349,70124,43082,278814,64751,47314,363806,60519,53154,517095,54679,70361,814828,37472
08_001325_001345_s5,08,block002,7726,22015,117659,7726,22015,117659,25509,22015,99876,33265,22015,92120,39366,22015,86019,50614,22015,74771,74770,22015,50615,7726,22015,117659,25509,72475,99876,33265,127553,92120,39366,183369,86019,50614,282846,74771,74770,511133,50615,30172,96423,95213,30172,96423,95213,36057,96423,89328,41383,96423,84002,47137,96423,78248,58084,96423,67301,80655,96423,44730,30172,96423,95213,36057,148412,89328,41383,200801,84002,47137,252618,78248,58084,348544,67301,80655,569206,44730
08_001350_001370_s5,08,block002,7150,15311,124687,7150,15311,124687,25247,15311,106590,36865,15311,94972,46770,15311,85067,62903,15311,68934,88087,15311,43750,7150,15311,124687,25247,61357,106590,36865,116878,94972,46770,176254,85067,62903,291113,68934,88087,585652,43750,31961,86552,99876,31961,86552,99876,41396,86552,90441,50131,86552,81706,58480,86552,73357,72606,86552,59231,92177,86552,39660,31961,86552,99876,41396,139723,90441,50131,195936,81706,58480,254962,73357,72606,372813,59231,92177,660211,39660
08_001375_001395_s5,08,block002,4013,29003,130962,4013,29003,130962,27882,29003,107093,40943,29003,94032,49627,29003,85348,61736,29003,73239,86865,29003,48110,4013,29003,130962,27882,99685,107093,40943,179228,94032,49627,261303,85348,61736,406225,73239,86865,709507,48110,36063,133699,98912,36063,133699,98912,45074,133699,89901,52154,133699,82821,58276,133699,76699,69704,133699,65271,92694,133699,42281,36063,133699,98912,45074,209325,89901,52154,286910,82821,58276,362866,76699,69704,497565,65271,92694,779609,42281
08_001400_001420_s5,08,block002,17506,12268,113954,17506,12268,113954,42498,12268,88962,55769,12268,75691,66091,12268,65369,79994,12268,51466,103793,12268,27667,17506,12268,113954,42498,59123,88962,55769,124591,75691,66091,199126,65369,79994,347837,51466,103793,690557,27667,49614,85876,81846,49614,85876,81846,60113,85876,71347,69198,85876,62262,76381,85876,55079,88442,85876,43018,107130,85876,24330,49614,85876,81846,60113,151364,71347,69198,223644,62262,76381,300433,55079,88442,448608,43018,107130,766900,24330
08_001425_001445_s5,08,block002,2571,29851,125717,2571,29851,125717,24750,29851,103538,38012,29851,90276,47634,29851,80654,61578,29851,66710,79865,29851,48423,2571,29851,125717,24750,101682,103538,38012,177554,90276,47634,255693,80654,61578,399638,66710,79865,707448,48423,33702,136184,94586,33702,136184,94586,42264,136184,86024,50985,136184,77303,58535,136184,69753,67736,136184,60552,83239,136184,45049,33702,136184,94586,42264,207573,86024,50985,281149,77303,58535,355685,69753,67736,492742,60552,83239,779002,45049
08_001450_001470_s5,08,block002,7852,23713,117786,7852,23713,117786,32234,23713,93404,43076,23713,82562,51850,23713,73788,63138,23713,62500,79572,23713,46066,7852,23713,117786,32234,88096,93404,43076,160380,82562,51850,235407,73788,63138,372827,62500,79572,670036,46066,38303,120662,87335,38303,120662,87335,47048,120662,78590,54531,120662,71107,60695,120662,64943,67838,120662,57800,83949,120662,41689,38303,120662,87335,47048,188958,78590,54531,260195,71107,60695,332008,64943,67838,463181,57800,83949,734115,41689
08_001475_001495_s5,08,block002,3994,25821,131767,3994,25821,131767,24917,25821,110844,34915,25821,100846,43186,25821,92575,54522,25821,81239,76360,25821,59401,3994,25821,131767,24917,83133,110844,34915,144166,100846,43186,204866,92575,54522,317117,81239,76360,574575,59401,30488,110916,105273,30488,110916,105273,38599,110916,97162,45556,110916,90205,51187,110916,84574,61873,110916,73888,81331,110916,54430,30488,110916,105273,38599,167204,97162,45556,224211,90205,51187,282893,84574,61873,390918,73888,81331,641802,54430
08_001500_001520_s5,08,block003,5829,12205,124080,5829,12205,124080,20365,12205,109544,28554,12205,101355,34496,12205,95413,42401,12205,87508,59362,12205,70547,5829,12205,124080,20365,47911,109544,28554,86814,101355,34496,126606,95413,42401,200884,87508,59362,371658,70547,24956,65370,104953,24956,65370,104953,31331,65370,98578,36038,65370,93871,40039,65370,89870,47887,65370,82022,63180,65370,66729,24956,65370,104953,31331,102134,98578,36038,139989,93871,40039,178559,89870,47887,250382,82022,63180,419236,66729
08_001525_001545_s5,08,block003,10503,22642,121884,10503,22642,121884,31558,22642,100829,41646,22642,90741,48479,22642,83908,59055,22642,73332,78279,22642,54108,10503,22642,121884,31558,88359,100829,41646,156607,90741,48479,226441,83908,59055,353122,73332,78279,624967,54108,37896,120945,94491,37896,120945,94491,44857,120945,87530,50609,120945,81778,56043,120945,76344,65844,120945,66543,82161,120945,50226,37896,120945,94491,44857,183865,87530,50609,249646,81778,56043,316021,76344,65844,433475,66543,82161,691061,50226
08_001550_001570_s5,08,block003,13450,13648,125164,13450,13648,125164,32445,13648,106169,42235,13648,96379,49377,13648,89237,59360,13648,79254,77699,13648,60915,13450,13648,125164,32445,54349,106169,42235,100807,96379,49377,150686,89237,59360,255390,79254,77699,483282,60915,37953,74519,100661,37953,74519,100661,45495,74519,93119,51371,74519,87243,56552,74519,82062,65918,74519,72696,81319,74519,57295,37953,74519,100661,45495,118511,93119,51371,167706,87243,56552,222753,82062,65918,322142,72696,81319,541205,57295
08_001575_001595_s5,08,block003,15586,11492,117564,15586,11492,117564,37619,11492,95531,45467,11492,87683,50948,11492,82202,59923,11492,73227,75809,11492,57341,15586,11492,117564,37619,55518,95531,45467,124579,87683,50948,205972,82202,59923,368304,73227,75809,758381,57341,41999,83471,91151,41999,83471,91151,47789,83471,85361,52654,83471,80496,57395,83471,75755,65437,83471,67713,78958,83471,54192,41999,83471,91151,47789,154215,85361,52654,233835,80496,57395,318479,75755,65437,482290,67713,78958,858542,54192
08_001600_001620_s5,08,block003,14023,7181,127094,14023,7181,127094,44391,7181,96726,55619,7181,85498,62759,7181,78358,71768,7181,69349,89372,7181,51745,14023,7181,127094,44391,37005,96726,55619,97805,85498,62759,171061,78358,71768,319576,69349,89372,693691,51745,50743,60830,90374,50743,60830,90374,58482,60830,82635,64573,60830,76544,69453,60830,71664,77495,60830,63622,93439,60830,47678,50743,60830,90374,58482,124107,82635,64573,195947,76544,69453,273076,71664,77495,423406,63622,93439,800608,47678
08_001625_001645_s5,08,block003,12259,21299,148380,12259,21299,148380,48011,21299,112628,66205,21299,94434,78133,21299,82506,93845,21299,66794,115937,21299,44702,12259,21299,148380,48011,97010,112628,66205,188029,94434,78133,283841,82506,93845,453682,66794,115937,788578,44702,58355,136026,102284,58355,136026,102284,71283,136026,89356,81564,136026,79075,89642,136026,70997,101215,136026,59424,120881,136026,39758,58355,136026,102284,71283,224291,89356,81564,315695,79075,89642,404868,70997,101215,555781,59424,120881,871524,39758
08_001650_001670_s5,08,block003,16959,19725,159401,16959,19725,159401,53654,19725,122706,71924,19725,104436,83515,19725,92845,97917,19725,78443,119631,19725,56729,16959,19725,159401,53654,90802,122706,71924,182326,104436,83515,281695,92845,97917,456541,78443,119631,798902,56729,63316,128589,113044,63316,128589,113044,77180,128589,99180,86424,128589,89936,93719,128589,82641,105817,128589,70543,123827,128589,52533,63316,128589,113044,77180,219222,99180,86424,312563,89936,93719,403676,82641,105817,560537,70543,123827,881198,52533
08_001675_001695_s5,08,block003,14199,17477,168519,14199,17477,168519,49496,17477,133222,70078,17477,112640,83317,17477,99401,99387,17477,83331,124507,17477,58211,14199,17477,168519,49496,88545,133222,70078,190810,112640,83317,300146,99401,99387,486574,83331,124507,848673,58211,60813,134780,121905,60813,134780,121905,76090,134780,106628,86749,134780,95969,95388,134780,87330,106937,134780,75781,131708,134780,51010,60813,134780,121905,76090,234326,106628,86749,334972,95969,95388,431178,87330,106937,600396,75781,131708,935432,51010
08_001700_001720_s5,08,block003,12588,22694,133117,12588,22694,133117,43110,22694,102595,59750,22694,85955,70008,22694,75697,81761,22694,63944,102330,22694,43375,12588,22694,133117,43110,102053,102595,59750,210439,85955,70008,324333,75697,81761,516463,63944,102330,831973,43375,53111,154564,92594,53111,154564,92594,64510,154564,81195,72818,154564,72887,78838,154564,66867,88073,154564,57632,106201,154564,39504,53111,154564,92594,64510,256882,81195,72818,362388,72887,78838,463754,66867,88073,620928,57632,106201,906415,39504
08_001725_001745_s5,08,block003,14088,12862,112620,14088,12862,112620,41571,12862,85137,53689,12862,73019,61360,12862,65348,71141,12862,55567,88107,12862,38601,14088,12862,112620,41571,75774,85137,53689,161478,73019,61360,255810,65348,71141,428507,55567,88107,763133,38601,48971,113956,77737,48971,113956,77737,57296,113956,69412,63436,113956,63272,68562,113956,58146,76657,113956,50051,91702,113956,35006,48971,113956,77737,57296,197929,69412,63436,288439,63272,68562,379798,58146,76657,531421,50051,91702,842511,35006
08_001750_001770_s5,08,block003,13392,21556,113811,13392,21556,113811,45210,21556,81993,63495,21556,63708,73120,21556,54083,84877,21556,42326,102173,21556,25030,13392,21556,113811,45210,128013,81993,63495,273741,63708,73120,420600,54083,84877,675460,42326,102173,1183033,25030,56585,200224,70618,56585,200224,70618,68275,200224,58928,75658,200224,51545,81780,200224,45423,91115,200224,36088,105623,200224,21580,56585,200224,70618,68275,335106,58928,75658,470368,51545,81780,603194,45423,91115,838134,36088,105623,1290060,21580
08_001775_001795_s5,08,block003,10935,35198,113441,10935,35198,113441,44437,35198,79939,64700,35198,59676,74661,35198,49715,86482,35198,37894,102713,35198,21663,10935,35198,113441,44437,177293,79939,64700,335402,59676,74661,487941,49715,86482,736256,37894,102713,1169709,21663,56805,257457,67571,56805,257457,67571,69975,257457,54401,77412,257457,46964,83801,257457,40575,92214,257457,32162,105678,257457,18698,56805,257457,67571,69975,399745,54401,77412,538042,46964,83801,668409,40575,92214,880083,32162,105678,1259201,18698
08_001800_001820_s5,08,block003,11892,26508,79493,11892,26508,79493,35913,26508,55472,46148,26508,45237,52278,26508,39107,59210,26508,32175,71132,26508,20253,11892,26508,79493,35913,108055,55472,46148,207815,45237,52278,316157,39107,59210,525072,32175,71132,952804,20253,42588,150380,48797,42588,150380,48797,48979,150380,42406,53906,150380,37479,57509,150380,33876,63216,150380,28169,73714,150380,17671,42588,150380,48797,48979,247340,42406,53906,352110,37479,57509,461739,33876,63216,656905,28169,73714,1050850,17671
08_001825_001845_s5,08,block003,8326,26328,74541,8326,26328,74541,25811,26328,57056,35395,26328,47472,41091,26328,41776,47009,26328,35858,60502,26328,22365,8326,26328,74541,25811,99486,57056,35395,188732,47472,41091,283916,41776,47009,452228,35858,60502,777295,22365,31956,139624,50911,31956,139624,50911,38245,139624,44622,42494,139624,40373,45709,139624,37158,49980,139624,32887,63464,139624,19403,31956,139624,50911,38245,224305,44622,42494,314446,40373,45709,402823,37158,49980,558402,32887,63464,848712,19403
08_001850_001870_s5,08,block003,4941,27060,101772,4941,27060,101772,29054,27060,77659,41166,27060,65547,49484,27060,57229,62844,27060,43869,79459,27060,27254,4941,27060,101772,29054,98908,77659,41166,182284,65547,49484,268385,57229,62844,424678,43869,79459,752209,27254,36478,133099,70235,36478,133099,70235,44453,133099,62260,52221,133099,54492,58845,133099,47868,70920,133099,35793,82056,133099,24657,36478,133099,70235,44453,213260,62260,52221,295151,54492,58845,376936,47868,70920,516794,35793,82056,838257,24657
08_001875_001895_s5,08,block003,9425,21538,83943,9425,21538,83943,33526,21538,59842,44017,21538,49351,50642,21538,42726,59787,21538,33581,73647,21538,19721,9425,21538,83943,33526,102582,59842,44017,207751,49351,50642,320213,42726,59787,522022,33581,73647,927148,19721,40071,151976,53297,40071,151976,53297,46963,151976,46405,52587,151976,40781,57425,151976,35943,64857,151976,28511,76387,151976,16981,40071,151976,53297,46963,252953,46405,52587,358263,40781,57425,462573,35943,64857,648985,28511,76387,1010471,16981
08_001900_001920_s5,08,block003,4284,25165,60350,4284,25165,60350,19789,25165,44845,29019,25165,35615,34857,25165,29777,40365,25165,24269,48904,25165,15730,4284,25165,60350,19789,96841,44845,29019,184042,35615,34857,277911,29777,40365,439430,24269,48904,744666,15730,25569,139323,39065,25569,139323,39065,31826,139323,32808,36369,139323,28265,39303,139323,25331,43267,139323,21367,50731,139323,13903,25569,139323,39065,31826,222158,32808,36369,309195,28265,39303,394377,25331,43267,538480,21367,50731,807811,13903
08_001925_001945_s5,08,block003,3154,12195,77064,3154,12195,77064,13414,12195,66804,21236,12195,58982,26667,12195,53551,33353,12195,46865,47657,12195,32561,3154,12195,77064,13414,45859,66804,21236,87766,58982,26667,134427,53551,33353,222833,46865,47657,409781,32561,17778,64732,62440,17778,64732,62440,24010,64732,56208,28277,64732,51941,31594,64732,48624,37690,64732,42528,50234,64732,29984,17778,64732,62440,24010,106104,56208,28277,150842,51941,31594,196733,48624,37690,282271,42528,50234,451590,29984
08_001950_001970_s5,08,block003,6418,5501,86690,6418,5501,86690,15673,5501,77435,21490,5501,71618,26161,5501,66947,32131,5501,60977,47165,5501,45943,6418,5501,86690,15673,25298,77435,21490,55749,71618,26161,91611,66947,32131,161561,60977,47165,310846,45943,18655,38041,74453,18655,38041,74453,23481,38041,69627,27492,38041,65616,30627,38041,62481,36477,38041,56631,50895,38041,42213,18655,38041,74453,23481,69274,69627,27492,103793,65616,30627,140273,62481,36477,209277,56631,50895,344909,42213
08_001975_001995_s5,08,block003,7754,7453,101455,7754,7453,101455,18879,7453,90330,26761,7453,82448,32656,7453,76553,41820,7453,67389,60077,7453,49132,7754,7453,101455,18879,34560,90330,26761,69930,82448,32656,109150,76553,41820,185252,67389,60077,335855,49132,22918,49341,86291,22918,49341,86291,29363,49341,79846,34396,49341,74813,39219,49341,69990,47380,49341,61829,64124,49341,45085,22918,49341,86291,29363,84266,79846,34396,122127,74813,39219,161680,69990,47380,233636,61829,64124,365922,45085
08_002000_002020_s5,08,block004,9222,9034,94571,9222,9034,94571,23649,9034,80144,33106,9034,70687,40480,9034,63313,48990,9034,54803,62265,9034,41528,9222,9034,94571,23649,39826,80144,33106,79142,70687,40480,121408,63313,48990,198391,54803,62265,371044,41528,28583,56529,75210,28583,56529,75210,36435,56529,67358,42462,56529,61331,46828,56529,56965,53188,56529,50605,64724,56529,39069,28583,56529,75210,36435,94516,67358,42462,135005,61331,46828,174908,56965,53188,250255,50605,64724,409221,39069
08_002025_002045_s5,08,block004,8345,10632,89934,8345,10632,89934,21475,10632,76804,29775,10632,68504,36013,10632,62266,43615,10632,54664,56488,10632,41791,8345,10632,89934,21475,42344,76804,29775,82765,68504,36013,128066,62266,43615,217668,54664,56488,404341,41791,25989,59630,72290,25989,59630,72290,32517,59630,65762,37723,59630,60556,41841,59630,56438,47079,59630,51200,59361,59630,38918,25989,59630,72290,32517,99581,65762,37723,143758,60556,41841,190301,56438,47079,274218,51200,59361,447677,38918
08_002050_002070_s5,08,block004,4786,10636,92870,4786,10636,92870,15759,10636,81897,21963,10636,75693,26419,10636,71237,32981,10636,64675,48843,10636,48813,4786,10636,92870,15759,38644,81897,21963,74094,75693,26419,113865,71237,32981,191345,64675,48843,340298,48813,18878,53687,78778,18878,53687,78778,23989,53687,73667,27665,53687,69991,31088,53687,66568,37992,53687,59664,52085,53687,45571,18878,53687,78778,23989,88772,73667,27665,127636,69991,31088,168830,66568,37992,240207,59664,52085,374508,45571
08_002075_002095_s5,08,block004,6525,12074,86998,6525,12074,86998,20048,12074,73475,25863,12074,67660,29131,12074,64392,34292,12074,59231,45969,12074,47554,6525,12074,86998,20048,46399,73475,25863,88945,67660,29131,131829,64392,34292,205518,59231,45969,329339,47554,23721,67576,69802,23721,67576,69802,27402,67576,66121,30172,67576,63351,32779,67576,60744,38094,67576,55429,48774,67576,44749,23721,67576,69802,27402,106739,66121,30172,146157,63351,32779,185437,60744,38094,247117,55429,48774,359168,44749
08_002100_002120_s5,08,block004,5205,5503,75465,5205,5503,75465,15950,5503,64720,23178,5503,57492,27417,5503,53253,33316,5503,47354,45086,5503,35584,5205,5503,75465,15950,27464,64720,23178,61032,57492,27417,99057,53253,33316,172655,47354,45086,330929,35584,20102,44017,60568,20102,44017,60568,25211,44017,55459,28629,44017,52041,31684,44017,48986,37308,44017,43362,47931,44017,32739,20102,44017,60568,25211,76972,55459,28629,112937,52041,31684,151434,48986,37308,224466,43362,47931,369091,32739
08_002125_002145_s5,08,block004,8841,11378,55505,8841,11378,55505,17546,11378,46800,22770,11378,41576,26362,11378,37984,31005,11378,33341,39841,11378,24505,8841,11378,55505,17546,44655,46800,22770,85291,41576,26362,126413,37984,31005,201044,33341,39841,363625,24505,20511,63602,43835,20511,63602,43835,24485,63602,39861,27363,63602,36983,29748,63602,34598,34290,63602,30056,41530,63602,22816,20511,63602,43835,24485,101865,39861,27363,140082,36983,29748,179340,34598,34290,251703,30056,41530,401151,22816
08_002150_002170_s5,08,block004,7350,5246,76229,7350,5246,76229,17753,5246,65826,22499,5246,61080,26642,5246,56937,32941,5246,50638,44262,5246,39317,7350,5246,76229,17753,24589,65826,22499,54663,61080,26642,87859,56937,32941,153981,50638,44262,330653,39317,20670,38700,62909,20670,38700,62909,24304,38700,59275,28028,38700,55551,31305,38700,52274,36990,38700,46589,46670,38700,36909,20670,38700,62909,24304,67834,59275,28028,99691,55551,31305,134466,52274,36990,203823,46589,46670,376435,36909
08_002175_002195_s5,08,block004,4589,11891,72063,4589,11891,72063,13966,11891,62686,19994,11891,56658,24144,11891,52508,29352,11891,47300,39774,11891,36878,4589,11891,72063,13966,46077,62686,19994,87307,56658,24144,134249,52508,29352,233286,47300,39774,455088,36878,17244,64322,59408,17244,64322,59408,21902,64322,54750,25235,64322,51417,27972,64322,48680,32755,64322,43897,42527,64322,34125,17244,64322,59408,21902,104985,54750,25235,151432,51417,27972,203194,48680,32755,304561,43897,42527,504017,34125
08_002200_002220_s5,08,block004,6437,11626,79923,6437,11626,79923,16897,11626,69463,21921,11626,64439,26393,11626,59967,35613,11626,50747,51317,11626,35043,6437,11626,79923,16897,50274,69463,21921,99486,64439,26393,154339,59967,35613,260499,50747,51317,492194,35043,19754,73452,66606,19754,73452,66606,23829,73452,62531,28041,73452,58319,32762,73452,53598,41512,73452,44848,54319,73452,32041,19754,73452,66606,23829,121331,62531,28041,173943,58319,32762,229450,53598,41512,335065,44848,54319,545007,32041
