clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
scene-0925_CAM_FRONT_50ae7fb9_28993b0f,scene-0925,scene-0925,223,472,12528,223,472,12528,551,472,12200,1439,472,11312,2705,472,10046,4084,472,8667,5936,472,6815,223,472,12528,551,1210,12200,1439,2142,11312,2705,3454,10046,4084,6877,8667,5936,19091,6815,806,1839,11945,806,1839,11945,1835,1839,10916,2964,1839,9787,3785,1839,8966,4701,1839,8050,6405,1839,6346,806,1839,11945,1835,2818,10916,2964,3955,9787,3785,5567,8966,4701,10203,8050,6405,21861,6346
scene-0925_CAM_FRONT_5d09f3c4_03479e99,scene-0925,scene-0925,336,342,11756,336,342,11756,906,342,11186,1419,342,10673,1822,342,10270,2383,342,9709,3772,342,8320,336,342,11756,906,911,11186,1419,1756,10673,1822,3133,10270,2383,6051,9709,3772,12830,8320,1170,1476,10922,1170,1476,10922,1657,1476,10435,1948,1476,10144,2261,1476,9831,2836,1476,9256,4115,1476,7977,1170,1476,10922,1657,2481,10435,1948,3715,10144,2261,5268,9831,2836,8296,9256,4115,14695,7977
scene-0925_CAM_FRONT_66725604_e6b2fa45,scene-0925,scene-0925,315,446,11990,315,446,11990,1020,446,11285,2050,446,10255,2892,446,9413,3826,446,8479,5551,446,6754,315,446,11990,1020,1164,11285,2050,2272,10255,2892,3977,9413,3826,8034,8479,5551,18864,6754,1487,1861,10818,1487,1861,10818,2446,1861,9859,3131,1861,9174,3618,1861,8687,4352,1861,7953,6001,1861,6304,1487,1861,10818,2446,3135,9859,3131,4653,9174,3618,6783,8687,4352,11288,7953,6001,21430,6304
scene-0925_CAM_FRONT_bbe84595_dd673198,scene-0925,scene-0925,898,916,10325,898,916,10325,2393,916,8830,3747,916,7476,4884,916,6339,6283,916,4940,7838,916,3385,898,916,10325,2393,2454,8830,3747,4923,7476,4884,8577,6339,6283,15478,4940,7838,28861,3385,3096,4143,8127,3096,4143,8127,4377,4143,6846,5219,4143,6004,5968,4143,5255,6905,4143,4318,8142,4143,3081,3096,4143,8127,4377,6925,6846,5219,9891,6004,5968,13579,5255,6905,20634,4318,8142,30359,3081
scene-0925_CAM_FRONT_be34a4c9_2bdb1731,scene-0925,scene-0925,824,365,5404,824,365,5404,1824,365,4404,2404,365,3824,2948,365,3280,3627,365,2601,4957,365,1271,824,365,5404,1824,839,4404,2404,1489,3824,2948,2420,3280,3627,4289,2601,4957,6745,1271,2189,1202,4039,2189,1202,4039,2717,1202,3511,3077,1202,3151,3440,1202,2788,4163,1202,2065,5150,1202,1078,2189,1202,4039,2717,1876,3511,3077,2660,3151,3440,3656,2788,4163,5094,2065,5150,6951,1078
scene-0925_CAM_FRONT_e6fcfc5c_56b595dc,scene-0925,scene-0925,156,384,12597,156,384,12597,541,384,12212,1171,384,11582,2411,384,10342,3376,384,9377,5268,384,7485,156,384,12597,541,955,12212,1171,1660,11582,2411,2778,10342,3376,6198,9377,5268,16968,7485,870,1430,11883,870,1430,11883,1518,1430,11235,2602,1430,10151,3168,1430,9585,4035,1430,8718,5706,1430,7047,870,1430,11883,1518,2234,11235,2602,3231,10151,3168,4986,9585,4035,9378,8718,5706,19357,7047
scene-0926_CAM_FRONT_45eda670_78989332,scene-0926,scene-0926,1490,279,10938,1490,279,10938,2537,279,9891,3007,279,9421,3441,279,8987,4069,279,8359,5743,279,6685,1490,279,10938,2537,708,9891,3007,1671,9421,3441,3404,8987,4069,8352,8359,5743,19931,6685,2884,1219,9544,2884,1219,9544,3270,1219,9158,3561,1219,8867,3908,1219,8520,4603,1219,7825,6215,1219,6213,2884,1219,9544,3270,2398,9158,3561,4081,8867,3908,6704,8520,4603,12068,7825,6215,21882,6213
scene-0926_CAM_FRONT_7c4bfd7a_d11e40fe,scene-0926,scene-0926,1592,686,11060,1592,686,11060,3635,686,9017,4600,686,8052,5308,686,7344,5992,686,6660,6901,686,5751,1592,686,11060,3635,1695,9017,4600,3245,8052,5308,6059,7344,5992,12551,6660,6901,24464,5751,4307,2616,8345,4307,2616,8345,5020,2616,7632,5459,2616,7193,5845,2616,6807,6322,2616,6330,7143,2616,5509,4307,2616,8345,5020,4454,7632,5459,7092,7193,5845,10549,6807,6322,16691,6330,7143,26720,5509
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,scene-0926,357,194,6272,357,194,6272,1395,194,5234,2320,194,4309,2907,194,3722,3380,194,3249,4229,194,2400,357,194,6272,1395,576,5234,2320,1099,4309,2907,1969,3722,3380,4088,3249,4229,6444,2400,1794,879,4835,1794,879,4835,2637,879,3992,3016,879,3613,3268,879,3361,3676,879,2953,4369,879,2260,1794,879,4835,2637,1522,3992,3016,2286,3613,3268,3427,3361,3676,5213,2953,4369,6819,2260
scene-0926_CAM_FRONT_8a05f7a2_26d153ce,scene-0926,scene-0926,1848,843,12250,1848,843,12250,3871,843,10227,4868,843,9230,5874,843,8224,7465,843,6633,9974,843,4124,1848,843,12250,3871,2394,10227,4868,4938,9230,5874,9629,8224,7465,19918,6633,9974,37466,4124,4460,3764,9638,4460,3764,9638,5392,3764,8706,6188,3764,7910,7071,3764,7027,8353,3764,5745,10420,3764,3678,4460,3764,9638,5392,6817,8706,6188,11215,7910,7071,16787,7027,8353,26347,5745,10420,39558,3678
scene-0926_CAM_FRONT_91a161db_1998255a,scene-0926,scene-0926,2855,764,11339,2855,764,11339,4326,764,9868,5528,764,8666,6827,764,7367,8675,764,5519,11156,764,3038,2855,764,11339,4326,2246,9868,5528,4991,8666,6827,10061,7367,8675,20709,5519,11156,34909,3038,5004,3649,9190,5004,3649,9190,6175,3649,8019,7209,3649,6985,8249,3649,5945,9625,3649,4569,11521,3649,2673,5004,3649,9190,6175,6988,8019,7209,11777,6985,8249,17553,5945,9625,27110,4569,11521,35762,2673
scene-0926_CAM_FRONT_cc8d4c54_6742957c,scene-0926,scene-0926,3463,733,9809,3463,733,9809,5327,733,7945,6485,733,6787,7477,733,5795,8691,733,4581,10768,733,2504,3463,733,9809,5327,2042,7945,6485,4460,6787,7477,8452,5795,8691,17640,4581,10768,30002,2504,5993,3166,7279,5993,3166,7279,6982,3166,6290,7737,3166,5535,8436,3166,4836,9417,3166,3855,11051,3166,2221,5993,3166,7279,6982,5885,6290,7737,9718,5535,8436,14402,4836,9417,23053,3855,11051,30800,2221
scene-0926_CAM_FRONT_e1f394c2_b703e37c,scene-0926,scene-0926,2352,301,8873,2352,301,8873,3268,301,7957,3902,301,7323,4662,301,6563,5696,301,5529,7428,301,3797,2352,301,8873,3268,897,7957,3902,1973,7323,4662,4374,6563,5696,10717,5529,7428,23095,3797,3635,1440,7590,3635,1440,7590,4255,1440,6970,4881,1440,6344,5460,1440,5765,6291,1440,4934,7720,1440,3505,3635,1440,7590,4255,2771,6970,4881,5098,6344,5460,8394,5765,6291,15105,4934,7720,24502,3505
scene-0926_CAM_FRONT_e31dad83_70308748,scene-0926,scene-0926,1479,214,8125,1479,214,8125,2657,214,6947,3280,214,6324,3882,214,5722,4581,214,5023,5621,214,3983,1479,214,8125,2657,673,6947,3280,1439,6324,3882,3165,5722,4581,7676,5023,5621,15372,3983,3031,1207,6573,3031,1207,6573,3603,1207,6001,4060,1207,5544,4437,1207,5167,4963,1207,4641,5850,1207,3754,3031,1207,6573,3603,2099,6001,4060,3610,5544,4437,5988,5167,4963,10511,4641,5850,16409,3754
scene-0927_CAM_FRONT_39685006_f6c8351e,scene-0927,scene-0927,2045,2013,10649,2045,2013,10649,3321,2013,9373,4347,2013,8347,5525,2013,7169,7484,2013,5210,10433,2013,2261,2045,2013,10649,3321,4969,9373,4347,9207,8347,5525,15424,7169,7484,26983,5210,10433,45843,2261,3858,7631,8836,3858,7631,8836,4917,7631,7777,5960,7631,6734,7024,7631,5670,8674,7631,4020,10772,7631,1922,3858,7631,8836,4917,12245,7777,5960,17367,6734,7024,23672,5670,8674,34074,4020,10772,48304,1922
scene-0927_CAM_FRONT_3a9bf178_34f1c80e,scene-0927,scene-0927,2194,1231,10616,2194,1231,10616,3547,1231,9263,4492,1231,8318,5365,1231,7445,6898,1231,5912,9448,1231,3362,2194,1231,10616,3547,3025,9263,4492,5738,8318,5365,10532,7445,6898,21426,5912,9448,38282,3362,4028,4575,8782,4028,4575,8782,4918,4575,7892,5660,4575,7150,6483,4575,6327,7946,4575,4864,9763,4575,3047,4028,4575,8782,4918,7816,7892,5660,12133,7150,6483,17911,6327,7946,28075,4864,9763,40315,3047
scene-0927_CAM_FRONT_3ca673f7_89897ce7,scene-0927,scene-0927,304,83,4021,304,83,4021,1234,83,3091,2093,83,2232,2649,83,1676,3260,83,1065,4010,83,315,304,83,4021,1234,235,3091,2093,535,2232,2649,1077,1676,3260,2485,1065,4010,4670,315,1543,376,2782,1543,376,2782,2348,376,1977,2764,376,1561,3113,376,1212,3624,376,701,4068,376,257,1543,376,2782,2348,748,1977,2764,1250,1561,3113,1985,1212,3624,3235,701,4068,4751,257
scene-0927_CAM_FRONT_4ef4a5d9_0d9c4c2d,scene-0927,scene-0927,1325,493,8685,1325,493,8685,2474,493,7536,3267,493,6743,4036,493,5974,4912,493,5098,6563,493,3447,1325,493,8685,2474,1408,7536,3267,3145,6743,4036,6117,5974,4912,12897,5098,6563,26065,3447,3019,2560,6991,3019,2560,6991,3699,2560,6311,4191,2560,5819,4700,2560,5310,5470,2560,4540,7048,2560,2962,3019,2560,6991,3699,4514,6311,4191,7117,5819,4700,10754,5310,5470,17469,4540,7048,28368,2962
scene-0927_CAM_FRONT_5d785cd9_f4e02ed6,scene-0927,scene-0927,2800,744,9638,2800,744,9638,3993,744,8445,4734,744,7704,5515,744,6923,6527,744,5911,8022,744,4416,2800,744,9638,3993,2147,8445,4734,4414,7704,5515,8092,6923,6527,16801,5911,8022,30243,4416,4439,3391,7999,4439,3391,7999,5149,3391,7289,5729,3391,6709,6265,3391,6173,7021,3391,5417,8373,3391,4065,4439,3391,7999,5149,5864,7289,5729,9210,6709,6265,13761,6173,7021,22107,5417,8373,31886,4065
scene-0927_CAM_FRONT_699b319a_0c6c611c,scene-0927,scene-0927,1206,681,4540,1206,681,4540,2475,681,3271,3198,681,2548,3785,681,1961,4498,681,1248,5289,681,457,1206,681,4540,2475,1538,3271,3198,2633,2548,3785,4442,1961,4498,8328,1248,5289,14713,457,2851,2155,2895,2851,2155,2895,3497,2155,2249,3893,2155,1853,4289,2155,1457,4859,2155,887,5434,2155,312,2851,2155,2895,3497,3264,2249,3893,4916,1853,4289,6876,1457,4859,10442,887,5434,15441,312
scene-0927_CAM_FRONT_b010e143_486730ca,scene-0927,scene-0927,2522,239,7316,2522,239,7316,3860,239,5978,4407,239,5431,4881,239,4957,5695,239,4143,7267,239,2571,2522,239,7316,3860,635,5978,4407,1739,5431,4881,4345,4957,5695,11008,4143,7267,23700,2571,4254,928,5584,4254,928,5584,4644,928,5194,4990,928,4848,5442,928,4396,6351,928,3487,7476,928,2362,4254,928,5584,4644,2233,5194,4990,4873,4848,5442,8316,4396,6351,15130,3487,7476,25646,2362
scene-0927_CAM_FRONT_ceb32049_c485bc17,scene-0927,scene-0927,1010,1074,10649,1010,1074,10649,2075,1074,9584,2904,1074,8755,3875,1074,7784,5163,1074,6496,7441,1074,4218,1010,1074,10649,2075,2600,9584,2904,4846,8755,3875,8591,7784,5163,17802,6496,7441,37248,4218,2498,4019,9161,2498,4019,9161,3366,4019,8293,4157,4019,7502,4865,4019,6794,5788,4019,5871,8020,4019,3639,2498,4019,9161,3366,6702,8293,4157,9951,7502,4865,14930,6794,5788,24574,5871,8020,40590,3639
scene-0928_CAM_FRONT_20a96478_8a383a92,scene-0928,scene-0928,684,905,11152,684,905,11152,2590,905,9246,3978,905,7858,4975,905,6861,6168,905,5668,8111,905,3725,684,905,11152,2590,2001,9246,3978,3367,7858,4975,5366,6861,6168,11607,5668,8111,23655,3725,3230,2939,8606,3230,2939,8606,4461,2939,7375,5256,2939,6580,5914,2939,5922,6824,2939,5012,8487,2939,3349,3230,2939,8606,4461,4333,7375,5256,6094,6580,5914,9237,5922,6824,15669,5012,8487,25077,3349
scene-0928_CAM_FRONT_512e7eaa_7e06e46c,scene-0928,scene-0928,659,91,7401,659,91,7401,1990,91,6070,3222,91,4838,3928,91,4132,4841,91,3219,5654,91,2406,659,91,7401,1990,200,6070,3222,385,4838,3928,752,4132,4841,2501,3219,5654,5995,2406,2527,277,5533,2527,277,5533,3585,277,4475,4122,277,3938,4669,277,3391,5220,277,2840,5775,277,2285,2527,277,5533,3585,531,4475,4122,918,3938,4669,1729,3391,5220,3625,2840,5775,6410,2285
scene-0928_CAM_FRONT_718a63b0_b1e7b23a,scene-0928,scene-0928,1848,269,12827,1848,269,12827,2941,269,11734,3310,269,11365,3673,269,11002,4213,269,10462,5464,269,9211,1848,269,12827,2941,799,11734,3310,1857,11365,3673,4486,11002,4213,10455,10462,5464,22665,9211,3242,1445,11433,3242,1445,11433,3547,1445,11128,3815,1445,10860,4112,1445,10563,4627,1445,10048,5804,1445,8871,3242,1445,11433,3547,2710,11128,3815,5193,10860,4112,8426,10563,4627,14236,10048,5804,24892,8871
scene-0928_CAM_FRONT_7723b0a5_0cb0b2de,scene-0928,scene-0928,1996,897,15242,1996,897,15242,4108,897,13130,5208,897,12030,6078,897,11160,7131,897,10107,9290,897,7948,1996,897,15242,4108,1994,13130,5208,3899,12030,6078,7602,11160,7131,18196,10107,9290,41878,7948,4810,2933,12428,4810,2933,12428,5720,2933,11518,6330,2933,10908,6913,2933,10325,7817,2933,9421,9762,2933,7476,4810,2933,12428,5720,5309,11518,6330,8912,10908,6913,14481,10325,7817,26148,9421,9762,45391,7476
scene-0928_CAM_FRONT_8dffb9bb_4b1b6413,scene-0928,scene-0928,1482,675,13099,1482,675,13099,3050,675,11531,3923,675,10658,4515,675,10066,5185,675,9396,6328,675,8253,1482,675,13099,3050,1472,11531,3923,2623,10658,4515,5096,10066,5185,11239,9396,6328,25078,8253,3579,2129,11002,3579,2129,11002,4287,2129,10294,4649,2129,9932,5020,2129,9561,5620,2129,8961,6582,2129,7999,3579,2129,11002,4287,3463,10294,4649,5818,9932,5020,8993,9561,5620,15649,8961,6582,27339,7999
scene-0928_CAM_FRONT_baf7925d_c3dcf31b,scene-0928,scene-0928,2355,782,11818,2355,782,11818,3906,782,10267,4518,782,9655,5211,782,8962,6093,782,8080,8108,782,6065,2355,782,11818,3906,2138,10267,4518,4378,9655,5211,8721,8962,6093,18338,8080,8108,36174,6065,4337,3647,9836,4337,3647,9836,4905,3647,9268,5394,3647,8779,5888,3647,8285,6729,3647,7444,8633,3647,5540,4337,3647,9836,4905,6201,9268,5394,10060,8779,5888,15227,8285,6729,24402,7444,8633,38590,5540
scene-0928_CAM_FRONT_bd2e11f5_25d279c8,scene-0928,scene-0928,1899,720,14847,1899,720,14847,4272,720,12474,5563,720,11183,6347,720,10399,7321,720,9425,9009,720,7737,1899,720,14847,4272,2121,12474,5563,4791,11183,6347,9313,10399,7321,20574,9425,9009,45780,7737,5030,3876,11716,5030,3876,11716,6028,3876,10718,6589,3876,10157,7113,3876,9633,7913,3876,8833,9457,3876,7289,5030,3876,11716,6028,7045,10718,6589,11024,10157,7113,16949,9633,7913,28964,8833,9457,50331,7289
scene-0928_CAM_FRONT_fd091598_44bce708,scene-0928,scene-0928,1811,1130,8521,1811,1130,8521,3916,1130,6416,5246,1130,5086,6479,1130,3853,7594,1130,2738,8824,1130,1508,1811,1130,8521,3916,2524,6416,5246,4621,5086,6479,8655,3853,7594,18311,2738,8824,39593,1508,4774,3827,5558,4774,3827,5558,5963,3827,4369,6757,3827,3575,7337,3827,2995,8112,3827,2220,8996,3827,1336,4774,3827,5558,5963,6360,4369,6757,10164,3575,7337,15368,2995,8112,25429,2220,8996,43206,1336
scene-0929_CAM_FRONT_0305c100_cbaaec20,scene-0929,scene-0929,457,577,7700,457,577,7700,2310,577,5847,3460,577,4697,4076,577,4081,4608,577,3549,5951,577,2206,457,577,7700,2310,1496,5847,3460,2918,4697,4076,5627,4081,4608,12839,3549,5951,28679,2206,2856,2399,5301,2856,2399,5301,3785,2399,4372,4186,2399,3971,4486,2399,3671,4988,2399,3169,6231,2399,1926,2856,2399,5301,3785,4184,4372,4186,6605,3971,4486,10281,3671,4988,18289,3169,6231,30960,1926
scene-0929_CAM_FRONT_14365b25_b7859e2f,scene-0929,scene-0929,312,369,6114,312,369,6114,1330,369,5096,2110,369,4316,2580,369,3846,3064,369,3362,3954,369,2472,312,369,6114,1330,1024,5096,2110,2125,4316,2580,3953,3846,3064,8325,3362,3954,17279,2472,1749,1782,4677,1749,1782,4677,2396,1782,4030,2717,1782,3709,2985,1782,3441,3317,1782,3109,4217,1782,2209,1749,1782,4677,2396,3092,4030,2717,4636,3709,2985,7020,3441,3317,11337,3109,4217,18691,2209
scene-0929_CAM_FRONT_15606151_a84326b4,scene-0929,scene-0929,252,497,5452,252,497,5452,1005,497,4699,1954,497,3750,2568,497,3136,3037,497,2667,3739,497,1965,252,497,5452,1005,1432,4699,1954,3069,3750,2568,5802,3136,3037,11516,2667,3739,22130,1965,1417,2455,4287,1417,2455,4287,2300,2455,3404,2667,2455,3037,2908,2455,2796,3290,2455,2414,3937,2455,1767,1417,2455,4287,2300,4538,3404,2667,6924,3037,2908,9987,2796,3290,15329,2414,3937,23827,1767
scene-0929_CAM_FRONT_5220c913_0f77ffe5,scene-0929,scene-0929,2669,555,7183,2669,555,7183,3743,555,6109,4256,555,5596,4794,555,5058,5445,555,4407,6701,555,3151,2669,555,7183,3743,1685,6109,4256,3445,5596,4794,6994,5058,5445,15453,4407,6701,35283,3151,4048,2603,5804,4048,2603,5804,4500,2603,5352,4923,2603,4929,5287,2603,4565,5846,2603,4006,6901,2603,2951,4048,2603,5804,4500,4723,5352,4923,8151,4929,5287,12580,4565,5846,21544,4006,6901,38908,2951
scene-0929_CAM_FRONT_c875925c_402da35d,scene-0929,scene-0929,369,97,5225,369,97,5225,1742,97,3852,2555,97,3039,3138,97,2456,3745,97,1849,4682,97,912,369,97,5225,1742,241,3852,2555,599,3039,3138,1684,2456,3745,5123,1849,4682,11964,912,2185,408,3409,2185,408,3409,2862,408,2732,3286,408,2308,3626,408,1968,4037,408,1557,4871,408,723,2185,408,3409,2862,989,2732,3286,2088,2308,3626,4008,1968,4037,7244,1557,4871,12976,723
scene-0929_CAM_FRONT_cd553502_b5e8f960,scene-0929,scene-0929,2605,916,9441,2605,916,9441,4092,916,7954,4980,916,7066,5758,916,6288,6631,916,5415,7882,916,4164,2605,916,9441,4092,2643,7954,4980,5691,7066,5758,11264,6288,6631,22556,5415,7882,44474,4164,4663,4176,7383,4663,4176,7383,5401,4176,6645,5949,4176,6097,6453,4176,5593,7067,4176,4979,8128,4176,3918,4663,4176,7383,5401,7915,6645,5949,13054,6097,6453,19132,5593,7067,29860,4979,8128,48360,3918
scene-0929_CAM_FRONT_dad9942e_b34fc5bc,scene-0929,scene-0929,2322,1053,11879,2322,1053,11879,3868,1053,10333,5007,1053,9194,6050,1053,8151,7307,1053,6894,9140,1053,5061,2322,1053,11879,3868,3118,10333,5007,6578,9194,6050,12136,8151,7307,22697,6894,9140,43477,5061,4605,5275,9596,4605,5275,9596,5610,5275,8591,6350,5275,7851,7061,5275,7140,7961,5275,6240,9620,5275,4581,4605,5275,9596,5610,9181,8591,6350,14001,7851,7061,19766,7140,7961,29860,6240,9620,47352,4581
scene-0929_CAM_FRONT_fc03376a_353a0ef8,scene-0929,scene-0929,77,188,5665,77,188,5665,431,188,5311,901,188,4841,1219,188,4523,1612,188,4130,2325,188,3417,77,188,5665,431,441,5311,901,839,4841,1219,1487,4523,1612,3533,4130,2325,11353,3417,624,721,5118,624,721,5118,1101,721,4641,1337,721,4405,1551,721,4191,1872,721,3870,2511,721,3231,624,721,5118,1101,1179,4641,1337,1786,4405,1551,2845,4191,1872,5558,3870,2511,13245,3231
scene-0930_CAM_FRONT_08e65feb_1770f47c,scene-0930,scene-0930,356,584,9696,356,584,9696,1793,584,8259,3543,584,6509,4524,584,5528,5622,584,4430,6838,584,3214,356,584,9696,1793,1447,8259,3543,2689,6509,4524,4794,5528,5622,11570,4430,6838,29297,3214,2645,2156,7407,2645,2156,7407,4089,2156,5963,4796,2156,5256,5394,2156,4658,6065,2156,3987,7058,2156,2994,2645,2156,7407,4089,3622,5963,4796,5607,5256,5394,9032,4658,6065,17292,3987,7058,32630,2994
scene-0930_CAM_FRONT_89a95522_80fa5404,scene-0930,scene-0930,428,453,10682,428,453,10682,1765,453,9345,3363,453,7747,4655,453,6455,6643,453,4467,8682,453,2428,428,453,10682,1765,1020,9345,3363,1842,7747,4655,3671,6455,6643,10515,4467,8682,29774,2428,2415,1577,8695,2415,1577,8695,4009,1577,7101,5101,1577,6009,6381,1577,4729,7408,1577,3702,9187,1577,1923,2415,1577,8695,4009,2638,7101,5101,4466,6009,6381,8018,4729,7408,16219,3702,9187,33282,1923
scene-0930_CAM_FRONT_d1c43c49_36f92785,scene-0930,scene-0930,493,197,9981,493,197,9981,1857,197,8617,5186,197,5288,6599,197,3875,7530,197,2944,8801,197,1673,493,197,9981,1857,583,8617,5186,1324,5288,6599,2824,3875,7530,10517,2944,8801,31331,1673,2693,1040,7781,2693,1040,7781,5922,1040,4552,6798,1040,3676,7320,1040,3154,7975,1040,2499,9043,1040,1431,2693,1040,7781,5922,2004,4552,6798,3569,3676,7320,7040,3154,7975,17243,2499,9043,34356,1431
scene-0930_CAM_FRONT_db9f6ddd_5a624b8b,scene-0930,scene-0930,673,86,7278,673,86,7278,2372,86,5579,3277,86,4674,3866,86,4085,4600,86,3351,5833,86,2118,673,86,7278,2372,389,5579,3277,882,4674,3866,1920,4085,4600,5366,3351,5833,15940,2118,2862,738,5089,2862,738,5089,3595,738,4356,4023,738,3928,4449,738,3502,5043,738,2908,6097,738,1854,2862,738,5089,3595,1269,4356,4023,2259,3928,4449,3953,3502,5043,8154,2908,6097,17409,1854
scene-0930_CAM_FRONT_db9fed7b_5619b8bd,scene-0930,scene-0930,928,2,6135,928,2,6135,2197,2,4866,3021,2,4042,3500,2,3563,4110,2,2953,4579,2,2484,928,2,6135,2197,18,4866,3021,108,4042,3500,716,3563,4110,2865,2953,4579,10250,2484,2530,53,4533,2530,53,4533,3283,53,3780,3618,53,3445,3958,53,3105,4330,53,2733,4735,53,2328,2530,53,4533,3283,220,3780,3618,876,3445,3958,1920,3105,4330,4974,2733,4735,11116,2328
scene-0930_CAM_FRONT_e007e23c_39d6e57a,scene-0930,scene-0930,1343,330,7125,1343,330,7125,3551,330,4917,4919,330,3549,5575,330,2893,6362,330,2106,7191,330,1277,1343,330,7125,3551,1138,4917,4919,2477,3549,5575,4535,2893,6362,10186,2106,7191,23675,1277,4235,2024,4233,4235,2024,4233,5289,2024,3179,5788,2024,2680,6197,2024,2271,6761,2024,1707,7287,2024,1181,4235,2024,4233,5289,3625,3179,5788,5396,2680,6197,8509,2271,6761,14435,1707,7287,25221,1181
scene-0930_CAM_FRONT_e57fa712_36648b9c,scene-0930,scene-0930,1619,646,7486,1619,646,7486,2894,646,6211,3715,646,5390,4489,646,4616,5328,646,3777,6515,646,2590,1619,646,7486,2894,1461,6211,3715,2631,5390,4489,5165,4616,5328,11877,3777,6515,26458,2590,3355,2139,5750,3355,2139,5750,4128,2139,4977,4692,2139,4413,5140,2139,3965,5703,2139,3402,6770,2139,2335,3355,2139,5750,4128,3516,4977,4692,5943,4413,5140,9399,3965,5703,16752,3402,6770,28545,2335
scene-0930_CAM_FRONT_ebdaa986_4f0b05fa,scene-0930,scene-0930,868,972,9262,868,972,9262,3520,972,6610,5825,972,4305,6873,972,3257,7511,972,2619,8251,972,1879,868,972,9262,3520,2477,6610,5825,4465,4305,6873,7230,3257,7511,14014,2619,8251,28381,1879,4801,3783,5329,4801,3783,5329,6537,3783,3593,7030,3783,3100,7382,3783,2748,7789,3783,2341,8373,3783,1757,4801,3783,5329,6537,5897,3593,7030,8275,3100,7382,11892,2748,7789,18636,2341,8373,29611,1757
scene-0931_CAM_FRONT_041205de_8e2f2524,scene-0931,scene-0931,1512,1595,8867,1512,1595,8867,3428,1595,6951,5314,1595,5065,6481,1595,3898,7794,1595,2585,8972,1595,1407,1512,1595,8867,3428,3669,6951,5314,6254,5065,6481,9346,3898,7794,15462,2585,8972,26851,1407,4209,5468,6170,4209,5468,6170,5882,5468,4497,6718,5468,3661,7498,5468,2881,8259,5468,2120,9175,5468,1204,4209,5468,6170,5882,7783,4497,6718,10248,3661,7498,13376,2881,8259,19431,2120,9175,27971,1204
scene-0931_CAM_FRONT_20f91bd4_0c8613a6,scene-0931,scene-0931,2174,1020,6154,2174,1020,6154,3571,1020,4757,4269,1020,4059,4835,1020,3493,5486,1020,2842,6628,1020,1700,2174,1020,6154,3571,2234,4757,4269,3712,4059,4835,6021,3493,5486,11023,2842,6628,17843,1700,4035,3148,4293,4035,3148,4293,4561,3148,3767,4972,3148,3356,5331,3148,2997,5859,3148,2469,6856,3148,1472,4035,3148,4293,4561,4753,3767,4972,6868,3356,5331,9500,2997,5859,13676,2469,6856,18460,1472
