clip_id,group,unit,B-R_btp,B-R_bfp,B-R_bfn,B-R_oracle_r0_btp,B-R_oracle_r0_bfp,B-R_oracle_r0_bfn,B-R_oracle_r0.4_btp,B-R_oracle_r0.4_bfp,B-R_oracle_r0.4_bfn,B-R_oracle_r0.8_btp,B-R_oracle_r0.8_bfp,B-R_oracle_r0.8_bfn,B-R_oracle_r1.2_btp,B-R_oracle_r1.2_bfp,B-R_oracle_r1.2_bfn,B-R_oracle_r2_btp,B-R_oracle_r2_bfp,B-R_oracle_r2_bfn,B-R_oracle_r4_btp,B-R_oracle_r4_bfp,B-R_oracle_r4_bfn,B-R_morph_r0_btp,B-R_morph_r0_bfp,B-R_morph_r0_bfn,B-R_morph_r0.4_btp,B-R_morph_r0.4_bfp,B-R_morph_r0.4_bfn,B-R_morph_r0.8_btp,B-R_morph_r0.8_bfp,B-R_morph_r0.8_bfn,B-R_morph_r1.2_btp,B-R_morph_r1.2_bfp,B-R_morph_r1.2_bfn,B-R_morph_r2_btp,B-R_morph_r2_bfp,B-R_morph_r2_bfn,B-R_morph_r4_btp,B-R_morph_r4_bfp,B-R_morph_r4_bfn,B-D_btp,B-D_bfp,B-D_bfn,B-D_oracle_r0_btp,B-D_oracle_r0_bfp,B-D_oracle_r0_bfn,B-D_oracle_r0.4_btp,B-D_oracle_r0.4_bfp,B-D_oracle_r0.4_bfn,B-D_oracle_r0.8_btp,B-D_oracle_r0.8_bfp,B-D_oracle_r0.8_bfn,B-D_oracle_r1.2_btp,B-D_oracle_r1.2_bfp,B-D_oracle_r1.2_bfn,B-D_oracle_r2_btp,B-D_oracle_r2_bfp,B-D_oracle_r2_bfn,B-D_oracle_r4_btp,B-D_oracle_r4_bfp,B-D_oracle_r4_bfn,B-D_morph_r0_btp,B-D_morph_r0_bfp,B-D_morph_r0_bfn,B-D_morph_r0.4_btp,B-D_morph_r0.4_bfp,B-D_morph_r0.4_bfn,B-D_morph_r0.8_btp,B-D_morph_r0.8_bfp,B-D_morph_r0.8_bfn,B-D_morph_r1.2_btp,B-D_morph_r1.2_bfp,B-D_morph_r1.2_bfn,B-D_morph_r2_btp,B-D_morph_r2_bfp,B-D_morph_r2_bfn,B-D_morph_r4_btp,B-D_morph_r4_bfp,B-D_morph_r4_bfn
2013_05_28_drive_0006_sync_007425,71,block071,2490,6583,62541,2490,6583,62541,8551,6583,56480,14687,6583,50344,19811,6583,45220,28905,6583,36126,44494,6583,20537,2490,6583,62541,8551,23091,56480,14687,42701,50344,19811,63569,45220,28905,99228,36126,44494,165521,20537,12211,34075,52820,12211,34075,52820,17218,34075,47813,21502,34075,43529,26352,34075,38679,34854,34075,30177,47098,34075,17933,12211,34075,52820,17218,51569,47813,21502,70830,43529,26352,89764,38679,34854,121580,30177,47098,178119,17933
2013_05_28_drive_0006_sync_007430,71,block071,3041,7659,57346,3041,7659,57346,11121,7659,49266,19113,7659,41274,25206,7659,35181,34044,7659,26343,47496,7659,12891,3041,7659,57346,11121,26849,49266,19113,48539,41274,25206,72035,35181,34044,110991,26343,47496,180507,12891,15686,38479,44701,15686,38479,44701,22001,38479,38386,27125,38479,33262,31701,38479,28686,39515,38479,20872,49229,38479,11158,15686,38479,44701,22001,58341,38386,27125,79901,33262,31701,100845,28686,39515,136004,20872,49229,191068,11158
2013_05_28_drive_0006_sync_007435,71,block071,2689,8342,55503,2689,8342,55503,9582,8342,48610,16036,8342,42156,21731,8342,36461,33271,8342,24921,45061,8342,13131,2689,8342,55503,9582,27306,48610,16036,47166,42156,21731,69766,36461,33271,109258,24921,45061,166845,13131,12700,37560,45492,12700,37560,45492,18579,37560,39613,23904,37560,34288,30274,37560,27918,38351,37560,19841,46805,37560,11387,12700,37560,45492,18579,56181,39613,23904,77391,34288,30274,98524,27918,38351,132006,19841,46805,172892,11387
2013_05_28_drive_0006_sync_007440,71,block071,2599,8385,53228,2599,8385,53228,9174,8385,46653,15194,8385,40633,19839,8385,35988,29158,8385,26669,38932,8385,16895,2599,8385,53228,9174,27653,46653,15194,47382,40633,19839,69248,35988,29158,107435,26669,38932,143816,16895,11476,37790,44351,11476,37790,44351,17058,37790,38769,21522,37790,34305,26182,37790,29645,33508,37790,22319,40186,37790,15641,11476,37790,44351,17058,55581,38769,21522,75904,34305,26182,96747,29645,33508,125053,22319,40186,147666,15641
2013_05_28_drive_0006_sync_007445,71,block071,2020,7528,51683,2020,7528,51683,8746,7528,44957,15195,7528,38508,20103,7528,33600,29347,7528,24356,37050,7528,16653,2020,7528,51683,8746,25604,44957,15195,42755,38508,20103,62770,33600,29347,95556,24356,37050,124893,16653,11026,33295,42677,11026,33295,42677,17232,33295,36471,21429,33295,32274,26389,33295,27314,32960,33295,20743,37796,33295,15907,11026,33295,42677,17232,48993,36471,21429,68151,32274,26389,86047,27314,32960,109841,20743,37796,128322,15907
2013_05_28_drive_0006_sync_007450,71,block071,2441,7860,52334,2441,7860,52334,11788,7860,42987,20292,7860,34483,24941,7860,29834,31117,7860,23658,34436,7860,20339,2441,7860,52334,11788,23795,42987,20292,37277,34483,24941,55016,29834,31117,81789,23658,34436,104044,20339,15028,28750,39747,15028,28750,39747,22020,28750,32755,26339,28750,28436,29939,28750,24836,32608,28750,22167,35398,28750,19377,15028,28750,39747,22020,42228,32755,26339,59195,28436,29939,74158,24836,32608,92141,22167,35398,107492,19377
2013_05_28_drive_0006_sync_007455,71,block071,3083,7702,53521,3083,7702,53521,11333,7702,45271,19811,7702,36793,25911,7702,30693,31593,7702,25011,36554,7702,20050,3083,7702,53521,11333,21872,45271,19811,34689,36793,25911,51294,30693,31593,80350,25011,36554,110113,20050,15442,28440,41162,15442,28440,41162,22660,28440,33944,27499,28440,29105,30492,28440,26112,33274,28440,23330,37557,28440,19047,15442,28440,41162,22660,40334,33944,27499,55814,29105,30492,71250,26112,33274,93918,23330,37557,115102,19047
2013_05_28_drive_0006_sync_007460,71,block071,3658,5679,59855,3658,5679,59855,11498,5679,52015,18688,5679,44825,23362,5679,40151,28085,5679,35428,33672,5679,29841,3658,5679,59855,11498,15390,52015,18688,26387,44825,23362,39782,40151,28085,62921,35428,33672,91682,29841,15772,21695,47741,15772,21695,47741,20899,21695,42614,24651,21695,38862,27131,21695,36382,29976,21695,33537,35390,21695,28123,15772,21695,47741,20899,31218,42614,24651,43531,38862,27131,56037,36382,29976,74136,33537,35390,97075,28123
2013_05_28_drive_0006_sync_007465,71,block071,4082,5001,69317,4082,5001,69317,11015,5001,62384,16782,5001,56617,21621,5001,51778,29053,5001,44346,39011,5001,34388,4082,5001,69317,11015,14682,62384,16782,25712,56617,21621,38861,51778,29053,61784,44346,39011,95489,34388,14359,21052,59040,14359,21052,59040,19122,21052,54277,23001,21052,50398,27101,21052,46298,33121,21052,40278,41182,21052,32217,14359,21052,59040,19122,30699,54277,23001,43158,50398,27101,55579,46298,33121,73673,40278,41182,100911,32217
2013_05_28_drive_0006_sync_007470,71,block071,3040,4059,77813,3040,4059,77813,10663,4059,70190,17452,4059,63401,22581,4059,58272,30708,4059,50145,41877,4059,38976,3040,4059,77813,10663,12563,70190,17452,22559,63401,22581,35016,58272,30708,56660,50145,41877,91794,38976,13945,17180,66908,13945,17180,66908,19670,17180,61183,24159,17180,56694,28612,17180,52241,34645,17180,46208,44512,17180,36341,13945,17180,66908,19670,27129,61183,24159,38909,56694,28612,50367,52241,34645,68455,46208,44512,97962,36341
2013_05_28_drive_0006_sync_007475,71,block071,4193,5217,72286,4193,5217,72286,11991,5217,64488,18376,5217,58103,24557,5217,51922,32021,5217,44458,42100,5217,34379,4193,5217,72286,11991,17017,64488,18376,29358,58103,24557,41728,51922,32021,62414,44458,42100,97270,34379,14928,22344,61551,14928,22344,61551,20784,22344,55695,26418,22344,50061,30268,22344,46211,35366,22344,41113,43788,22344,32691,14928,22344,61551,20784,33857,55695,26418,45380,50061,30268,56419,46211,35366,72970,41113,43788,103096,32691
2013_05_28_drive_0006_sync_007480,71,block071,3256,5492,70013,3256,5492,70013,10871,5492,62398,17421,5492,55848,22446,5492,50823,29558,5492,43711,38575,5492,34694,3256,5492,70013,10871,17597,62398,17421,29615,55848,22446,40392,50823,29558,56992,43711,38575,89575,34694,14149,22889,59120,14149,22889,59120,19639,22889,53630,23854,22889,49415,27629,22889,45640,32765,22889,40504,40073,22889,33196,14149,22889,59120,19639,33511,53630,23854,43342,49415,27629,52183,45640,32765,66368,40504,40073,95966,33196
2013_05_28_drive_0006_sync_007485,71,block071,3839,4885,69827,3839,4885,69827,11471,4885,62195,18430,4885,55236,23538,4885,50128,30392,4885,43274,39889,4885,33777,3839,4885,69827,11471,15056,62195,18430,24555,55236,23538,34040,50128,30392,53282,43274,39889,90574,33777,15130,19027,58536,15130,19027,58536,20677,19027,52989,25044,19027,48622,28770,19027,44896,33868,19027,39798,41070,19027,32596,15130,19027,58536,20677,27697,52989,25044,36872,48622,28770,46838,44896,33868,66729,39798,41070,95877,32596
2013_05_28_drive_0006_sync_007490,71,block071,3163,5021,67344,3163,5021,67344,10838,5021,59669,18249,5021,52258,22934,5021,47573,27883,5021,42624,34616,5021,35891,3163,5021,67344,10838,15578,59669,18249,26598,52258,22934,38800,47573,27883,61309,42624,34616,93206,35891,14781,20525,55726,14781,20525,55726,20349,20525,50158,24136,20525,46371,26675,20525,43832,29993,20525,40514,35666,20525,34841,14781,20525,55726,20349,31165,50158,24136,42892,46371,26675,54853,43832,29993,73437,40514,35666,97873,34841
2013_05_28_drive_0006_sync_007495,72,block072,3227,4484,71275,3227,4484,71275,10465,4484,64037,17430,4484,57072,22595,4484,51907,28165,4484,46337,36783,4484,37719,3227,4484,71275,10465,14243,64037,17430,24876,57072,22595,35796,51907,28165,54580,46337,36783,88749,37719,13848,19184,60654,13848,19184,60654,19661,19184,54841,23898,19184,50604,26912,19184,47590,31173,19184,43329,38128,19184,36374,13848,19184,60654,19661,29114,54841,23898,39234,50604,26912,49132,47590,31173,65133,43329,38128,95928,36374
2013_05_28_drive_0006_sync_007500,72,block072,3946,4376,75517,3946,4376,75517,12376,4376,67087,19476,4376,59987,23746,4376,55717,28655,4376,50808,35836,4376,43627,3946,4376,75517,12376,14972,67087,19476,25549,59987,23746,35659,55717,28655,52942,50808,35836,91353,43627,15772,19792,63691,15772,19792,63691,21438,19792,58025,24812,19792,54651,27436,19792,52027,31197,19792,48266,37164,19792,42299,15772,19792,63691,21438,29300,58025,24812,38790,54651,27436,47986,52027,31197,63620,48266,37164,99501,42299
2013_05_28_drive_0006_sync_007505,72,block072,3183,4015,79987,3183,4015,79987,10702,4015,72468,17138,4015,66032,20949,4015,62221,25537,4015,57633,31987,4015,51183,3183,4015,79987,10702,12407,72468,17138,20257,66032,20949,29104,62221,25537,46696,57633,31987,83489,51183,13830,15737,69340,13830,15737,69340,18764,15737,64406,21956,15737,61214,24378,15737,58792,27454,15737,55716,33217,15737,49953,13830,15737,69340,18764,23386,64406,21956,32101,61214,24378,41381,58792,27454,58784,55716,33217,90820,49953
2013_05_28_drive_0006_sync_007510,72,block072,3372,3465,82167,3372,3465,82167,9800,3465,75739,13708,3465,71831,16891,3465,68648,21370,3465,64169,28139,3465,57400,3372,3465,82167,9800,10301,75739,13708,17867,71831,16891,26847,68648,21370,47054,64169,28139,91773,57400,11927,13414,73612,11927,13414,73612,14921,13414,70618,17990,13414,67549,20278,13414,65261,23278,13414,62261,29909,13414,55630,11927,13414,73612,14921,21014,70618,17990,30111,67549,20278,40805,65261,23278,60162,62261,29909,102484,55630
2013_05_28_drive_0006_sync_007515,72,block072,1949,3144,83285,1949,3144,83285,6430,3144,78804,10391,3144,74843,13361,3144,71873,16766,3144,68468,28446,3144,56788,1949,3144,83285,6430,11696,78804,10391,21946,74843,13361,33420,71873,16766,55909,68468,28446,113947,56788,8301,16716,76933,8301,16716,76933,11698,16716,73536,13996,16716,71238,15762,16716,69472,19603,16716,65631,32398,16716,52836,8301,16716,76933,11698,26268,73536,13996,37358,71238,15762,49250,69472,19603,71264,65631,32398,129710,52836
2013_05_28_drive_0006_sync_007520,72,block072,1255,3059,86030,1255,3059,86030,5275,3059,82010,8676,3059,78609,11506,3059,75779,16341,3059,70944,32147,3059,55138,1255,3059,86030,5275,10972,82010,8676,20705,78609,11506,33108,75779,16341,60644,70944,32147,125113,55138,7147,15966,80138,7147,15966,80138,9931,15966,77354,12430,15966,74855,14963,15966,72322,20734,15966,66551,36031,15966,51254,7147,15966,80138,9931,25477,77354,12430,37933,74855,14963,52571,72322,20734,81708,66551,36031,140097,51254
2013_05_28_drive_0006_sync_007525,72,block072,1464,3714,85602,1464,3714,85602,6091,3714,80975,10414,3714,76652,15116,3714,71950,22889,3714,64177,38466,3714,48600,1464,3714,85602,6091,12710,80975,10414,24218,76652,15116,38988,71950,22889,68068,64177,38466,125703,48600,8241,18806,78825,8241,18806,78825,12407,18806,74659,16750,18806,70316,20959,18806,66107,28383,18806,58683,41970,18806,45096,8241,18806,78825,12407,30035,74659,16750,44485,70316,20959,59930,66107,28383,86663,58683,41970,139761,45096
2013_05_28_drive_0006_sync_007530,72,block072,1324,4072,77742,1324,4072,77742,7163,4072,71903,12816,4072,66250,18320,4072,60746,26511,4072,52555,37045,4072,42021,1324,4072,77742,7163,15786,71903,12816,29959,66250,18320,46309,60746,26511,71487,52555,37045,119234,42021,10200,23147,68866,10200,23147,68866,15299,23147,63767,20281,23147,58785,24669,23147,54397,30305,23147,48761,39523,23147,39543,10200,23147,68866,15299,36416,63767,20281,51088,58785,24669,64598,54397,30305,86483,48761,39523,131455,39543
2013_05_28_drive_0006_sync_007535,72,block072,2415,5633,69061,2415,5633,69061,9560,5633,61916,14435,5633,57041,19497,5633,51979,26476,5633,45000,40055,5633,31421,2415,5633,69061,9560,17957,61916,14435,30747,57041,19497,46649,51979,26476,79349,45000,40055,157186,31421,12246,24692,59230,12246,24692,59230,16570,24692,54906,21156,24692,50320,24842,24692,46634,30541,24692,40935,43681,24692,27795,12246,24692,59230,16570,36724,54906,21156,52279,50320,24842,69806,46634,30541,102701,40935,43681,175838,27795
2013_05_28_drive_0006_sync_007540,72,block072,3528,7870,60164,3528,7870,60164,12925,7870,50767,20150,7870,43542,25919,7870,37773,34031,7870,29661,45326,7870,18366,3528,7870,60164,12925,24803,50767,20150,42219,43542,25919,63411,37773,34031,102852,29661,45326,163490,18366,17209,34500,46483,17209,34500,46483,22869,34500,40823,27676,34500,36016,32021,34500,31671,38774,34500,24918,47243,34500,16449,17209,34500,46483,22869,50598,40823,27676,70855,36016,32021,92010,31671,38774,126804,24918,47243,173721,16449
2013_05_28_drive_0006_sync_007545,72,block072,4007,7032,51189,4007,7032,51189,12600,7032,42596,18807,7032,36389,24014,7032,31182,31264,7032,23932,42852,7032,12344,4007,7032,51189,12600,24354,42596,18807,42454,36389,24014,64211,31182,31264,105206,23932,42852,176356,12344,16198,34448,38998,16198,34448,38998,21137,34448,34059,25726,34448,29470,29495,34448,25701,35372,34448,19824,45907,34448,9289,16198,34448,38998,21137,50974,34059,25726,72029,29470,29495,94119,25701,35372,130495,19824,45907,191476,9289
2013_05_28_drive_0006_sync_007550,72,block072,2781,7643,97131,2781,7643,97131,11268,7643,88644,18934,7643,80978,25707,7643,74205,37141,7643,62771,55013,7643,44899,2781,7643,97131,11268,27613,88644,18934,49884,80978,25707,77226,74205,37141,129158,62771,55013,217255,44899,15600,40187,84312,15600,40187,84312,21970,40187,77942,28072,40187,71840,34175,40187,65737,44392,40187,55520,58526,40187,41386,15600,40187,84312,21970,61188,77942,28072,87511,71840,34175,115373,65737,44392,163518,55520,58526,229857,41386
2013_05_28_drive_0006_sync_007555,72,block072,3551,8713,94660,3551,8713,94660,12252,8713,85959,20227,8713,77984,27964,8713,70247,39044,8713,59167,54984,8713,43227,3551,8713,94660,12252,29653,85959,20227,54028,77984,27964,83057,70247,39044,137108,59167,54984,210043,43227,16837,43159,81374,16837,43159,81374,23815,43159,74396,30560,43159,67651,36434,43159,61777,44906,43159,53305,58544,43159,39667,16837,43159,81374,23815,65910,74396,30560,93951,67651,36434,123547,61777,44906,165427,53305,58544,223021,39667
2013_05_28_drive_0006_sync_007560,72,block072,4114,10411,92686,4114,10411,92686,13336,10411,83464,22312,10411,74488,30075,10411,66725,42344,10411,54456,59187,10411,37613,4114,10411,92686,13336,36117,83464,22312,64426,74488,30075,94041,66725,42344,138552,54456,59187,202973,37613,18342,52249,78458,18342,52249,78458,25938,52249,70862,32881,52249,63919,39528,52249,57272,49134,52249,47666,61741,52249,35059,18342,52249,78458,25938,77143,70862,32881,103836,63919,39528,127961,57272,49134,161699,47666,61741,215531,35059
2013_05_28_drive_0006_sync_007565,72,block072,3556,10283,88624,3556,10283,88624,12659,10283,79521,20719,10283,71461,27966,10283,64214,38133,10283,54047,51287,10283,40893,3556,10283,88624,12659,36398,79521,20719,65467,71461,27966,95841,64214,38133,136063,54047,51287,190323,40893,17438,52164,74742,17438,52164,74742,23993,52164,68187,30362,52164,61818,35797,52164,56383,43506,52164,48674,53575,52164,38605,17438,52164,74742,23993,78722,68187,30362,104901,61818,35797,126600,56383,43506,155834,48674,53575,202339,38605
2013_05_28_drive_0006_sync_007570,72,block072,4557,10385,90902,4557,10385,90902,14644,10385,80815,21207,10385,74252,26412,10385,69047,34228,10385,61231,45076,10385,50383,4557,10385,90902,14644,34991,80815,21207,57865,74252,26412,78179,69047,34228,106932,61231,45076,158976,50383,18842,48089,76617,18842,48089,76617,23571,48089,71888,28242,48089,67217,32389,48089,63070,38443,48089,57016,46922,48089,48537,18842,48089,76617,23571,66926,71888,28242,84236,67217,32389,99558,63070,38443,124429,57016,46922,171321,48537
2013_05_28_drive_0006_sync_007575,72,block072,4318,8916,92848,4318,8916,92848,14127,8916,83039,20934,8916,76232,25816,8916,71350,32348,8916,64818,45714,8916,51452,4318,8916,92848,14127,30767,83039,20934,49556,76232,25816,67073,71350,32348,97981,64818,45714,165851,51452,18306,41688,78860,18306,41688,78860,23295,41688,73871,27319,41688,69847,30720,41688,66446,36533,41688,60633,48340,41688,48826,18306,41688,78860,23295,56927,73871,27319,73076,69847,30720,89589,66446,36533,118902,60633,48340,182429,48826
2013_05_28_drive_0006_sync_007580,72,block072,2864,7277,90160,2864,7277,90160,10483,7277,82541,16904,7277,76120,21906,7277,71118,29268,7277,63756,41688,7277,51336,2864,7277,90160,10483,27648,82541,16904,46830,76120,21906,66807,71118,29268,105658,63756,41688,177049,51336,13963,37811,79061,13963,37811,79061,19175,37811,73849,23677,37811,69347,27601,37811,65423,33124,37811,59900,44851,37811,48173,13963,37811,79061,19175,54776,73849,23677,73754,69347,27601,94718,65423,33124,130433,59900,44851,194948,48173
2013_05_28_drive_0006_sync_007585,72,block072,2572,8045,94254,2572,8045,94254,11453,8045,85373,18866,8045,77960,24621,8045,72205,33478,8045,63348,52051,8045,44775,2572,8045,94254,11453,29230,85373,18866,50871,77960,24621,75952,72205,33478,123502,63348,52051,209383,44775,15723,40861,81103,15723,40861,81103,21604,40861,75222,26577,40861,70249,31107,40861,65719,39911,40861,56915,55640,40861,41186,15723,40861,81103,21604,60538,75222,26577,84827,70249,31107,110123,65719,39911,151259,56915,55640,230573,41186
2013_05_28_drive_0006_sync_007590,72,block072,3719,9708,96743,3719,9708,96743,13457,9708,87005,21789,9708,78673,28599,9708,71863,38520,9708,61942,53830,9708,46632,3719,9708,96743,13457,36412,87005,21789,63439,78673,28599,91366,71863,38520,137131,61942,53830,214212,46632,18004,50016,82458,18004,50016,82458,24706,50016,75756,30890,50016,69572,36311,50016,64151,43476,50016,56986,57155,50016,43307,18004,50016,82458,24706,74777,75756,30890,100519,69572,36311,125042,64151,43476,162423,56986,57155,233990,43307
2013_05_28_drive_0006_sync_007595,73,block073,4980,11235,95377,4980,11235,95377,17770,11235,82587,26119,11235,74238,32478,11235,67879,41096,11235,59261,54433,11235,45924,4980,11235,95377,17770,44105,82587,26119,74047,74238,32478,104143,67879,41096,151306,59261,54433,222375,45924,22493,59903,77864,22493,59903,77864,29095,59903,71262,34454,59903,65903,38981,59903,61376,45668,59903,54689,57524,59903,42833,22493,59903,77864,29095,86071,71262,34454,113573,65903,38981,139079,61376,45668,175316,54689,57524,237600,42833
2013_05_28_drive_0006_sync_007600,73,block073,6201,10289,95706,6201,10289,95706,18180,10289,83727,25633,10289,76274,32240,10289,69667,41519,10289,60388,55302,10289,46605,6201,10289,95706,18180,41486,83727,25633,69657,76274,32240,96297,69667,41519,140050,60388,55302,214270,46605,22409,55563,79498,22409,55563,79498,28599,55563,73308,34442,55563,67465,39325,55563,62582,46348,55563,55559,58448,55563,43459,22409,55563,79498,28599,80015,73308,34442,104275,67465,39325,127857,62582,46348,165874,55559,58448,226777,43459
2013_05_28_drive_0006_sync_007605,73,block073,4608,9605,104263,4608,9605,104263,16989,9605,91882,25529,9605,83342,31795,9605,77076,40298,9605,68573,52008,9605,56863,4608,9605,104263,16989,36928,91882,25529,65391,83342,31795,94566,77076,40298,141475,68573,52008,192055,56863,22018,51130,86853,22018,51130,86853,28484,51130,80387,33662,51130,75209,38435,51130,70436,44326,51130,64545,54380,51130,54491,22018,51130,86853,28484,77114,80387,33662,104240,75209,38435,129810,70436,44326,164252,64545,54380,199116,54491
2013_05_28_drive_0006_sync_007610,73,block073,3967,9705,106236,3967,9705,106236,14717,9705,95486,23904,9705,86299,30082,9705,80121,38767,9705,71436,50928,9705,59275,3967,9705,106236,14717,32263,95486,23904,56937,86299,30082,83971,80121,38767,123394,71436,50928,169744,59275,19608,44568,90595,19608,44568,90595,26847,44568,83356,31925,44568,78278,36416,44568,73787,43177,44568,67026,53345,44568,56858,19608,44568,90595,26847,67931,83356,31925,92572,78278,36416,114002,73787,43177,141687,67026,53345,179637,56858
2013_05_28_drive_0006_sync_007615,73,block073,3531,8419,101717,3531,8419,101717,11627,8419,93621,19012,8419,86236,23867,8419,81381,28663,8419,76585,40886,8419,64362,3531,8419,101717,11627,26295,93621,19012,45349,86236,23867,65592,81381,28663,91885,76585,40886,135435,64362,15172,35875,90076,15172,35875,90076,21330,35875,83918,25037,35875,80211,27569,35875,77679,32070,35875,73178,43792,35875,61456,15172,35875,90076,21330,53648,83918,25037,71743,80211,27569,86074,77679,32070,104979,73178,43792,145604,61456
2013_05_28_drive_0006_sync_007620,73,block073,3707,7259,97324,3707,7259,97324,11363,7259,89668,17299,7259,83732,22869,7259,78162,32096,7259,68935,49429,7259,51602,3707,7259,97324,11363,26652,89668,17299,47379,83732,22869,66579,78162,32096,95241,68935,49429,152268,51602,14533,37783,86498,14533,37783,86498,19707,37783,81324,24725,37783,76306,29721,37783,71310,37323,37783,63708,54103,37783,46928,14533,37783,86498,19707,55831,81324,24725,72376,76306,29721,87409,71310,37323,113362,63708,54103,168468,46928
2013_05_28_drive_0006_sync_007625,73,block073,3161,6785,91462,3161,6785,91462,10784,6785,83839,17392,6785,77231,23465,6785,71158,33341,6785,61282,53080,6785,41543,3161,6785,91462,10784,26543,83839,17392,47209,77231,23465,68293,71158,33341,103382,61282,53080,165433,41543,14196,37170,80427,14196,37170,80427,20025,37170,74598,25426,37170,69197,30496,37170,64127,39691,37170,54932,57948,37170,36675,14196,37170,80427,20025,55712,74598,25426,75130,69197,30496,93850,64127,39691,122249,54932,57948,182171,36675
2013_05_28_drive_0006_sync_007630,73,block073,3490,7134,84318,3490,7134,84318,13349,7134,74459,21859,7134,65949,29279,7134,58529,38732,7134,49076,53959,7134,33849,3490,7134,84318,13349,26685,74459,21859,46577,65949,29279,68485,58529,38732,101706,49076,53959,156570,33849,17772,36672,70036,17772,36672,70036,25411,36672,62397,31339,36672,56469,36305,36672,51503,44330,36672,43478,57297,36672,30511,17772,36672,70036,25411,55099,62397,31339,75647,56469,36305,93587,51503,44330,118435,43478,57297,170926,30511
2013_05_28_drive_0006_sync_007635,73,block073,2924,7614,76319,2924,7614,76319,10918,7614,68325,18483,7614,60760,24718,7614,54525,36478,7614,42765,52529,7614,26714,2924,7614,76319,10918,26373,68325,18483,47148,60760,24718,68490,54525,36478,101812,42765,52529,156984,26714,14509,36199,64734,14509,36199,64734,21252,36199,57991,26725,36199,52518,32702,36199,46541,43325,36199,35918,55182,36199,24061,14509,36199,64734,21252,55272,57991,26725,75020,52518,32702,92531,46541,43325,120293,35918,55182,169581,24061
2013_05_28_drive_0006_sync_007640,73,block073,4477,7185,68798,4477,7185,68798,16055,7185,57220,27494,7185,45781,35160,7185,38115,42303,7185,30972,52155,7185,21120,4477,7185,68798,16055,28242,57220,27494,50849,45781,35160,72682,38115,42303,107429,30972,52155,162521,21120,21560,40170,51715,21560,40170,51715,31006,40170,42269,37161,40170,36114,40775,40170,32500,45316,40170,27959,54679,40170,18596,21560,40170,51715,31006,59638,42269,37161,79702,36114,40775,98693,32500,45316,124987,27959,54679,176999,18596
2013_05_28_drive_0006_sync_007645,73,block073,4212,7401,68818,4212,7401,68818,15509,7401,57521,26479,7401,46551,33819,7401,39211,42036,7401,30994,53693,7401,19337,4212,7401,68818,15509,28416,57521,26479,49698,46551,33819,73230,39211,42036,115093,30994,53693,177766,19337,21461,39685,51569,21461,39685,51569,29974,39685,43056,35852,39685,37178,40323,39685,32707,46068,39685,26962,56203,39685,16827,21461,39685,51569,29974,58883,43056,35852,81323,37178,40323,104236,32707,46068,137185,26962,56203,191493,16827
2013_05_28_drive_0006_sync_007650,73,block073,4089,6245,74585,4089,6245,74585,13956,6245,64718,24017,6245,54657,32194,6245,46480,41523,6245,37151,54977,6245,23697,4089,6245,74585,13956,24490,64718,24017,47190,54657,32194,73878,46480,41523,117283,37151,54977,176952,23697,19363,36854,59311,19363,36854,59311,27893,36854,50781,34528,36854,44146,39501,36854,39173,45869,36854,32805,57893,36854,20781,19363,36854,59311,27893,57801,50781,34528,82690,44146,39501,105810,39173,45869,139735,32805,57893,187540,20781
2013_05_28_drive_0006_sync_007655,73,block073,4393,6553,83672,4393,6553,83672,13843,6553,74222,21746,6553,66319,27516,6553,60549,36561,6553,51504,53377,6553,34688,4393,6553,83672,13843,23825,74222,21746,45524,66319,27516,70708,60549,36561,109340,51504,53377,154017,34688,18565,35884,69500,18565,35884,69500,24548,35884,63517,29377,35884,58688,34078,35884,53987,42669,35884,45396,56516,35884,31549,18565,35884,69500,24548,55826,63517,29377,78684,58688,34078,99309,53987,42669,128487,45396,56516,160654,31549
2013_05_28_drive_0006_sync_007660,73,block073,4588,6280,89626,4588,6280,89626,14489,6280,79725,21447,6280,72767,26881,6280,67333,35286,6280,58928,49960,6280,44254,4588,6280,89626,14489,21853,79725,21447,40090,72767,26881,62014,67333,35286,95832,58928,49960,135042,44254,18313,31048,75901,18313,31048,75901,23820,31048,70394,28891,31048,65323,33168,31048,61046,40157,31048,54057,53274,31048,40940,18313,31048,75901,23820,48858,70394,28891,68976,65323,33168,87504,61046,40157,112514,54057,53274,141259,40940
2013_05_28_drive_0006_sync_007665,73,block073,4257,6271,93512,4257,6271,93512,13364,6271,84405,19871,6271,77898,24657,6271,73112,31807,6271,65962,45231,6271,52538,4257,6271,93512,13364,19780,84405,19871,33461,77898,24657,49152,73112,31807,75593,65962,45231,109808,52538,16740,26427,81029,16740,26427,81029,21998,26427,75771,26239,26427,71530,30107,26427,67662,36195,26427,61574,47919,26427,49850,16740,26427,81029,21998,39857,75771,26239,54346,71530,30107,68541,67662,36195,90115,61574,47919,115719,49850
