clip_id,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_x_deg
08_003000_003020_s5,1,55884,23.115200026531237,0.057757093038161234,0.9768214411071554,0.7006969864112721,89.06912994384766
08_003000_003020_s5,2,55247,21.626787628194357,0.03766794036688603,0.9752544752544753,0.6925612997041568,91.57392120361328
08_003000_003020_s5,3,54132,21.615677521008404,0.0351894797062966,0.9733365090507947,0.6785965000250714,92.83580780029297
08_003000_003020_s5,4,57884,22.090722569751996,0.03908289744050153,0.9721330792759364,0.7272852629995488,91.53536987304688
08_003025_003045_s5,0,65504,26.207728014294588,0.03136639588540069,0.9731359374216517,0.8260918618061475,88.35839080810547
08_003025_003045_s5,1,65289,24.801648001609443,0.02839186852710096,0.9724840796269367,0.8251140751140751,89.52857971191406
08_003025_003045_s5,2,62027,25.25176649716178,0.03879250896580144,0.9553226696083839,0.7885724314295743,89.42847442626953
08_003025_003045_s5,3,57616,24.9495197651156,0.049293542727286255,0.952426916712631,0.7274983703555132,90.5348129272461
08_003025_003045_s5,4,56732,25.122571066978196,0.06476882005775564,0.9521887379030236,0.7118287118287119,89.93569946289062
08_003050_003070_s5,0,61732,21.93816437555655,0.050586904299798396,0.9651381437095723,0.780862959434388,88.18522644042969
08_003050_003070_s5,1,64248,21.061350319602276,0.04229532987247153,0.9812841598555885,0.8078273078273078,89.450927734375
08_003050_003070_s5,2,64115,22.13419738983475,0.0365139514142756,0.9901218472647044,0.8050694479265907,89.80123901367188
08_003050_003070_s5,3,63295,21.60789282870791,0.03748286001752499,0.9928797071654214,0.7937371508800081,90.52218627929688
08_003050_003070_s5,4,58675,21.598828982574094,0.050365596309025484,0.9907987765130623,0.7364238078523793,87.72286987304688
08_003075_003095_s5,0,57502,21.67294749685138,0.05789573007349347,0.9928797071654214,0.7256932256932257,89.03258514404297
08_003075_003095_s5,1,59442,22.95997561884396,0.07189401239295723,0.9906232763375621,0.7525698239983954,88.23448181152344
